832,2019010687:5,2019011398:12,2019011126:8,2019011224:14,2019011488:18,2019011208:8,2019010460:18,2019011227:11,2019010698:11,2019011311:11,2019011192:6,2019010627:18,2019011446:15,2019011255:13,2019011012:7,2019011293:14,2019010745:17,2019011372:3,2019011233:19,2019011286:17,2019011465:2,2019010610:16,2019010409:3,2019010373:15,2019010176:7,2019011077:6,2019010229:8,2019010844:17,2019010604:18,2019011305:13,2019010583:19,2019010944:8,2019011028:6,2019010296:18,2019010877:19,2019011142:7,2019010879:4,2019011210:6,2019011230:15,2019010328:16,2019011483:8,2019010997:4,2019010505:12,2019010940:9,2019010408:17,2019010746:14,2019010839:3,2019011405:11,2019011207:17,2019010322:6,2019010691:5,2019010305:1,2019011099:19,2019011094:2,2019010361:7,2019010813:16,2019010392:2,2019011091:10,2019010946:15,2019010473:4,2019010817:9,2019010164:10,2019010767:14,2019010260:10,2019010561:11,2019010974:19,2019010311:5,2019011428:19,2019010907:9,2019011282:6,2019010393:19,2019010721:16,2019010472:11,2019010120:9,2019010707:3,2019011124:12,2019010811:8,2019010255:7,2019011174:7,2019010385:16,2019011467:15,2019010791:9,2019010345:13,2019011340:19,2019010732:19,2019010381:8,2019011234:16,2019011153:16,2019011149:15,2019010639:12,2019011044:19,2019010276:10,2019010794:5,2019011105:3,2019010391:18,2019010405:6,2019010419:1,2019010182:13,2019010468:15,2019011304:7,2019010843:13,2019010783:11,2019010490:11,2019010766:11,2019011346:3,2019010600:10,2019010648:18,2019011456:2,2019011170:11,2019010563:16,2019011446:16,2019010381:18,2019011491:13,2019010700:4,2019011380:4,2019010440:11,2019011119:3,2019010913:11,2019010446:13,2019011067:7,2019011061:4,2019010230:8,2019011032:8,2019010989:12,2019011275:10,2019011006:1,2019011108:15,2019011394:8,2019011093:7,2019011188:14,2019011066:12,2019011277:15,2019010611:9,2019010629:4,2019010438:16,2019010290:19,2019010989:5,2019010848:18,2019010668:3,2019010323:13
833,2019011154:13,2019010805:8,2019011194:6,2019010464:19,2019011235:5,2019010342:19,2019010132:5,2019010488:18,2019010773:13,2019011409:15,2019011186:17,2019010552:19,2019010414:11,2019010238:12,2019011397:5,2019010838:7,2019011152:5,2019010623:18,2019010987:6,2019010822:1,2019010545:4,2019011016:14,2019010217:9,2019010149:3,2019011237:2,2019011399:11,2019010668:4,2019010285:19,2019011332:19,2019011140:11,2019010945:2,2019010794:9,2019010814:6,2019010297:14,2019010439:6,2019010585:10,2019010626:1,2019010319:4,2019010636:8,2019011144:4,2019010243:4,2019010336:10,2019011112:9,2019010777:4,2019010711:7,2019010310:1,2019010299:18,2019011139:8,2019010970:10,2019011136:19,2019011488:4,2019010581:4,2019010575:18,2019010669:4,2019010342:2,2019011003:4,2019010643:18,2019011085:5,2019010532:7,2019010763:14,2019010863:7,2019010660:1,2019010131:15,2019010304:16,2019011166:11,2019010158:12,2019011077:8,2019011110:2,2019010846:8,2019010202:16,2019010878:15,2019011042:4,2019011095:11,2019010297:6,2019010441:5,2019010745:14,2019010735:13,2019011468:18,2019011310:8,2019010890:5,2019010777:4,2019011311:9,2019010775:8,2019011251:12,2019011335:5,2019010450:16,2019010663:14,2019011423:14,2019010690:6,2019011468:5,2019010925:1,2019010346:6,2019011251:3,2019010978:6,2019010802:12,2019010796:10,2019011270:7,2019011305:7,2019010207:10,2019011235:13,2019010429:3,2019010420:5,2019010830:9,2019010198:17,2019010269:11,2019011203:11,2019010136:19,2019011185:6,2019010441:15,2019011376:11,2019010374:4,2019010389:11,2019011145:10,2019011205:11,2019011238:2,2019010497:6,2019010173:14,2019010163:8,2019010791:13,2019011187:12,2019010966:6,2019011350:17,2019011311:3,2019010233:4,2019010747:6,2019010476:19,2019010357:7,2019010165:10,2019010192:17,2019010833:16,2019010691:3,2019010548:4,2019010184:7,2019010577:11,2019010974:5,2019010216:1,2019010802:8,2019010482:8,2019011132:3,2019010575:17
834,2019010158:16,2019011234:2,2019011362:6,2019011214:1,2019011162:8,2019010853:10,2019010723:19,2019010131:5,2019010124:6,2019010307:4,2019010232:18,2019010855:8,2019010407:14,2019010486:8,2019010175:4,2019010248:11,2019011012:10,2019011020:9,2019010727:7,2019010263:17,2019010537:1,2019010368:3,2019010297:2,2019011212:4,2019010998:9,2019010568:9,2019011407:10,2019010928:15,2019011377:13,2019011025:12,2019010440:6,2019011205:15,2019011390:14,2019011134:12,2019011284:8,2019010102:6,2019010638:15,2019011129:5,2019010876:3,2019010397:18,2019011027:8,2019010313:4,2019010269:13,2019010538:3,2019010102:8,2019011237:16,2019011008:18,2019011206:13,2019011072:6,2019010342:1,2019010686:11,2019010114:14,2019011467:1,2019011249:14,2019010608:6,2019010487:7,2019010455:13,2019010201:6,2019011106:3,2019011097:11,2019010669:15,2019010992:1,2019010670:17,2019011022:10,2019010187:6,2019010886:18,2019011048:3,2019011202:18,2019010578:2,2019010525:15,2019011218:9,2019011388:19,2019010324:2,2019010619:9,2019011272:11,2019011121:12,2019011275:1,2019010935:6,2019010651:6,2019011418:9,2019010254:10,2019011298:3,2019011247:17,2019010675:9,2019010765:16,2019010326:9,2019010920:11,2019010447:9,2019010571:5,2019010408:4,2019010544:5,2019011390:2,2019011303:2,2019010262:6,2019010872:19,2019011153:11,2019011020:8,2019011250:16,2019010475:11,2019011080:12,2019010357:5,2019011211:14,2019011317:10,2019010853:8,2019010911:14,2019010224:8,2019011243:1,2019010483:15,2019010459:2,2019010267:18,2019010697:8,2019010958:6,2019010825:10,2019010697:10,2019011180:13,2019011374:16,2019010945:6,2019010170:12,2019010924:1,2019010246:7,2019011168:19,2019010410:9,2019010494:14,2019010436:9,2019010530:19,2019010444:9,2019011237:14,2019010492:3,2019010590:1,2019011062:4,2019011320:6,2019011270:1,2019011402:9,2019010447:10,2019010575:9,2019010712:11,2019011337:3,2019010419:19,2019010951:13,2019010180:8
835,2019010524:3,2019010327:15,2019010675:9,2019010718:9,2019010690:7,2019010479:9,2019010766:6,2019010137:1,2019010164:9,2019010529:9,2019011198:14,2019010135:3,2019011155:19,2019011192:3,2019010289:15,2019010405:10,2019011360:8,2019010254:1,2019011138:7,2019011494:6,2019010597:17,2019011372:18,2019010772:18,2019011444:15,2019010190:11,2019010561:18,2019010844:5,2019011047:12,2019010822:13,2019010124:13,2019011234:15,2019011474:5,2019011218:7,2019010572:5,2019011427:8,2019011124:11,2019010650:9,2019011201:15,2019010714:15,2019011000:4,2019010649:7,2019010657:18,2019011157:4,2019011237:1,2019010703:16,2019011132:15,2019011202:5,2019010535:2,2019010137:2,2019010980:4,2019011064:14,2019010959:7,2019011254:12,2019011019:16,2019010527:2,2019010515:5,2019010959:11,2019010889:14,2019010111:11,2019011242:3,2019011196:3,2019011292:9,2019010124:19,2019010654:2,2019010814:2,2019011479:14,2019010929:17,2019010193:3,2019010383:14,2019011200:19,2019010741:4,2019011028:17,2019011433:14,2019011335:18,2019011144:18,2019011326:19,2019010368:16,2019010171:17,2019011385:5,2019010697:18,2019010262:4,2019010619:18,2019011212:7,2019011283:3,2019010922:5,2019010738:12,2019010167:3,2019010433:18,2019011317:5,2019010290:12,2019010907:13,2019010456:13,2019010897:4,2019010672:7,2019011109:15,2019011111:18,2019011008:8,2019010329:3,2019010599:2,2019010878:19,2019010157:4,2019010387:15,2019011156:11,2019011489:13,2019010357:14,2019010103:3,2019011125:2,2019010900:11,2019010613:4,2019010450:2,2019011051:6,2019010477:12,2019011056:16,2019011493:3,2019010557:6,2019010295:12,2019011182:12,2019010440:19,2019011393:6,2019010247:7,2019011500:13,2019010674:10,2019011340:8,2019010445:8,2019010878:15,2019010842:13,2019010109:16,2019011246:11,2019011417:5,2019011395:13,2019010841:7,2019010864:5,2019010847:18,2019010316:7,2019011206:6,2019010699:8,2019011239:9,2019010513:13,2019011026:13,2019011493:7
836,2019010962:7,2019011254:18,2019011216:1,2019011068:16,2019010182:15,2019011378:7,2019010878:17,2019010231:5,2019010996:14,2019010859:10,2019010258:4,2019010752:5,2019010238:8,2019010218:12,2019010187:4,2019011225:18,2019011161:17,2019010340:16,2019011319:5,2019011183:15,2019010580:19,2019010738:2,2019010441:16,2019011421:1,2019011047:13,2019011365:3,2019010829:19,2019011485:11,2019010439:12,2019011006:8,2019011302:7,2019011320:2,2019011455:15,2019011048:15,2019010738:12,2019011307:14,2019010766:12,2019010470:16,2019010646:9,2019010976:17,2019010665:2,2019011229:3,2019010531:16,2019011052:15,2019011419:1,2019011011:11,2019010735:13,2019010641:8,2019010549:5,2019010951:17,2019011027:19,2019010710:11,2019010657:18,2019010476:9,2019011370:8,2019010476:5,2019010295:19,2019010208:1,2019010907:16,2019010238:17,2019011186:7,2019010878:5,2019010334:1,2019010548:5,2019010207:3,2019010474:14,2019011137:4,2019010591:19,2019010988:18,2019011098:5,2019010763:5,2019010510:7,2019011144:8,2019010457:17,2019011225:3,2019011134:10,2019010702:17,2019011049:19,2019010512:15,2019010802:10,2019010557:9,2019011207:16,2019011208:3,2019011453:1,2019010951:9,2019011287:10,2019010998:8,2019010328:15,2019011328:11,2019010237:8,2019010188:18,2019010519:10,2019010893:15,2019011129:13,2019010576:6,2019010777:2,2019011344:6,2019011479:13,2019011317:2,2019010541:2,2019011296:10,2019010514:19,2019011153:10,2019010490:9,2019010750:10,2019010397:14,2019010826:17,2019010483:8,2019010904:8,2019010444:16,2019011234:11,2019010303:9,2019011136:11,2019011183:12,2019010447:15,2019010230:5,2019010507:6,2019010383:4,2019010608:19,2019010656:3,2019011495:9,2019011294:19,2019011220:19,2019011356:8,2019010916:4,2019010576:6,2019011335:18,2019010411:5,2019010807:11,2019010763:5,2019011201:13,2019010260:17,2019010191:10,2019010560:1,2019010895:6,2019010992:19,2019010121:4,2019010891:8,2019010982:12,2019010514:7
837,2019010606:13,2019011363:15,2019010398:8,2019011489:6,2019010240:3,2019010555:13,2019010491:15,2019011192:11,2019010929:16,2019011432:4,2019010699:13,2019010515:9,2019010997:19,2019011275:6,2019011496:11,2019010220:3,2019010537:14,2019010416:3,2019010962:3,2019010468:6,2019011044:14,2019010781:1,2019011422:12,2019010985:17,2019010701:17,2019010388:8,2019010584:17,2019010253:19,2019010175:13,2019010897:19,2019010879:11,2019010684:8,2019010915:6,2019010304:4,2019010233:8,2019011338:15,2019010853:19,2019010379:4,2019010957:9,2019010174:19,2019010226:6,2019010923:11,2019011471:14,2019011197:14,2019010629:18,2019010843:8,2019011129:2,2019011357:2,2019011107:10,2019010835:7,2019011394:3,2019010888:16,2019011060:19,2019010231:18,2019010708:8,2019011420:3,2019011179:12,2019011135:3,2019010200:19,2019010917:11,2019010140:4,2019010554:5,2019011316:15,2019010148:14,2019010585:2,2019011208:16,2019010579:15,2019010404:4,2019011032:10,2019011403:8,2019010377:2,2019010534:4,2019011407:15,2019010743:15,2019011107:1,2019010694:8,2019011013:16,2019010718:9,2019011163:18,2019010317:1,2019010689:16,2019011030:4,2019010382:11,2019010367:11,2019010387:6,2019010881:7,2019011368:11,2019011473:9,2019010528:7,2019010117:19,2019010444:4,2019011328:3,2019010214:9,2019011361:14,2019011148:14,2019010320:3,2019010272:2,2019010190:2,2019011286:3,2019010644:7,2019011488:5,2019010205:7,2019011440:3,2019010299:12,2019011013:18,2019010913:3,2019010481:3,2019010224:10,2019011191:12,2019010980:8,2019011145:5,2019011110:4,2019011201:12,2019010552:12,2019011427:5,2019010972:16,2019010704:16,2019011265:5,2019010562:2,2019011143:14,2019010967:12,2019011454:1,2019011098:2,2019010696:7,2019010406:6,2019010751:10,2019010853:1,2019010958:10,2019011059:14,2019010148:3,2019010607:14,2019010256:2,2019010951:11,2019010678:6,2019010668:10,2019010793:12,2019010554:11,2019011454:16,2019010827:7,2019010532:4
838,2019010701:5,2019010702:12,2019010444:17,2019010164:10,2019011043:11,2019010289:2,2019011030:18,2019010654:6,2019010980:8,2019010549:13,2019010153:18,2019010127:17,2019011131:12,2019010166:15,2019010150:18,2019010397:5,2019010768:16,2019011383:7,2019010321:1,2019010545:8,2019010705:3,2019010975:7,2019010456:11,2019010627:6,2019010792:13,2019010986:9,2019010534:17,2019010565:3,2019011436:12,2019011284:5,2019010396:11,2019010377:5,2019011005:12,2019011200:12,2019010619:5,2019010125:14,2019010942:6,2019010510:16,2019010156:12,2019011489:1,2019010516:19,2019011218:4,2019010294:14,2019011381:14,2019011224:16,2019011060:5,2019010801:9,2019010696:10,2019010806:11,2019010568:19,2019010614:2,2019011418:9,2019011240:17,2019010168:4,2019011161:17,2019011473:14,2019010387:4,2019010837:14,2019010636:13,2019010506:4,2019010616:9,2019011223:12,2019010862:2,2019010847:19,2019010788:15,2019011380:1,2019011021:1,2019010934:11,2019010763:17,2019010147:3,2019010617:3,2019011498:12,2019010788:5,2019011102:14,2019010845:12,2019010430:14,2019010434:6,2019010618:17,2019011059:6,2019010444:4,2019011217:18,2019011117:18,2019010550:11,2019010114:12,2019011351:12,2019010516:4,2019010643:18,2019010854:14,2019010607:9,2019010748:7,2019010441:19,2019010270:4,2019011339:3,2019011073:10,2019011185:15,2019010448:18,2019010953:17,2019010136:5,2019010840:19,2019011040:18,2019010665:13,2019010258:3,2019010290:18,2019011420:15,2019011163:5,2019010422:10,2019011288:3,2019011460:2,2019010757:15,2019010522:17,2019010725:18,2019010888:6,2019010657:3,2019010623:3,2019011489:5,2019011199:10,2019011261:19,2019010964:8,2019010765:12,2019010787:1,2019010948:1,2019010537:14,2019011344:3,2019010723:6,2019011207:9,2019011292:13,2019011129:19,2019010589:18,2019010211:6,2019011126:3,2019010441:6,2019010731:6,2019010508:7,2019010760:13,2019011057:17,2019011472:8,2019010892:18,2019010353:2,2019010407:3,2019010884:11
839,2019011052:18,2019010788:14,2019010673:13,2019010798:14,2019010357:16,2019010399:12,2019011112:15,2019010762:6,2019010530:8,2019010596:1,2019010894:11,2019010971:17,2019010583:18,2019010110:18,2019010884:17,2019011164:13,2019010225:4,2019010936:13,2019010110:18,2019010742:19,2019011356:16,2019010375:5,2019011451:16,2019010978:2,2019010500:14,2019010579:18,2019011202:16,2019010610:3,2019011127:6,2019011237:16,2019011042:16,2019010107:11,2019011447:16,2019010106:12,2019010350:19,2019011362:9,2019010431:13,2019010641:6,2019011347:5,2019010935:10,2019010402:11,2019010533:18,2019010714:2,2019010458:5,2019011358:4,2019011308:2,2019010570:7,2019011193:10,2019011421:12,2019011221:7,2019010959:9,2019010520:3,2019010287:1,2019011429:5,2019011304:13,2019011060:18,2019010122:6,2019010708:1,2019010167:18,2019010193:7,2019011046:18,2019010315:17,2019010414:6,2019010224:3,2019010244:8,2019010772:6,2019010310:12,2019011216:17,2019010924:7,2019011334:7,2019010734:16,2019010763:7,2019010210:6,2019010237:12,2019011269:4,2019010949:19,2019010644:12,2019010642:10,2019010191:6,2019010914:1,2019011102:18,2019011228:11,2019010120:8,2019011156:6,2019010283:17,2019010651:11,2019010299:6,2019011204:14,2019010990:11,2019010434:18,2019011294:6,2019010827:4,2019011411:2,2019010644:8,2019010102:2,2019011018:13,2019010642:12,2019010813:1,2019011183:6,2019010381:2,2019010104:5,2019010827:14,2019010382:3,2019010270:4,2019011161:13,2019011310:18,2019011133:15,2019011041:4,2019011356:15,2019010394:7,2019010134:17,2019011120:11,2019011373:1,2019011131:4,2019011480:11,2019010996:13,2019010728:6,2019011438:17,2019010482:8,2019010247:8,2019011149:19,2019011444:14,2019010892:5,2019010537:18,2019010687:3,2019011397:1,2019010540:1,2019010804:13,2019010368:10,2019010797:13,2019011399:4,2019010230:8,2019011187:6,2019011083:18,2019010894:9,2019011314:4,2019010423:14,2019010380:5,2019010321:16,2019010265:4
840,2019010799:18,2019010830:16,2019011410:9,2019010838:15,2019011337:15,2019011492:3,2019011036:4,2019010370:9,2019010862:15,2019010863:12,2019010398:4,2019011355:9,2019010396:9,2019010494:13,2019010316:12,2019011395:13,2019011208:1,2019010657:1,2019011020:3,2019010187:7,2019011265:19,2019010116:1,2019010981:18,2019011439:9,2019011297:5,2019010576:13,2019010718:4,2019010400:19,2019010719:11,2019010172:11,2019011055:9,2019010175:9,2019010411:7,2019010632:14,2019010637:18,2019010569:5,2019010418:18,2019010560:15,2019011300:7,2019010396:3,2019010926:7,2019011187:19,2019010335:8,2019010617:5,2019011276:16,2019010419:17,2019010397:11,2019010719:14,2019011366:9,2019011105:4,2019011395:12,2019011110:6,2019010119:14,2019010369:9,2019011110:6,2019010536:14,2019010953:17,2019010294:10,2019010338:17,2019010471:8,2019010764:17,2019010317:9,2019011074:11,2019010175:15,2019011122:13,2019011450:3,2019011497:13,2019011159:10,2019010294:19,2019010917:5,2019011359:10,2019011213:12,2019010116:4,2019011269:6,2019010988:14,2019011064:17,2019010559:9,2019011491:4,2019011031:10,2019010463:3,2019010710:2,2019010348:19,2019010639:10,2019010790:18,2019010464:3,2019010130:3,2019010148:5,2019010589:9,2019010642:7,2019010704:1,2019010211:3,2019011412:2,2019010343:10,2019011462:6,2019010689:7,2019010584:6,2019010324:3,2019010988:11,2019010127:10,2019010383:11,2019011107:9,2019011272:6,2019010774:3,2019010349:4,2019011151:14,2019010534:3,2019010182:8,2019010969:16,2019011260:18,2019011239:7,2019010689:17,2019011345:9,2019010246:2,2019010865:14,2019010562:18,2019010500:1,2019011021:12,2019010102:14,2019010347:18,2019010124:9,2019011165:14,2019011075:13,2019010270:16,2019010709:6,2019010788:2,2019010106:15,2019011188:15,2019010413:8,2019010172:8,2019010676:8,2019011292:14,2019011295:11,2019010697:19,2019011278:15,2019010480:10,2019010764:19,2019010917:12,2019010387:5,2019010287:1,2019010668:3
841,2019011343:16,2019010184:3,2019010241:19,2019011211:18,2019010183:16,2019010923:8,2019011195:4,2019010486:5,2019011108:13,2019010645:2,2019010102:10,2019011410:5,2019010731:1,2019010114:1,2019011177:19,2019010281:6,2019010750:11,2019011396:2,2019010979:17,2019010817:16,2019010673:19,2019010149:18,2019010482:5,2019010869:5,2019010242:17,2019010411:2,2019010109:18,2019010605:5,2019010992:16,2019011169:14,2019010448:6,2019010707:6,2019011184:10,2019010674:17,2019010137:15,2019010277:11,2019011293:18,2019010416:10,2019011296:8,2019010112:4,2019010322:2,2019011440:4,2019011049:11,2019011411:14,2019011167:4,2019011099:7,2019011419:18,2019011380:15,2019010121:11,2019011191:9,2019010384:3,2019010947:9,2019010730:5,2019010714:19,2019011271:2,2019010572:8,2019010771:17,2019010810:14,2019010458:12,2019010598:19,2019010671:6,2019010336:7,2019010551:11,2019011359:18,2019010923:9,2019011328:2,2019010307:7,2019010399:11,2019010394:1,2019011295:6,2019010352:2,2019010262:15,2019010236:5,2019010531:9,2019011205:7,2019010927:5,2019010783:16,2019010324:12,2019010484:14,2019010948:11,2019010326:16,2019010640:15,2019010561:6,2019010668:14,2019010349:4,2019010784:16,2019011053:4,2019010777:2,2019010907:14,2019011098:15,2019010162:14,2019010959:19,2019011070:6,2019011266:14,2019010915:2,2019010355:12,2019011218:4,2019010532:10,2019010200:3,2019010583:18,2019011263:11,2019011329:4,2019010685:19,2019010959:19,2019011359:4,2019010629:7,2019010554:3,2019010120:11,2019010457:6,2019010360:8,2019010334:2,2019010277:14,2019010146:5,2019011118:2,2019010159:13,2019011014:16,2019010947:5,2019011245:19,2019010866:19,2019010369:8,2019011361:13,2019010757:13,2019010889:17,2019010348:3,2019010896:19,2019011493:4,2019010356:13,2019010654:18,2019010923:3,2019011348:1,2019011384:5,2019011311:4,2019010918:14,2019011043:15,2019011459:19,2019010617:18,2019010402:16,2019011184:5,2019011036:9,2019011434:17
842,2019010620:8,2019010394:2,2019011054:18,2019010178:16,2019011075:16,2019010677:2,2019010173:11,2019011244:6,2019010839:16,2019011048:9,2019010380:12,2019010125:4,2019010417:4,2019010613:8,2019011354:7,2019010439:4,2019010284:7,2019011306:9,2019010660:2,2019010712:1,2019011204:9,2019011144:17,2019010482:13,2019011100:10,2019010170:7,2019010609:18,2019011349:18,2019010900:2,2019010805:10,2019011020:12,2019011259:17,2019010258:2,2019010693:9,2019010782:13,2019010435:5,2019010169:6,2019010570:19,2019010988:11,2019010135:7,2019010380:1,2019011159:19,2019010584:9,2019010490:6,2019010441:19,2019010238:14,2019010451:12,2019010449:5,2019010948:1,2019010505:12,2019010669:6,2019011238:7,2019010261:11,2019011195:17,2019010623:18,2019010462:16,2019010152:9,2019010719:17,2019010601:16,2019011149:19,2019011484:17,2019010112:2,2019010569:10,2019010649:4,2019010352:11,2019010416:14,2019010264:18,2019010698:16,2019010506:4,2019010408:7,2019010988:9,2019011063:5,2019010739:12,2019010994:18,2019010796:12,2019010101:17,2019010948:10,2019010232:18,2019010128:5,2019010167:18,2019011007:11,2019011201:12,2019010254:17,2019011261:13,2019011260:19,2019010875:16,2019010919:16,2019010610:18,2019010111:5,2019010577:18,2019011380:8,2019010805:7,2019010611:8,2019010531:7,2019010710:18,2019010854:11,2019010370:7,2019011287:1,2019011069:9,2019010347:3,2019010663:5,2019010744:9,2019011165:5,2019010267:6,2019011012:10,2019010685:19,2019010107:2,2019010666:13,2019010979:8,2019010756:12,2019011233:13,2019010134:16,2019010238:17,2019011030:17,2019010473:19,2019010708:2,2019011422:1,2019010884:19,2019010926:12,2019011352:11,2019010987:13,2019011352:1,2019011223:13,2019011072:7,2019011389:17,2019010414:6,2019010757:16,2019010546:13,2019011078:2,2019010814:17,2019011037:11,2019011249:15,2019010795:6,2019011485:17,2019011215:1,2019011130:8,2019010864:3,2019011237:17,2019010362:9,2019011373:8,2019010211:5
843,2019010701:2,2019011167:9,2019011028:19,2019010858:15,2019010953:4,2019011178:6,2019011326:8,2019011295:7,2019011047:3,2019010271:19,2019011413:6,2019010845:3,2019010831:6,2019010258:14,2019010701:14,2019010840:8,2019010407:18,2019010934:19,2019011167:4,2019010559:9,2019010241:1,2019011013:3,2019010793:13,2019010922:19,2019011002:6,2019011227:14,2019011340:16,2019011214:15,2019010124:8,2019010354:8,2019010721:17,2019010326:16,2019010251:3,2019011277:16,2019010292:19,2019010258:8,2019011315:10,2019010188:13,2019011332:14,2019010205:6,2019011253:19,2019010121:12,2019010553:12,2019010919:8,2019010367:13,2019011382:17,2019011219:17,2019010122:14,2019010510:8,2019011218:17,2019010805:12,2019010131:10,2019011487:2,2019010692:8,2019010613:2,2019011205:8,2019010651:14,2019010822:19,2019010366:7,2019011161:10,2019010360:4,2019010211:6,2019010136:15,2019010635:10,2019011419:4,2019010895:12,2019011156:2,2019010928:6,2019011214:13,2019011406:7,2019011081:10,2019010461:12,2019010813:13,2019011414:18,2019011442:18,2019011349:14,2019011102:8,2019011252:12,2019010533:14,2019010562:18,2019011405:14,2019011269:4,2019010987:15,2019010111:8,2019011165:10,2019010730:16,2019011014:16,2019010174:13,2019011119:16,2019010380:12,2019011120:3,2019010641:6,2019010989:10,2019010742:8,2019011245:5,2019010896:19,2019010781:10,2019010389:11,2019010843:16,2019011039:9,2019011326:7,2019010604:4,2019010180:15,2019010690:15,2019011168:3,2019011012:10,2019010399:2,2019011188:17,2019010493:14,2019010671:17,2019010710:14,2019011046:12,2019010629:16,2019010579:2,2019011498:4,2019010968:14,2019010969:8,2019010701:7,2019010791:18,2019010903:1,2019010739:12,2019010396:6,2019010788:2,2019011086:9,2019011011:5,2019011500:1,2019010576:18,2019010998:2,2019010239:12,2019010215:6,2019010482:10,2019010539:4,2019011432:7,2019010555:10,2019010717:4,2019011086:12,2019010508:16,2019011471:13,2019011302:17,2019011028:15
844,2019010868:7,2019010511:9,2019010626:11,2019011106:2,2019011412:8,2019011088:11,2019011489:10,2019010416:7,2019010451:7,2019011194:16,2019011107:9,2019010147:7,2019010753:10,2019011375:1,2019010592:8,2019011135:12,2019010388:8,2019010932:16,2019010239:16,2019010707:6,2019011054:6,2019010889:19,2019011321:14,2019010719:13,2019010951:11,2019010519:14,2019010112:7,2019010845:9,2019010656:11,2019010674:19,2019010715:1,2019010638:3,2019010220:12,2019010346:3,2019010905:18,2019010314:2,2019010415:11,2019010514:1,2019010298:6,2019010187:17,2019011364:4,2019011492:5,2019010408:12,2019010413:7,2019011259:14,2019011305:6,2019010440:7,2019010715:7,2019010154:6,2019010712:3,2019011074:18,2019011489:5,2019011243:3,2019010231:13,2019010710:12,2019010348:11,2019011103:5,2019011063:18,2019010667:4,2019011070:12,2019010438:2,2019011294:11,2019011378:11,2019010395:16,2019010953:1,2019010522:16,2019010971:9,2019010809:15,2019010563:6,2019010656:3,2019010202:8,2019011171:15,2019010872:3,2019011362:6,2019010193:8,2019010863:16,2019010916:6,2019010752:10,2019010734:7,2019010760:15,2019011333:3,2019010399:5,2019011128:5,2019011362:13,2019010917:14,2019010519:17,2019011217:7,2019010668:13,2019011365:8,2019011188:13,2019011221:7,2019010664:14,2019010543:8,2019010590:16,2019010539:12,2019010733:5,2019011416:14,2019010446:4,2019011247:17,2019010234:15,2019010246:16,2019011320:8,2019010412:18,2019011172:7,2019010342:14,2019010849:4,2019011129:17,2019010326:6,2019011337:6,2019011322:19,2019010900:11,2019011018:12,2019010938:7,2019011301:7,2019010500:9,2019010697:15,2019010959:11,2019010448:2,2019011261:15,2019010749:15,2019010138:1,2019010279:9,2019010692:13,2019011208:1,2019010947:10,2019010600:15,2019010253:18,2019011159:5,2019011389:16,2019010665:8,2019011022:14,2019011196:16,2019010282:2,2019011409:5,2019010370:11,2019010932:3,2019011451:16,2019010725:11,2019010297:18,2019010346:3
845,2019011270:8,2019011372:13,2019010307:9,2019010342:6,2019010950:7,2019011424:11,2019010701:15,2019011129:11,2019010306:5,2019010141:4,2019011096:17,2019010836:9,2019010734:18,2019010445:6,2019010616:15,2019010776:1,2019011114:14,2019010547:2,2019010161:4,2019010980:4,2019010774:17,2019010866:13,2019010239:8,2019011459:19,2019010808:6,2019010521:4,2019010824:14,2019011192:8,2019010191:5,2019011456:19,2019010637:18,2019010153:17,2019010291:5,2019010523:5,2019010771:2,2019011462:18,2019010622:1,2019010795:3,2019010581:8,2019011431:18,2019010343:2,2019010186:18,2019011203:2,2019010155:5,2019010982:12,2019011034:9,2019010458:6,2019010168:8,2019011040:9,2019010924:7,2019011473:18,2019010596:15,2019011144:17,2019011123:16,2019010533:1,2019011284:8,2019010619:9,2019010605:2,2019010956:4,2019010412:4,2019010861:2,2019011284:7,2019010990:9,2019011098:4,2019010184:6,2019011364:3,2019010542:11,2019010140:2,2019010314:6,2019010405:4,2019010401:1,2019010567:9,2019010268:11,2019011493:11,2019010203:17,2019011194:6,2019010761:4,2019011064:6,2019010365:2,2019010140:19,2019010765:10,2019010980:6,2019010625:9,2019010734:6,2019010275:14,2019010925:14,2019010197:12,2019011094:2,2019010869:16,2019010582:18,2019011199:1,2019010275:17,2019010818:14,2019011009:12,2019010331:17,2019011424:15,2019011115:14,2019011361:12,2019011483:14,2019011203:13,2019010592:15,2019010288:5,2019011280:19,2019010560:18,2019010811:2,2019011235:8,2019011373:3,2019011399:15,2019010887:18,2019010322:7,2019011090:18,2019011265:14,2019010967:16,2019010948:2,2019010437:14,2019010935:6,2019010990:16,2019010978:1,2019010374:2,2019011208:11,2019010797:10,2019010256:10,2019010791:19,2019010319:7,2019011179:2,2019010646:1,2019010473:7,2019011388:9,2019010850:15,2019010362:13,2019011042:12,2019010124:5,2019011154:5,2019010622:6,2019010771:6,2019010400:17,2019010190:15,2019010385:15,2019010800:18,2019011214:18
