"idx","ambient","coolant","u_d","u_q","torque","i_d","i_q"
6185,0.45611137,2.157842,-1.5994866,-0.69131106,0.9777461,-1.9865611,0.7626506
6186,0.6886087,-0.61620647,-0.86431164,1.1246855,0.37384737,-0.33516604,0.36872452
6187,1.6246495,0.6095884,2.0207462,0.21476617,-1.4502178,-0.9721318,-1.3662446
6188,-2.7498572,-1.0633179,0.25170717,-0.58209467,-0.11901875,1.0139773,-0.091442294
6189,2.4127614,1.7475475,0.5855085,1.7286412,-0.43074873,0.6100175,-0.43811485
6190,0.7391713,1.4867324,-1.2138833,0.63751954,0.8150441,-0.3511514,0.8120555
6191,0.68680197,-0.051605586,1.8356155,-0.04596264,-2.1807568,-0.08877886,-2.27386
6192,1.6381348,0.6104788,2.1683526,-0.29806814,-1.5262523,-1.4598027,-1.3959591
6193,-1.6518393,-1.059601,0.031381946,-0.43343464,0.39629364,0.82011867,0.486912
6194,-0.14053437,-0.7001202,0.33584067,-1.2500447,-0.25563973,1.0291559,-0.24571602
6195,-0.9987991,-0.43735588,0.33993453,-1.2504835,-0.25563973,1.0291456,-0.24573351
6196,0.423035,0.5026213,0.3014828,-1.2985874,-0.25563973,1.0291518,-0.24572852
6197,-1.6046803,-1.0441624,-1.0379598,0.9291909,0.5600011,-0.4372309,0.54441553
6198,0.6841129,0.5173316,0.82414615,0.62835795,-0.69216955,0.88577276,-0.74774224
6199,0.47522268,-0.13238677,2.0379586,0.17609218,-1.9674696,-0.28831866,-1.9947397
6200,-0.12984851,0.83886236,1.7858139,-0.1474877,-2.2567,-0.1505907,-2.3457093
6201,0.6886087,0.5229822,1.3605701,1.1629354,-1.0025662,0.6097262,-1.0866051
6202,0.5040974,1.7214322,0.35858625,-1.295041,-0.25563973,1.0291351,-0.24572241
6203,0.37536114,0.31056008,-1.3185967,0.4063972,1.4756923,0.0005618369,1.5880436
6204,0.23249821,0.2980767,-1.148348,0.7249585,0.3431549,-1.0240109,0.30928957
6205,-2.7498422,-1.0192171,-1.6076919,-0.6428589,0.9732147,-1.9268194,0.81743604
6206,-0.9115667,1.569436,-0.37724894,1.3768302,0.0011446736,-0.57585216,-0.016549839
6207,-0.23318902,1.0045687,-1.5082636,-0.31408483,1.3387101,-1.4131885,1.2030076
6208,0.38574588,0.1397945,0.30102363,-1.2983998,-0.25563973,1.029138,-0.24573953
6209,0.51615435,0.33062115,2.2188206,-0.5902928,-2.4782548,-1.395155,-2.3275743
6210,0.68880844,-0.5872379,2.0300353,0.12668456,-1.4340448,-1.1842211,-1.3295138
6211,0.42259836,-0.30078536,-1.3107411,0.440838,1.3347278,-0.20828235,1.383589
6212,0.56774384,1.7475554,-0.9330789,1.0736982,0.5029028,-0.024826339,0.52794343
6213,0.64835453,-0.8473345,0.35744283,-1.2907735,-0.25563973,1.0291406,-0.24571331
6214,0.43341774,0.5025318,0.3029535,-1.2986197,-0.25563973,1.0291365,-0.24571046
6215,2.4859836,0.60959524,2.2443879,-0.80850995,-1.9906212,-1.8175125,-1.8003484
6216,0.3943048,2.1760523,0.24097322,1.7577863,-0.25563973,0.16636126,-0.24560337
6217,-0.2824889,-0.60813403,-0.25049874,0.323467,0.3712834,0.82013494,0.4869174
6218,0.38097912,0.13924178,0.30304328,-1.2977632,-0.25563973,1.0291446,-0.24570626
6219,-0.8622467,1.5957657,-0.6088081,0.14556473,0.94844663,0.41826588,1.0858256
6220,0.68695855,-0.62839603,-1.0572053,0.8800826,0.4161475,-0.73260534,0.37442407
6221,-0.9951033,-1.079669,0.2866911,-1.1672269,0.1976577,0.9187702,0.27636775
6222,0.13718565,0.0018837755,0.3368981,-1.2507313,-0.25563973,1.029145,-0.2457175
6223,0.539638,-0.13463439,1.8205738,0.66967493,-1.4721966,0.09301914,-1.5279728
6224,-1.6541348,-1.0624528,-1.6378134,-0.90202004,1.9102466,-2.3568127,1.6162883
6225,-0.15486683,0.75979656,1.0551281,1.4790065,-0.6882377,-0.021231903,-0.68224293
6226,1.0880268,0.09640665,1.1997712,-0.1758284,-1.6150066,0.3709294,-1.7368131
6227,0.055899415,1.6624498,0.29875106,-1.2870846,-0.25563973,1.0291498,-0.24571475
6228,-1.7248255,-1.0779711,0.26635918,-0.7849061,-0.11958901,1.0139782,-0.09144008
6229,-0.08061083,0.3092679,-1.1551692,0.71880454,0.34280148,-1.0167546,0.30954728
6230,0.5764924,1.7237594,-0.030829784,-0.5465547,0.6137173,0.6522453,0.7420712
6231,1.4530274,0.83973587,0.34721857,-1.3095952,-0.25563973,1.0291663,-0.24570158
6232,0.29336026,-0.8066551,-1.4133918,0.03450457,1.2066884,-1.1383404,1.1053157
6233,-0.20741186,2.1728694,0.3110476,-0.73206544,-0.25563973,1.0291213,-0.24571747
6234,-0.5838913,0.48805395,-1.2578986,0.34329808,0.43935147,-1.3501413,0.36005193
6235,-1.1005557,-0.356567,-1.3330581,-0.41845548,2.5014644,-1.1623378,2.5208833
6236,-0.99850196,-1.0852962,-0.65690976,1.3654798,0.3634595,0.33811375,0.41015065
6237,-0.30016184,0.32794362,0.47954965,1.745172,-0.37079963,-0.02935516,-0.36207947
6238,0.09048443,-0.12883297,0.6587544,1.7114033,-0.46373641,-0.17247166,-0.45199656
6239,0.28993848,-0.675412,0.8566386,-0.17969324,-1.1463773,0.65536755,-1.2545737
6240,0.10531074,-1.0438018,-1.6178696,-0.83585465,0.49737555,-1.9727068,0.39371678
6241,-0.9048456,-1.0970134,0.30315945,-1.260324,-0.25563973,1.0291524,-0.24572363
6242,0.6459797,-1.0695189,-1.6024889,-0.7112659,0.46913195,-1.8961916,0.36858213
6243,-0.13809828,1.0192921,-0.82490337,0.04209238,1.3116682,0.1475848,1.4429533
6244,1.8962046,1.7372143,-0.4127586,-0.20810342,0.9678789,0.41448852,1.1077917
6245,0.29916993,1.7475554,-0.6023023,0.1225573,0.9634082,0.4122587,1.1022364
6246,0.49655625,1.702153,0.5068091,-0.70260143,-0.8340897,0.87158453,-0.9204348
6247,0.8734894,-0.5581612,-0.77407414,1.222512,0.15683864,-0.69345695,0.13284273
6248,0.24589117,1.1073538,0.2971338,-0.17129527,-0.25563973,1.0291508,-0.2457198
6249,-0.14087263,0.8389598,-0.7055612,0.91177374,0.59388006,0.6769916,0.72432035
6250,0.68816507,1.0137999,0.050502166,-0.9961218,2.1216953,-0.6920104,2.1761076
6251,-0.11429047,-0.5648435,-0.7289904,-0.5761685,2.2520528,-0.8446018,2.2909882
6252,0.68807167,1.7475554,-0.7045757,1.3014946,0.16859321,-0.4397028,0.16057758
6253,-1.0046008,-0.43456924,0.31728315,0.33793512,-0.26416826,0.9905661,-0.25421417
6254,0.69338554,-0.6418146,0.30369678,-1.2620558,-0.25563973,1.0291587,-0.24570733
6255,1.3520075,1.2480712,0.64439565,1.707747,-0.45650035,0.41707465,-0.45998156
6256,1.1974409,0.32941246,-0.40856284,1.54453,0.050836794,-0.15669806,0.061964944
6257,0.53743577,-1.0635405,0.31403098,-0.7117566,-0.2562223,1.02915,-0.24570848
6258,0.6886087,-0.8682337,0.3216177,-1.3281201,-0.25563973,1.029139,-0.2457316
6259,-0.7065137,-0.3631063,0.30894104,-0.720138,-0.25563973,1.0291399,-0.24571785
6260,-1.2309742,-1.0667176,-1.5278329,-0.25200826,0.55789036,-1.6997014,0.45606
6261,-2.7356062,-1.0762398,-0.346315,0.83776486,0.32661182,0.85016096,0.41710258
6262,-0.5329292,-0.5283787,0.32181042,-1.3288482,-0.25563973,1.0291601,-0.24572383
6263,-2.750299,-1.064086,0.2515644,-0.58247703,-0.1190768,1.0139751,-0.09144874
6264,-0.6847204,-0.8381975,-1.5044987,-0.15163451,1.1977195,-1.4677607,1.067591
6265,-0.63261205,-0.12783991,0.30197096,-1.2663748,-0.25563973,1.0291585,-0.24570577
6266,-0.05586853,0.0716812,-1.0966643,0.83315647,0.707267,-0.26815924,0.712662
6267,0.4284763,0.5025645,0.3000556,-1.2978923,-0.25563973,1.0291404,-0.24570882
6268,-2.7498925,-1.0272516,-0.42971918,-0.85714334,2.9766388,-1.5121331,2.9141352
6269,-0.856433,-1.0798228,0.2853684,-1.1790609,0.36077726,0.82041293,0.4395623
6270,0.5557631,-1.094947,-1.6313261,-0.8302138,0.79782534,-2.1355226,0.6514267
6271,-0.5332574,-0.64048475,0.31568417,-1.2511921,-0.25563973,1.0291421,-0.24573052
6272,-0.118122764,0.32643119,-0.09428617,0.87700117,0.057821833,0.96141326,0.13101318
6273,0.08050922,0.6090885,0.8417002,-0.92563003,-2.2600698,-0.16984008,-2.3443959
6274,0.24412659,2.1756058,0.24055572,1.7580614,-0.25563973,0.16754274,-0.24558024
6275,-1.8985044,-1.0786527,-1.0643058,0.8873406,0.5841763,-0.57026213,0.5537699
6276,-2.7498572,-1.0743965,0.19627276,0.07790059,-0.1192843,1.0139456,-0.091442235
6277,0.69159687,-0.84230185,-1.6162446,-0.7244533,1.248555,-1.9931302,1.0718546
6278,-0.13423187,0.33641368,0.7122951,1.6819556,-0.47280955,-0.5347948,-0.45545545
6279,0.60182595,-1.0449604,-1.6220093,-0.814707,0.50296956,-1.9836344,0.39565933
6280,0.66411334,1.1218711,0.33487108,-0.850196,-0.40901303,0.9855021,-0.42336914
6281,0.5571393,-1.07535,0.3224859,-1.01008,-0.25494707,1.0291624,-0.24571498
6282,-0.14553803,-0.12691166,-0.14144845,-0.7992651,1.6251297,-0.17804772,1.7232636
6283,-2.8498774,-1.0086312,-1.6123053,-0.66509175,2.0293484,-2.0038369,1.7758312
6284,-0.9814343,-1.036317,-1.6176939,-0.7750148,0.62127525,-1.97806,0.49689344
6285,1.077634,1.0396433,0.34020928,-0.98568404,-0.25959295,1.0283519,-0.2503635
6286,-2.0143504,-1.0797217,-0.8463019,0.010755831,1.4882298,0.038136374,1.5612483
6287,1.4438812,0.32500923,-1.4762137,-0.034348052,1.9081067,-0.75167024,1.9036795
6288,-0.123088285,-0.7003095,0.34044352,-1.3163463,-0.25511146,1.0288762,-0.24512655
6289,0.52870315,2.1947477,-0.12310002,1.6338112,-0.0487397,0.42580763,-0.02805746
6290,0.6882534,-0.1279237,2.1820474,-0.39927563,-2.4705813,-1.0728616,-2.3760052
6291,0.4331206,-0.6111873,1.2018905,1.3961098,-0.76605487,-0.33160505,-0.7442676
6292,-0.1586078,0.32687616,2.0422287,0.15620713,-1.9264162,-0.3885236,-1.9332174
6293,1.9955722,-0.050703667,0.4944439,1.7485367,-0.3791388,0.10393208,-0.37220237
6294,1.5553621,2.1765385,-1.463031,0.028994396,0.95815116,-1.1785129,0.8632212
6295,-0.88256246,0.8389598,0.5981739,-0.55713207,-0.9298088,0.8376459,-1.0281272
6296,-0.79976356,0.3260524,-0.20692714,1.5980078,-0.04482021,-0.049273867,-0.03321017
6297,1.4988734,0.8305573,0.03187874,1.5207849,-0.18697259,-0.5939973,-0.19134693
6298,0.80212015,1.3944625,0.35871997,-1.2814658,-0.25563973,1.0291618,-0.24571094
6299,-0.83056045,-1.0837587,0.29910523,0.9591335,-0.25910196,1.0291553,-0.24570902
6300,1.6352531,0.62438095,2.1263509,-0.12804279,-1.4403054,-1.3368154,-1.3250682
6301,1.497429,0.16257964,0.3223514,-1.2487537,-0.25563973,1.0291942,-0.2457157
6302,0.4403837,-0.5350184,1.4561229,1.1579366,-0.85210156,-0.7083519,-0.80611503
6303,1.3678505,1.0108551,-0.2900541,1.6090739,-0.06774855,-0.4829371,-0.06445856
6304,-0.069886826,-1.0843111,0.31204894,-1.251153,-0.18907683,1.0601493,-0.2572676
6305,0.41502512,-1.0908309,0.31566706,-0.7096627,-0.25609526,1.0291423,-0.24570684
6306,-2.6361432,-1.0557611,-1.4376554,-0.49871945,2.9548323,-1.5120466,2.9141474
6307,0.40099978,0.32556656,-1.1364003,0.7374084,0.34174109,-1.023855,0.30752057
6308,0.6818455,0.53141254,0.67993,-1.2569247,-3.1750522,-1.1420358,-3.1745698
6309,0.29138687,0.29900342,-1.1957922,0.46460718,1.3116685,0.1506968,1.4412658
6310,0.28874806,0.3334639,0.53280586,1.7407514,-0.3999454,0.34603932,-0.39764383
6311,0.5843899,-1.0335252,2.173543,-0.3880456,-1.3338287,-1.7489735,-1.1985241
6312,-0.9305886,-1.0737008,0.30946997,-1.2244073,0.21828994,0.92757523,0.23132633
6313,0.6886087,-0.59939736,-0.62161136,0.27825737,0.83988184,0.48459178,0.9750803
6314,0.23014042,0.32942083,-0.65246695,0.14884643,0.99820656,0.38618404,1.1367797
6315,0.32212153,1.7475554,-1.4153389,0.15937267,1.1212659,-0.97783214,1.0439388
6316,1.5415235,-0.7002942,0.34383792,-1.3164032,-0.25563973,1.0291715,-0.24570328
6317,-0.08586844,-1.0353818,-1.5423956,-0.3975388,0.42905837,-1.8141812,0.34142143
6318,1.185684,-0.14494386,0.32062855,-1.2481961,-0.25563973,1.0291592,-0.24570845
6319,1.3700638,0.53861475,1.2967012,0.7002678,-1.1028517,0.6858039,-1.2086501
6320,0.6921158,2.1640015,-0.28572434,1.4451922,-0.060485914,-0.6737372,-0.073091745
6321,-1.4732249,-1.0761763,-0.3482378,0.8389213,0.32725313,0.8501597,0.41710073
6322,-1.4156059,-1.0723957,-1.3057137,0.45483395,1.1327924,-0.4876747,1.1111741
6323,0.3755368,1.9405259,0.303735,-0.73974234,-0.25563973,1.0291026,-0.24570276
6324,0.3044687,-0.5904455,-1.4670354,-0.010109339,1.2622771,-1.1864545,1.1633348
6325,0.6861154,-1.0641842,-0.2564842,-0.5922807,1.3707645,0.09438651,1.4983107
6326,0.2435384,-1.0376529,-1.6014824,-0.7070758,0.4692597,-1.8977774,0.36901906
6327,0.38046318,-1.093544,0.3150224,-0.7111404,-0.2561835,1.0291684,-0.24571076
6328,0.69305027,-0.14663003,-1.5257849,-0.24099618,1.0637261,-1.5219634,0.9363451
6329,0.6886087,-0.64363784,0.30492282,-1.2600464,-0.25563973,1.0291374,-0.24573615
6330,0.94009584,0.8388705,0.81516707,-1.1675055,-2.9479024,-0.8808215,-2.9659836
6331,-1.7451744,-1.0933527,0.26639652,-0.78614765,-0.12098966,1.0139838,-0.09144897
6332,0.23505875,-1.0507739,-1.1711802,0.63104385,0.28742486,-1.2646908,0.23594889
6333,1.5477598,0.6096797,2.0362275,0.16556567,-1.511914,-0.8672894,-1.4380224
6334,0.6886087,2.0351613,-1.4947098,-0.15625289,1.243733,-1.3374975,1.1237295
6335,-1.4029899,-1.0484543,-0.13047047,1.5346532,-0.008856744,0.9855005,0.057597604
6336,0.37288693,1.9532413,-1.051056,0.8940053,0.3712834,-0.7334696,0.33133447
6337,-2.7498572,-1.0679829,-0.75881565,-0.7550281,2.992169,-1.5120372,2.9141648
6338,0.33506984,-0.6396832,-1.0719775,-0.24494256,1.9893539,-0.61781615,2.0389864
6339,-0.9450385,0.8389598,1.5809644,0.9699073,-0.9589986,-0.6587054,-0.9116186
6340,-0.6730067,-0.1280624,0.30133197,-1.2651411,-0.25563973,1.029142,-0.2457377
6341,-0.04727949,2.0706644,0.29867747,-1.3027749,-0.25563973,1.0291426,-0.24572739
6342,1.5467118,0.6095884,0.89881134,1.6197037,-0.6100809,0.4194031,-0.6265179
6343,-0.95949244,-1.057783,-0.64865667,-0.70912886,2.6408927,-1.1748658,2.5954187
6344,1.439536,0.32884145,2.059876,0.0653884,-1.4411448,-1.2019637,-1.3365998
6345,-0.16866632,-0.5805419,-0.25412324,0.31014895,0.3712834,0.820069,0.48691675
6346,-0.5828444,1.5199621,0.35029706,-1.2986047,-0.25563973,1.029137,-0.24571793
6347,-0.4622174,-0.64600277,0.3155539,-1.2503777,-0.25563973,1.0291568,-0.24571215
6348,1.5478761,0.7853306,1.5011342,-0.33178815,-2.1614063,-0.049162075,-2.2613099
6349,0.68599796,-0.6230528,-0.6028999,1.3839965,0.09039472,-0.57740575,0.07905066
6350,0.48939955,0.35343367,1.8841991,0.51894367,-1.2399937,-0.8885711,-1.1684238
6351,-0.17511939,-0.548743,0.31043398,-1.2546248,-0.25564045,1.0291507,-0.2457021
6352,0.6974607,-0.633354,0.30515254,-1.258918,-0.25563973,1.029143,-0.24571365
6353,0.6886087,-0.7785093,0.32108927,-1.3283354,-0.25563973,1.0291457,-0.245726
6354,-2.7498572,-1.0705397,0.19743493,0.078687154,-0.11988093,1.013982,-0.09144301
6355,2.00539,0.6095884,0.7427722,0.8741513,-0.6040792,0.9725031,-0.6574753
6356,-1.3834419,-0.10498618,-1.6085246,-0.69711185,0.9787123,-2.0798893,0.74614626
6357,-0.135609,-1.0646924,-1.6058158,-0.6476013,0.68689096,-1.9201297,0.56035584
6358,-0.17124593,-1.0815656,-0.59907496,-0.13322784,1.1556574,0.27438423,1.2848513
6359,0.58681494,-0.6966577,0.34757507,-1.2998828,-0.25563973,1.0291656,-0.24571136
6360,-0.6745515,-0.5514456,-1.190337,0.6849772,0.99820656,-0.10828905,1.0394003
6361,0.6879834,-0.4273303,1.4689784,1.1614503,-0.8909469,-0.5415394,-0.85370857
6362,-1.0057108,-1.0622456,0.2869179,-1.1671549,0.19727713,0.9187721,0.27636632
6363,0.6886087,-0.5693246,0.32070443,-1.3300601,-0.25563973,1.0291436,-0.2457213
6364,0.68859667,-0.58163875,0.35023823,-1.2686528,-0.25563973,1.0291489,-0.24571836
6365,0.3752909,1.7475554,-1.0323113,0.14162962,1.4716978,-0.006790466,1.5893542
6366,-0.13072176,-1.0731615,-0.963422,0.6418472,1.0191381,0.38620394,1.1367649
6367,0.6884712,0.17894979,0.35023695,-1.2629673,-0.25563973,1.0291402,-0.24572417
6368,-0.14060162,1.9375978,0.3008437,-1.2936606,-0.25563973,1.0291561,-0.24570976
6369,-0.5808951,2.1727962,2.0969405,-0.06924122,-1.7839615,-0.93227005,-1.7021768
6370,0.011998646,-0.18502723,-0.40620655,1.5435214,0.057821833,-0.10803652,0.070344895
6371,-0.115167744,0.4246505,0.29993024,-1.2666538,-0.25563973,1.02913,-0.24572639
6372,-1.0020381,-0.43988857,0.7407389,1.6648395,-0.5196595,0.14531294,-0.5179267
6373,-0.1971556,-1.083748,-0.5946064,-0.124638416,1.1631747,0.27432543,1.2848303
6374,0.461902,0.5024542,0.3007779,-1.2993969,-0.25563973,1.0291476,-0.24572058
6375,1.4896038,0.82063824,1.6052803,0.9980172,-1.0874015,-0.13033509,-1.0879328
6376,0.8576021,-1.0800933,1.1137874,-0.49088377,-1.8825755,0.16108577,-1.9945292
6377,-1.8870206,-1.0349759,-1.6040696,-0.6185933,0.84856373,-1.9196147,0.7057001
6378,-0.6685712,0.5123016,0.32455108,-1.2483239,-0.25563973,1.0291512,-0.24572346
6379,-0.5263145,1.0943863,1.6454448,0.6812365,-1.4222962,0.46418762,-1.5369172
6380,-0.1254471,-0.69145596,-1.3727351,-0.12306811,0.6568161,-1.6857059,0.53346646
6381,0.34305564,-1.044007,-1.5990659,-0.6621912,0.4776148,-1.9204504,0.3747399
6382,0.8549693,1.4797521,-1.2987336,0.45910403,0.7085692,-0.8375751,0.6514295
6383,0.603444,1.7475554,-1.0313585,0.93625516,0.5626861,-0.2116538,0.56919664
6384,0.56930965,-1.0128045,0.8392795,1.6410934,-0.5309804,-0.3443837,-0.5140497
6385,0.29720157,1.3163065,0.31627536,-1.2481265,-0.25563973,1.0291419,-0.2457252
6386,0.4831372,-0.26230472,0.78475624,-0.0069756755,-0.89585507,0.85610765,-0.991085
6387,-0.6294964,-0.3865403,0.32038215,-1.3266467,-0.25563967,1.0291559,-0.2457134
6388,-1.1901971,-1.0545384,-0.4753362,1.4712466,-0.00466816,-0.75845414,-0.018103119
6389,0.6886087,-0.58921957,-1.6127787,-0.8106505,1.2045754,-2.1457272,0.989425
6390,-0.21747239,-0.35286644,0.5704201,-0.67638975,-1.0113478,0.7732217,-1.1145874
6391,0.11130611,2.176996,0.31422466,-1.3268137,-0.25563973,1.0291282,-0.2457234
6392,-0.22091724,0.4190483,0.3380047,-1.2583294,-1.0219023,0.7582864,-1.1246117
6393,-0.95163715,-1.0607712,-0.48572895,1.5022782,0.17742787,0.42745093,0.2305616
6394,-0.13817757,-0.5586295,-1.190246,0.6842362,0.99820656,-0.1075298,1.0395666
6395,0.6876572,-1.0879091,-0.69126713,-0.71783084,2.610446,-1.2185947,2.640827
6396,0.63950855,1.9954735,0.5778746,1.6794109,-0.42078197,-0.30493826,-0.40760267
6397,1.4081298,0.55829364,0.31540033,-1.3315557,-0.25563973,1.0291549,-0.24571237
6398,1.9988725,2.1746473,-0.8374308,0.35225374,0.9928483,0.39132202,1.1316847
6399,0.6241452,0.31515226,-0.78715813,-0.099705786,1.4673594,0.021219945,1.592102
6400,-0.55428886,-0.6403704,0.31656107,-1.2517942,-0.25563973,1.029136,-0.24571249
6401,-1.1847829,-1.0661616,-0.39107957,-0.83984405,2.7149484,-1.2314223,2.6602404
6402,-0.7520024,0.17319232,2.2212367,-0.64771414,-1.6741935,-1.7999209,-1.5065337
6403,0.4701397,-0.6088225,-0.94864804,0.90911764,0.27993485,-1.0697508,0.22456807
6404,0.4346975,0.50245506,0.30079827,-1.2984474,-0.25563973,1.0291377,-0.24572213
6405,0.12446821,0.055944145,-1.2011354,0.63308984,0.74197876,-0.5982354,0.70806026
6406,1.2368349,-0.12192904,-1.275623,0.40868944,0.80861163,-0.8519655,0.7462502
6407,-1.5007044,-0.18917513,0.3590529,-1.29921,-0.25563973,1.0291356,-0.24571973
6408,1.6152495,2.178491,-1.2676362,0.5325432,0.7578285,-0.6613826,0.7169141
6409,-1.0429507,-1.089331,-1.112002,0.7627271,0.34956318,-1.0934813,0.30300617
6410,-0.85967004,-1.077254,0.29209405,1.7107636,-0.26646972,1.0291606,-0.2458315
6411,0.802879,0.9999883,0.14319927,-0.60403407,0.18837674,0.9187984,0.27637133
6412,-0.8683826,-1.0407205,-1.0778791,0.8139334,0.3512775,-1.12448,0.3002223
6413,-0.09955249,-0.5689062,-0.4416385,1.4644436,0.09461898,-0.19854629,0.09898294
6414,0.6555815,-0.57419497,-0.59621304,1.3825984,0.3712834,0.8217283,0.4846787
6415,0.2939595,1.2554897,-0.8157954,1.2055451,0.3712834,-0.12901144,0.3836489
6416,0.24363375,0.32684523,-1.3726659,0.27824557,1.6251297,-0.21320611,1.704013
6417,1.4940293,1.2159756,1.6602812,0.9145412,-0.9191195,-0.8593088,-0.86113083
6418,0.6943451,1.2195269,0.30966035,1.7020814,-0.30660424,-0.5473383,-0.3022835
6419,0.387384,1.1798028,0.44897887,-0.74192417,-0.6691318,0.9447529,-0.7304126
6420,-1.4224706,-1.0616943,0.09928224,-0.29595914,0.1358861,0.93906397,0.20423402
6421,1.5377514,0.83853024,1.1177849,1.4455066,-0.69053936,-0.2522598,-0.67055374
6422,-0.6899198,-0.3945192,1.39984,1.1759194,-0.8470412,-0.7511383,-0.7981388
6423,0.6610188,0.6095884,-1.4508215,-0.14865056,0.93915784,-1.4171197,0.7998504
6424,-0.16940105,-0.6130656,0.3400193,-1.2552207,-0.25563973,1.0291328,-0.24572736
6425,0.017939808,0.27311012,2.1286707,-0.12016024,-1.9871204,-0.85259676,-1.9173868
6426,0.66937196,-0.84911084,0.35861856,-1.2888849,-0.25563973,1.0291464,-0.24572064
6427,1.4326955,0.83944994,1.9789485,0.06485351,-2.15713,-0.115801,-2.240077
6428,0.6214301,2.0321271,-1.5996763,-0.7114604,0.92955047,-1.9595582,0.72491133
6429,0.6886087,-0.46510258,-0.68081367,0.468739,0.7738281,0.5395682,0.90906835
6430,0.60472375,1.7455302,0.29681435,-1.2823913,-0.25351378,1.0283189,-0.2432569
6431,0.11648041,-0.35229886,1.3524113,-0.30018267,-1.972972,0.09408239,-2.0816278
6432,-0.91162187,0.8415585,0.20242283,-0.71908313,0.057821833,0.9614626,0.13101102
6433,-2.944089,-1.1070629,-0.87940323,0.9855563,0.76901925,0.54837316,0.8805155
6434,-0.69588006,-0.3918723,0.34437165,-1.2564325,-0.25563973,1.0291499,-0.24570881
6435,0.06139893,1.6629789,0.29991207,-1.2868698,-0.25563973,1.0291362,-0.24570455
6436,-0.42752397,0.75108266,0.3021166,-1.2901454,-0.25563973,1.0291471,-0.24569774
6437,-0.59511113,-1.0880289,0.29069832,0.89354104,-0.26131785,1.0291146,-0.245711
6438,-1.3797392,-1.0380814,-1.5147494,-0.33005342,0.42235282,-1.7920702,0.33373553
6439,0.12544987,-1.0685003,-1.6171294,-0.77414143,0.5093755,-2.0083952,0.40316463
6440,-0.755368,-0.79531986,-0.5033037,1.4529663,0.060641866,-0.7005319,0.046947353
6441,-0.15795636,-0.046859313,0.29945934,-1.2937415,-0.25563973,1.0291542,-0.24573718
6442,0.6886087,1.7188056,-1.5274005,-0.22181678,1.4968896,-1.2311264,1.3814279
6443,1.3881131,0.32633698,-0.10710048,1.3160641,0.0050333124,0.98106825,0.069121726
6444,-0.99847186,-1.047829,-0.2687314,0.5432701,0.32567105,0.85017484,0.4171074
6445,0.6845757,2.0034204,-0.14850426,1.6028622,-0.12106481,-0.44534755,-0.120675266
6446,0.523285,0.1376647,2.1602232,-0.28752136,-1.698451,-1.4331323,-1.5612143
6447,0.43820256,0.43564025,-1.2034916,0.5123468,0.37701124,-1.2402989,0.30524006
6448,1.293718,0.55425805,0.31466517,-1.3309609,-0.25563973,1.0291369,-0.24572039
6449,0.7892943,0.8379327,-0.46385962,1.4559243,0.25509518,0.83499867,0.3492416
6450,-0.88174343,0.41475898,-0.47085264,0.004715967,0.87088805,0.47240028,1.0068797
6451,-0.9013606,-1.0604963,-1.5374161,-0.2866544,0.561078,-1.7091609,0.4561033
6452,-0.13984782,1.9238358,0.2989397,-1.295452,-0.25563973,1.0291322,-0.24570607
6453,-0.80922186,0.8389598,0.1383013,-0.67833036,0.24232885,0.881239,0.34112293
6454,-0.7243101,-0.4120823,0.29975188,-1.2774569,-0.25563973,1.0291505,-0.24570967
6455,-0.59337765,-1.066793,-1.596015,-0.57640576,0.6861843,-1.9016855,0.5611001
6456,0.30925152,-0.12823221,-1.2000775,0.6410413,0.83152175,-0.5414405,0.8076583
6457,-0.2607689,-1.0417607,-0.60160476,-0.14506002,1.1430143,0.27430126,1.2848213
6458,-0.06772576,-1.066154,-1.1712666,0.63071716,0.2881318,-1.2685869,0.23564398
6459,-1.1990371,-1.0499338,0.2504182,-0.6483154,-0.09400755,1.0077604,-0.08054434
6460,-1.4880482,-1.0678458,-0.46850514,1.5146786,0.1837083,0.37927866,0.2274309
6461,-0.9450837,-1.0705256,0.29547882,1.7371126,-0.2654641,1.0292436,-0.24593443
6462,-0.9976448,-1.0670214,0.18027136,1.6841121,-0.2640388,-0.7887025,-0.25492933
6463,0.49373874,-0.6700345,-1.3323346,0.33914685,1.4495538,-0.29624376,1.4755595
6464,-0.55277824,2.0980716,0.31364352,-1.2492461,-0.25563973,1.0291512,-0.24573712
6465,0.6886087,2.0879774,0.62822646,-0.49649715,-1.3398788,0.47626573,-1.4152092
6466,0.09434283,0.35191542,2.0207353,0.17229894,-1.3379415,-1.2051846,-1.2377214
6467,0.68861073,0.122448556,-1.5912752,-0.62492627,1.33181,-1.9196459,1.0972435
6468,-0.09353203,2.1020167,0.3920341,0.021056104,-0.35970277,1.0126699,-0.36800903
6469,-0.73740196,-1.0524454,-1.5688189,-0.42331454,0.68428725,-1.8713186,0.5602646
6470,0.38744524,0.97225285,-0.42289516,1.4872239,0.10200709,-0.043598425,0.11722043
6471,-0.14711592,0.4308774,0.25535497,1.7261747,-0.2723587,-0.078572355,-0.26190215
6472,-0.64095414,-1.080412,0.2986252,1.7492566,-0.2655584,1.0292647,-0.24597669
6473,0.34049708,-0.6718214,2.0490425,0.077735655,-2.0681677,-0.6072204,-2.0376785
6474,-0.38703996,1.4308621,0.3206563,-1.2447548,-0.25563973,1.0291369,-0.24573058
