id,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9
64356,18,0,0,0,0,0,0,0,0,0
64357,18,0,0,0,0,0,0,0,0,0
64358,11,20,18,19,8,0,0,0,0,0
64359,18,9,0,0,0,0,0,0,0,0
64360,11,18,9,0,0,0,0,0,0,0
64361,11,4,10,8,0,0,0,0,0,0
64362,20,18,0,0,0,0,0,0,0,0
64363,15,18,8,0,0,0,0,0,0,0
64364,2,0,0,0,0,0,0,0,0,0
64365,18,5,12,0,0,0,0,0,0,0
64366,11,6,18,5,0,0,0,0,0,0
64367,20,1,2,4,0,0,0,0,0,0
64368,19,8,0,0,0,0,0,0,0,0
64369,18,19,5,8,0,0,0,0,0,0
64370,11,8,0,0,0,0,0,0,0,0
64371,2,18,9,0,0,0,0,0,0,0
64372,18,8,0,0,0,0,0,0,0,0
64373,18,8,0,0,0,0,0,0,0,0
64374,15,18,8,0,0,0,0,0,0,0
64375,11,20,0,0,0,0,0,0,0,0
64376,14,0,0,0,0,0,0,0,0,0
64377,14,0,0,0,0,0,0,0,0,0
64378,14,0,0,0,0,0,0,0,0,0
64379,2,14,18,0,0,0,0,0,0,0
64380,6,18,19,5,8,0,0,0,0,0
64381,18,0,0,0,0,0,0,0,0,0
64382,18,12,0,0,0,0,0,0,0,0
64383,20,2,4,0,0,0,0,0,0,0
64384,18,0,0,0,0,0,0,0,0,0
64385,18,0,0,0,0,0,0,0,0,0
64386,2,18,0,0,0,0,0,0,0,0
64387,18,0,0,0,0,0,0,0,0,0
64388,18,0,0,0,0,0,0,0,0,0
64389,18,10,19,5,8,0,0,0,0,0
64390,11,15,18,0,0,0,0,0,0,0
64391,2,18,0,0,0,0,0,0,0,0
64392,11,20,15,18,0,0,0,0,0,0
64393,18,0,0,0,0,0,0,0,0,0
64394,2,18,0,0,0,0,0,0,0,0
64395,2,9,0,0,0,0,0,0,0,0
64396,11,4,10,8,0,0,0,0,0,0
64397,2,15,7,0,0,0,0,0,0,0
64398,11,15,18,8,0,0,0,0,0,0
64399,20,6,1,2,4,5,17,0,0,0
64400,2,0,0,0,0,0,0,0,0,0
64401,11,15,3,19,8,0,0,0,0,0
64402,20,2,5,0,0,0,0,0,0,0
64403,11,18,9,12,0,0,0,0,0,0
64404,15,18,0,0,0,0,0,0,0,0
64405,18,0,0,0,0,0,0,0,0,0
64406,11,15,18,8,0,0,0,0,0,0
64407,11,20,5,0,0,0,0,0,0,0
64408,2,0,0,0,0,0,0,0,0,0
64409,20,6,1,2,0,0,0,0,0,0
64410,2,18,0,0,0,0,0,0,0,0
64411,18,9,0,0,0,0,0,0,0,0
64412,11,2,18,0,0,0,0,0,0,0
64413,14,0,0,0,0,0,0,0,0,0
64414,11,20,2,9,0,0,0,0,0,0
64415,2,18,7,0,0,0,0,0,0,0
64416,11,15,17,0,0,0,0,0,0,0
64417,2,18,0,0,0,0,0,0,0,0
64418,14,0,0,0,0,0,0,0,0,0
64419,11,20,5,8,0,0,0,0,0,0
64420,14,0,0,0,0,0,0,0,0,0
64421,11,20,5,0,0,0,0,0,0,0
64422,14,0,0,0,0,0,0,0,0,0
64423,2,9,0,0,0,0,0,0,0,0
64424,11,5,8,0,0,0,0,0,0,0
64425,18,0,0,0,0,0,0,0,0,0
64426,11,20,1,2,0,0,0,0,0,0
64427,11,20,5,8,0,0,0,0,0,0
64428,2,9,0,0,0,0,0,0,0,0
64429,11,20,5,0,0,0,0,0,0,0
64430,11,20,2,0,0,0,0,0,0,0
64431,11,15,18,0,0,0,0,0,0,0
64432,11,18,12,0,0,0,0,0,0,0
64433,2,18,0,0,0,0,0,0,0,0
64434,2,9,0,0,0,0,0,0,0,0
64435,10,8,0,0,0,0,0,0,0,0
64436,2,4,10,8,0,0,0,0,0,0
64437,18,8,0,0,0,0,0,0,0,0
64438,11,15,8,0,0,0,0,0,0,0
64439,18,0,0,0,0,0,0,0,0,0
64440,11,15,18,8,12,0,0,0,0,0
64441,2,18,0,0,0,0,0,0,0,0
64442,20,6,2,0,0,0,0,0,0,0
64443,14,0,0,0,0,0,0,0,0,0
64444,15,18,8,0,0,0,0,0,0,0
64445,2,0,0,0,0,0,0,0,0,0
64446,11,5,0,0,0,0,0,0,0,0
64447,15,18,10,8,0,0,0,0,0,0
64448,11,18,8,0,0,0,0,0,0,0
64449,15,18,0,0,0,0,0,0,0,0
64450,11,15,18,8,0,0,0,0,0,0
64451,18,0,0,0,0,0,0,0,0,0
64452,15,18,0,0,0,0,0,0,0,0
64453,11,20,15,8,0,0,0,0,0,0
64454,20,6,1,2,0,0,0,0,0,0
64455,2,15,19,8,0,0,0,0,0,0
64456,2,18,0,0,0,0,0,0,0,0
64457,18,9,0,0,0,0,0,0,0,0
64458,2,18,9,0,0,0,0,0,0,0
64459,18,0,0,0,0,0,0,0,0,0
64460,15,18,0,0,0,0,0,0,0,0
64461,15,18,16,0,0,0,0,0,0,0
64462,8,0,0,0,0,0,0,0,0,0
64463,2,18,0,0,0,0,0,0,0,0
64464,2,18,9,0,0,0,0,0,0,0
64465,11,18,12,0,0,0,0,0,0,0
64466,11,20,6,1,2,5,0,0,0,0
64467,18,8,0,0,0,0,0,0,0,0
64468,18,8,0,0,0,0,0,0,0,0
64469,18,9,0,0,0,0,0,0,0,0
64470,20,4,8,17,0,0,0,0,0,0
64471,18,7,9,0,0,0,0,0,0,0
64472,18,7,9,0,0,0,0,0,0,0
64473,11,2,15,8,0,0,0,0,0,0
64474,15,18,9,0,0,0,0,0,0,0
64475,15,18,8,12,0,0,0,0,0,0
64476,20,1,4,0,0,0,0,0,0,0
64477,11,20,18,4,8,0,0,0,0,0
64478,18,9,0,0,0,0,0,0,0,0
64479,2,18,9,0,0,0,0,0,0,0
64480,2,18,8,0,0,0,0,0,0,0
64481,11,15,18,8,0,0,0,0,0,0
64482,2,7,0,0,0,0,0,0,0,0
64483,2,15,0,0,0,0,0,0,0,0
64484,11,20,2,18,9,0,0,0,0,0
64485,14,0,0,0,0,0,0,0,0,0
64486,18,9,0,0,0,0,0,0,0,0
64487,18,0,0,0,0,0,0,0,0,0
64488,11,4,10,0,0,0,0,0,0,0
64489,18,0,0,0,0,0,0,0,0,0
64490,18,0,0,0,0,0,0,0,0,0
64491,15,18,8,0,0,0,0,0,0,0
64492,15,18,0,0,0,0,0,0,0,0
64493,11,20,18,9,0,0,0,0,0,0
64494,11,15,8,0,0,0,0,0,0,0
64495,11,4,5,8,0,0,0,0,0,0
64496,15,8,0,0,0,0,0,0,0,0
64497,20,6,1,2,0,0,0,0,0,0
64498,11,5,8,17,0,0,0,0,0,0
64499,2,18,0,0,0,0,0,0,0,0
64500,15,18,8,0,0,0,0,0,0,0
64501,15,18,0,0,0,0,0,0,0,0
64502,15,18,19,0,0,0,0,0,0,0
64503,2,18,0,0,0,0,0,0,0,0
64504,18,0,0,0,0,0,0,0,0,0
64505,15,18,3,19,0,0,0,0,0,0
64506,14,0,0,0,0,0,0,0,0,0
64507,2,0,0,0,0,0,0,0,0,0
64508,2,18,9,0,0,0,0,0,0,0
64509,15,18,8,0,0,0,0,0,0,0
64510,2,18,0,0,0,0,0,0,0,0
64511,11,20,8,0,0,0,0,0,0,0
64512,15,18,0,0,0,0,0,0,0,0
64513,2,0,0,0,0,0,0,0,0,0
64514,2,18,0,0,0,0,0,0,0,0
64515,18,19,8,0,0,0,0,0,0,0
64516,11,5,8,0,0,0,0,0,0,0
64517,2,18,9,0,0,0,0,0,0,0
64518,6,1,2,0,0,0,0,0,0,0
64519,18,0,0,0,0,0,0,0,0,0
64520,10,8,0,0,0,0,0,0,0,0
64521,2,0,0,0,0,0,0,0,0,0
64522,20,2,18,4,9,0,0,0,0,0
64523,2,18,0,0,0,0,0,0,0,0
64524,11,20,4,0,0,0,0,0,0,0
64525,2,0,0,0,0,0,0,0,0,0
64526,18,9,0,0,0,0,0,0,0,0
64527,14,0,0,0,0,0,0,0,0,0
64528,14,0,0,0,0,0,0,0,0,0
64529,11,15,18,8,0,0,0,0,0,0
64530,14,0,0,0,0,0,0,0,0,0
64531,11,20,5,17,0,0,0,0,0,0
64532,18,12,0,0,0,0,0,0,0,0
64533,18,8,0,0,0,0,0,0,0,0
64534,20,2,18,0,0,0,0,0,0,0
64535,18,8,0,0,0,0,0,0,0,0
64536,14,0,0,0,0,0,0,0,0,0
64537,11,2,10,8,0,0,0,0,0,0
64538,11,2,0,0,0,0,0,0,0,0
64539,11,2,4,17,0,0,0,0,0,0
64540,18,0,0,0,0,0,0,0,0,0
64541,2,18,4,9,0,0,0,0,0,0
64542,11,15,18,8,0,0,0,0,0,0
64543,18,0,0,0,0,0,0,0,0,0
64544,2,9,0,0,0,0,0,0,0,0
64545,11,8,0,0,0,0,0,0,0,0
64546,18,0,0,0,0,0,0,0,0,0
64547,2,0,0,0,0,0,0,0,0,0
64548,18,4,19,9,0,0,0,0,0,0
64549,18,0,0,0,0,0,0,0,0,0
64550,18,0,0,0,0,0,0,0,0,0
64551,18,12,0,0,0,0,0,0,0,0
64552,15,18,19,8,0,0,0,0,0,0
64553,2,18,0,0,0,0,0,0,0,0
64554,18,4,9,0,0,0,0,0,0,0
64555,15,18,19,8,0,0,0,0,0,0
64556,18,0,0,0,0,0,0,0,0,0
64557,20,18,8,0,0,0,0,0,0,0
64558,11,20,18,12,0,0,0,0,0,0
64559,18,0,0,0,0,0,0,0,0,0
64560,18,4,8,0,0,0,0,0,0,0
64561,11,20,18,0,0,0,0,0,0,0
64562,15,18,8,0,0,0,0,0,0,0
64563,2,0,0,0,0,0,0,0,0,0
64564,2,18,0,0,0,0,0,0,0,0
64565,18,8,0,0,0,0,0,0,0,0
64566,11,20,18,5,8,0,0,0,0,0
64567,18,19,5,8,0,0,0,0,0,0
64568,18,12,0,0,0,0,0,0,0,0
64569,6,2,0,0,0,0,0,0,0,0
64570,2,18,9,0,0,0,0,0,0,0
64571,14,0,0,0,0,0,0,0,0,0
64572,11,20,8,0,0,0,0,0,0,0
64573,20,6,1,2,17,0,0,0,0,0
64574,11,5,8,0,0,0,0,0,0,0
64575,18,0,0,0,0,0,0,0,0,0
64576,2,9,0,0,0,0,0,0,0,0
64577,20,2,7,0,0,0,0,0,0,0
64578,11,20,15,18,8,12,0,0,0,0
64579,11,20,4,0,0,0,0,0,0,0
64580,11,18,0,0,0,0,0,0,0,0
64581,18,0,0,0,0,0,0,0,0,0
64582,18,8,0,0,0,0,0,0,0,0
64583,18,7,0,0,0,0,0,0,0,0
64584,18,0,0,0,0,0,0,0,0,0
64585,2,18,0,0,0,0,0,0,0,0
64586,18,12,0,0,0,0,0,0,0,0
64587,18,7,0,0,0,0,0,0,0,0
64588,15,18,0,0,0,0,0,0,0,0
64589,2,18,9,0,0,0,0,0,0,0
64590,11,15,18,8,0,0,0,0,0,0
64591,18,10,8,0,0,0,0,0,0,0
64592,6,1,18,0,0,0,0,0,0,0
64593,18,0,0,0,0,0,0,0,0,0
64594,11,4,8,0,0,0,0,0,0,0
64595,18,8,0,0,0,0,0,0,0,0
64596,2,9,0,0,0,0,0,0,0,0
64597,18,19,8,0,0,0,0,0,0,0
64598,18,0,0,0,0,0,0,0,0,0
64599,11,2,15,19,0,0,0,0,0,0
64600,11,5,8,0,0,0,0,0,0,0
64601,15,18,8,0,0,0,0,0,0,0
64602,20,2,0,0,0,0,0,0,0,0
64603,11,4,12,17,0,0,0,0,0,0
64604,18,9,0,0,0,0,0,0,0,0
64605,18,9,0,0,0,0,0,0,0,0
64606,18,0,0,0,0,0,0,0,0,0
64607,11,18,8,0,0,0,0,0,0,0
64608,15,18,8,0,0,0,0,0,0,0
64609,2,9,0,0,0,0,0,0,0,0
64610,11,15,10,5,8,0,0,0,0,0
64611,10,8,0,0,0,0,0,0,0,0
64612,14,0,0,0,0,0,0,0,0,0
64613,15,18,0,0,0,0,0,0,0,0
64614,18,8,0,0,0,0,0,0,0,0
64615,15,18,19,8,0,0,0,0,0,0
64616,2,18,9,0,0,0,0,0,0,0
64617,15,18,4,19,8,0,0,0,0,0
64618,11,20,5,8,17,0,0,0,0,0
64619,2,18,0,0,0,0,0,0,0,0
64620,14,0,0,0,0,0,0,0,0,0
64621,18,0,0,0,0,0,0,0,0,0
64622,2,18,9,0,0,0,0,0,0,0
64623,2,18,7,0,0,0,0,0,0,0
64624,20,6,1,2,4,0,0,0,0,0
64625,18,7,9,0,0,0,0,0,0,0
64626,11,20,2,4,0,0,0,0,0,0
64627,15,8,0,0,0,0,0,0,0,0
64628,15,18,0,0,0,0,0,0,0,0
64629,2,10,8,0,0,0,0,0,0,0
64630,11,20,15,10,8,0,0,0,0,0
64631,14,18,0,0,0,0,0,0,0,0
64632,18,10,8,0,0,0,0,0,0,0
64633,11,20,15,8,0,0,0,0,0,0
64634,2,4,0,0,0,0,0,0,0,0
64635,11,5,8,17,0,0,0,0,0,0
64636,20,18,4,17,0,0,0,0,0,0
64637,2,9,0,0,0,0,0,0,0,0
64638,18,4,7,9,0,0,0,0,0,0
64639,2,0,0,0,0,0,0,0,0,0
64640,20,2,4,9,0,0,0,0,0,0
64641,6,2,0,0,0,0,0,0,0,0
64642,2,18,0,0,0,0,0,0,0,0
64643,11,15,8,0,0,0,0,0,0,0
64644,2,0,0,0,0,0,0,0,0,0
64645,11,18,8,0,0,0,0,0,0,0
64646,11,18,10,5,8,0,0,0,0,0
64647,14,0,0,0,0,0,0,0,0,0
64648,11,10,5,0,0,0,0,0,0,0
64649,11,15,18,16,0,0,0,0,0,0
64650,11,2,15,0,0,0,0,0,0,0
64651,18,9,12,0,0,0,0,0,0,0
64652,15,18,8,0,0,0,0,0,0,0
64653,18,19,0,0,0,0,0,0,0,0
64654,18,0,0,0,0,0,0,0,0,0
64655,15,18,8,0,0,0,0,0,0,0
64656,11,20,18,0,0,0,0,0,0,0
64657,2,0,0,0,0,0,0,0,0,0
64658,2,18,9,0,0,0,0,0,0,0
64659,2,18,9,0,0,0,0,0,0,0
64660,20,2,18,0,0,0,0,0,0,0
64661,15,18,0,0,0,0,0,0,0,0
64662,18,0,0,0,0,0,0,0,0,0
64663,18,8,0,0,0,0,0,0,0,0
64664,10,8,0,0,0,0,0,0,0,0
64665,15,18,19,0,0,0,0,0,0,0
64666,15,18,16,0,0,0,0,0,0,0
64667,18,0,0,0,0,0,0,0,0,0
64668,15,18,8,0,0,0,0,0,0,0
64669,6,2,0,0,0,0,0,0,0,0
64670,15,18,0,0,0,0,0,0,0,0
64671,2,0,0,0,0,0,0,0,0,0
64672,18,7,0,0,0,0,0,0,0,0
64673,11,20,6,4,17,0,0,0,0,0
64674,20,1,4,0,0,0,0,0,0,0
64675,11,10,5,8,17,0,0,0,0,0
64676,2,18,9,0,0,0,0,0,0,0
64677,14,0,0,0,0,0,0,0,0,0
64678,2,18,0,0,0,0,0,0,0,0
64679,18,10,7,8,0,0,0,0,0,0
64680,18,16,0,0,0,0,0,0,0,0
64681,2,18,12,0,0,0,0,0,0,0
64682,2,18,9,0,0,0,0,0,0,0
64683,11,18,5,8,0,0,0,0,0,0
64684,11,19,5,8,0,0,0,0,0,0
64685,2,15,18,8,0,0,0,0,0,0
64686,2,18,9,0,0,0,0,0,0,0
64687,11,18,8,0,0,0,0,0,0,0
64688,18,9,0,0,0,0,0,0,0,0
64689,2,0,0,0,0,0,0,0,0,0
64690,2,9,0,0,0,0,0,0,0,0
64691,20,9,8,0,0,0,0,0,0,0
64692,11,15,8,0,0,0,0,0,0,0
64693,11,15,18,17,0,0,0,0,0,0
64694,2,18,9,0,0,0,0,0,0,0
64695,2,18,9,0,0,0,0,0,0,0
64696,18,12,0,0,0,0,0,0,0,0
64697,14,7,17,0,0,0,0,0,0,0
64698,2,9,0,0,0,0,0,0,0,0
64699,20,2,0,0,0,0,0,0,0,0
64700,11,1,5,17,0,0,0,0,0,0
64701,1,2,18,0,0,0,0,0,0,0
64702,11,20,5,0,0,0,0,0,0,0
64703,11,15,18,8,0,0,0,0,0,0
64704,11,20,2,5,0,0,0,0,0,0
64705,11,6,1,2,17,0,0,0,0,0
64706,11,5,0,0,0,0,0,0,0,0
64707,20,6,1,9,5,0,0,0,0,0
64708,11,8,0,0,0,0,0,0,0,0
64709,11,20,2,15,4,0,0,0,0,0
64710,11,2,0,0,0,0,0,0,0,0
64711,2,0,0,0,0,0,0,0,0,0
64712,1,2,0,0,0,0,0,0,0,0
64713,2,7,9,0,0,0,0,0,0,0
64714,11,18,19,5,8,17,0,0,0,0
64715,2,0,0,0,0,0,0,0,0,0
64716,11,2,15,0,0,0,0,0,0,0
64717,11,20,2,12,0,0,0,0,0,0
64718,11,20,6,5,0,0,0,0,0,0
64719,18,4,10,9,0,0,0,0,0,0
64720,11,20,5,8,0,0,0,0,0,0
64721,2,0,0,0,0,0,0,0,0,0
64722,2,15,18,0,0,0,0,0,0,0
64723,11,2,4,8,0,0,0,0,0,0
64724,18,0,0,0,0,0,0,0,0,0
64725,11,15,8,17,0,0,0,0,0,0
64726,2,18,9,0,0,0,0,0,0,0
64727,11,18,8,0,0,0,0,0,0,0
64728,2,18,9,0,0,0,0,0,0,0
64729,15,18,9,0,0,0,0,0,0,0
64730,11,20,8,0,0,0,0,0,0,0
64731,2,0,0,0,0,0,0,0,0,0
64732,18,0,0,0,0,0,0,0,0,0
64733,18,4,9,8,0,0,0,0,0,0
64734,15,18,0,0,0,0,0,0,0,0
64735,18,0,0,0,0,0,0,0,0,0
64736,18,0,0,0,0,0,0,0,0,0
64737,18,4,19,9,0,0,0,0,0,0
64738,18,8,12,0,0,0,0,0,0,0
64739,18,9,0,0,0,0,0,0,0,0
64740,2,18,9,0,0,0,0,0,0,0
64741,2,18,0,0,0,0,0,0,0,0
64742,2,18,9,0,0,0,0,0,0,0
64743,2,18,7,5,0,0,0,0,0,0
64744,2,0,0,0,0,0,0,0,0,0
64745,15,18,19,8,0,0,0,0,0,0
64746,2,18,0,0,0,0,0,0,0,0
64747,11,15,18,8,0,0,0,0,0,0
64748,2,0,0,0,0,0,0,0,0,0
64749,2,18,0,0,0,0,0,0,0,0
64750,2,18,0,0,0,0,0,0,0,0
64751,11,18,12,0,0,0,0,0,0,0
64752,15,18,8,0,0,0,0,0,0,0
64753,11,2,15,0,0,0,0,0,0,0
64754,18,19,5,8,0,0,0,0,0,0
64755,11,5,8,0,0,0,0,0,0,0
64756,11,20,5,17,0,0,0,0,0,0
64757,20,2,18,0,0,0,0,0,0,0
64758,18,7,0,0,0,0,0,0,0,0
64759,20,6,1,18,0,0,0,0,0,0
64760,2,15,0,0,0,0,0,0,0,0
64761,15,18,8,0,0,0,0,0,0,0
64762,2,9,0,0,0,0,0,0,0,0
64763,11,18,8,12,0,0,0,0,0,0
64764,11,20,5,17,0,0,0,0,0,0
64765,15,18,8,0,0,0,0,0,0,0
64766,2,18,9,0,0,0,0,0,0,0
64767,20,4,19,9,17,0,0,0,0,0
64768,18,4,0,0,0,0,0,0,0,0
64769,19,5,8,0,0,0,0,0,0,0
64770,11,20,5,8,0,0,0,0,0,0
64771,14,0,0,0,0,0,0,0,0,0
64772,14,0,0,0,0,0,0,0,0,0
64773,2,18,0,0,0,0,0,0,0,0
64774,2,18,0,0,0,0,0,0,0,0
64775,11,2,10,0,0,0,0,0,0,0
64776,18,9,0,0,0,0,0,0,0,0
64777,20,1,18,4,17,0,0,0,0,0
64778,18,8,0,0,0,0,0,0,0,0
64779,18,9,0,0,0,0,0,0,0,0
64780,20,6,1,2,15,0,0,0,0,0
64781,11,18,5,8,0,0,0,0,0,0
64782,18,8,12,0,0,0,0,0,0,0
64783,18,0,0,0,0,0,0,0,0,0
64784,18,0,0,0,0,0,0,0,0,0
64785,11,20,5,17,0,0,0,0,0,0
64786,11,15,19,8,0,0,0,0,0,0
64787,2,5,0,0,0,0,0,0,0,0
64788,20,6,1,4,17,0,0,0,0,0
64789,11,2,0,0,0,0,0,0,0,0
64790,18,7,0,0,0,0,0,0,0,0
64791,11,20,18,19,8,0,0,0,0,0
64792,2,14,0,0,0,0,0,0,0,0
64793,11,20,5,8,17,0,0,0,0,0
64794,11,18,8,16,0,0,0,0,0,0
64795,20,6,1,2,4,17,0,0,0,0
64796,18,8,0,0,0,0,0,0,0,0
64797,6,1,2,15,0,0,0,0,0,0
64798,11,15,18,19,5,8,17,0,0,0
64799,11,8,0,0,0,0,0,0,0,0
64800,11,2,0,0,0,0,0,0,0,0
64801,11,20,8,0,0,0,0,0,0,0
64802,11,2,4,7,9,0,0,0,0,0
64803,18,8,0,0,0,0,0,0,0,0
64804,18,0,0,0,0,0,0,0,0,0
64805,2,9,0,0,0,0,0,0,0,0
64806,2,18,9,0,0,0,0,0,0,0
64807,18,9,5,0,0,0,0,0,0,0
64808,11,2,0,0,0,0,0,0,0,0
64809,11,6,1,2,5,17,0,0,0,0
64810,18,8,0,0,0,0,0,0,0,0
64811,11,18,8,0,0,0,0,0,0,0
64812,11,20,4,17,0,0,0,0,0,0
64813,18,0,0,0,0,0,0,0,0,0
64814,18,0,0,0,0,0,0,0,0,0
64815,20,1,4,0,0,0,0,0,0,0
64816,18,8,0,0,0,0,0,0,0,0
64817,16,0,0,0,0,0,0,0,0,0
64818,11,20,5,17,0,0,0,0,0,0
64819,5,8,0,0,0,0,0,0,0,0
64820,11,20,6,1,2,16,0,0,0,0
64821,9,5,8,0,0,0,0,0,0,0
64822,11,18,19,5,8,0,0,0,0,0
64823,11,4,8,17,0,0,0,0,0,0
64824,14,0,0,0,0,0,0,0,0,0
64825,2,18,0,0,0,0,0,0,0,0
64826,11,20,19,8,0,0,0,0,0,0
64827,11,20,18,4,17,0,0,0,0,0
64828,2,4,9,0,0,0,0,0,0,0
64829,11,2,5,0,0,0,0,0,0,0
64830,11,20,5,8,12,0,0,0,0,0
64831,18,0,0,0,0,0,0,0,0,0
64832,19,5,8,17,0,0,0,0,0,0
64833,11,20,5,0,0,0,0,0,0,0
64834,11,20,18,4,19,17,0,0,0,0
64835,15,18,3,8,0,0,0,0,0,0
64836,11,20,5,8,12,0,0,0,0,0
64837,2,18,9,0,0,0,0,0,0,0
64838,2,9,0,0,0,0,0,0,0,0
64839,11,18,5,8,0,0,0,0,0,0
64840,5,8,17,0,0,0,0,0,0,0
64841,18,0,0,0,0,0,0,0,0,0
64842,11,20,5,17,0,0,0,0,0,0
64843,18,0,0,0,0,0,0,0,0,0
64844,2,18,0,0,0,0,0,0,0,0
64845,2,18,9,0,0,0,0,0,0,0
64846,15,5,8,0,0,0,0,0,0,0
64847,11,6,15,0,0,0,0,0,0,0
64848,2,18,0,0,0,0,0,0,0,0
64849,11,20,18,5,8,0,0,0,0,0
64850,11,20,15,17,0,0,0,0,0,0
64851,11,20,2,15,19,8,0,0,0,0
64852,11,20,8,17,0,0,0,0,0,0
64853,18,8,0,0,0,0,0,0,0,0
64854,2,0,0,0,0,0,0,0,0,0
64855,2,10,5,8,0,0,0,0,0,0
64856,11,10,5,17,0,0,0,0,0,0
64857,2,18,9,0,0,0,0,0,0,0
64858,2,18,0,0,0,0,0,0,0,0
64859,2,18,0,0,0,0,0,0,0,0
64860,2,18,9,0,0,0,0,0,0,0
64861,2,4,0,0,0,0,0,0,0,0
64862,11,20,5,17,0,0,0,0,0,0
64863,18,4,0,0,0,0,0,0,0,0
64864,11,20,8,17,0,0,0,0,0,0
64865,11,8,0,0,0,0,0,0,0,0
64866,14,0,0,0,0,0,0,0,0,0
64867,2,7,0,0,0,0,0,0,0,0
64868,11,15,5,0,0,0,0,0,0,0
64869,18,0,0,0,0,0,0,0,0,0
64870,11,5,0,0,0,0,0,0,0,0
64871,18,9,0,0,0,0,0,0,0,0
64872,18,8,0,0,0,0,0,0,0,0
64873,2,15,0,0,0,0,0,0,0,0
64874,2,18,0,0,0,0,0,0,0,0
64875,18,0,0,0,0,0,0,0,0,0
64876,11,18,8,0,0,0,0,0,0,0
64877,11,15,8,0,0,0,0,0,0,0
64878,11,18,16,0,0,0,0,0,0,0
64879,11,20,5,17,0,0,0,0,0,0
64880,2,0,0,0,0,0,0,0,0,0
64881,11,2,5,0,0,0,0,0,0,0
64882,11,2,15,0,0,0,0,0,0,0
64883,18,4,9,0,0,0,0,0,0,0
64884,11,5,17,0,0,0,0,0,0,0
64885,20,18,8,17,0,0,0,0,0,0
64886,18,0,0,0,0,0,0,0,0,0
64887,2,15,18,0,0,0,0,0,0,0
64888,15,18,0,0,0,0,0,0,0,0
64889,20,2,18,0,0,0,0,0,0,0
64890,18,9,5,0,0,0,0,0,0,0
64891,11,18,5,0,0,0,0,0,0,0
64892,11,20,6,1,2,4,0,0,0,0
64893,2,18,0,0,0,0,0,0,0,0
64894,5,17,0,0,0,0,0,0,0,0
64895,10,5,8,0,0,0,0,0,0,0
64896,11,20,5,17,0,0,0,0,0,0
64897,11,5,17,0,0,0,0,0,0,0
64898,18,9,0,0,0,0,0,0,0,0
64899,2,18,0,0,0,0,0,0,0,0
64900,18,0,0,0,0,0,0,0,0,0
64901,18,8,0,0,0,0,0,0,0,0
64902,5,0,0,0,0,0,0,0,0,0
64903,11,20,5,0,0,0,0,0,0,0
64904,8,0,0,0,0,0,0,0,0,0
64905,11,12,0,0,0,0,0,0,0,0
64906,11,8,0,0,0,0,0,0,0,0
64907,11,18,12,0,0,0,0,0,0,0
64908,11,6,2,0,0,0,0,0,0,0
64909,18,5,8,0,0,0,0,0,0,0
64910,20,18,9,0,0,0,0,0,0,0
64911,18,8,12,0,0,0,0,0,0,0
64912,11,20,18,5,8,0,0,0,0,0
64913,11,20,2,15,0,0,0,0,0,0
64914,11,20,5,8,0,0,0,0,0,0
64915,11,20,4,5,17,0,0,0,0,0
64916,11,20,5,0,0,0,0,0,0,0
64917,11,20,2,5,0,0,0,0,0,0
64918,11,20,5,0,0,0,0,0,0,0
64919,11,20,5,0,0,0,0,0,0,0
64920,11,20,5,0,0,0,0,0,0,0
64921,11,20,5,0,0,0,0,0,0,0
64922,11,20,4,0,0,0,0,0,0,0
64923,18,9,0,0,0,0,0,0,0,0
64924,2,0,0,0,0,0,0,0,0,0
64925,16,0,0,0,0,0,0,0,0,0
64926,2,9,5,0,0,0,0,0,0,0
64927,20,18,5,0,0,0,0,0,0,0
64928,20,6,1,2,18,4,0,0,0,0
64929,11,15,5,0,0,0,0,0,0,0
64930,20,18,4,0,0,0,0,0,0,0
64931,20,18,0,0,0,0,0,0,0,0
64932,15,18,19,0,0,0,0,0,0,0
64933,18,0,0,0,0,0,0,0,0,0
64934,18,0,0,0,0,0,0,0,0,0
64935,2,18,0,0,0,0,0,0,0,0
64936,8,0,0,0,0,0,0,0,0,0
64937,11,20,5,0,0,0,0,0,0,0
64938,11,20,4,0,0,0,0,0,0,0
64939,18,8,0,0,0,0,0,0,0,0
64940,18,0,0,0,0,0,0,0,0,0
64941,11,15,18,19,8,0,0,0,0,0
64942,11,20,6,1,2,0,0,0,0,0
64943,20,2,0,0,0,0,0,0,0,0
64944,14,0,0,0,0,0,0,0,0,0
64945,18,8,0,0,0,0,0,0,0,0
64946,15,19,8,0,0,0,0,0,0,0
64947,18,0,0,0,0,0,0,0,0,0
64948,11,2,10,5,0,0,0,0,0,0
64949,11,0,0,0,0,0,0,0,0,0
64950,18,0,0,0,0,0,0,0,0,0
64951,2,0,0,0,0,0,0,0,0,0
64952,15,18,0,0,0,0,0,0,0,0
64953,2,0,0,0,0,0,0,0,0,0
64954,11,16,0,0,0,0,0,0,0,0
64955,20,6,1,4,0,0,0,0,0,0
64956,18,12,0,0,0,0,0,0,0,0
64957,5,0,0,0,0,0,0,0,0,0
64958,18,0,0,0,0,0,0,0,0,0
64959,13,0,0,0,0,0,0,0,0,0
64960,11,20,4,5,0,0,0,0,0,0
64961,8,0,0,0,0,0,0,0,0,0
