id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
17881,0,-1.486041,-0.690345,-0.690983,-0.666681,-0.672497,-0.663059,-0.652724,-0.341942,-0.223136,-0.296801,-0.308063,-0.314136,-0.293382
27031,0,0.253137,2.515211,2.729505,2.874534,3.228250,2.710198,2.861937,0.322189,0.242132,0.327962,0.170684,0.176764,0.156633
18643,0,0.253137,0.474772,0.539280,0.663072,0.724417,0.135907,0.048263,-0.094402,0.114010,-0.296801,-0.210590,-0.208298,-0.209567
15330,0,-1.486041,-0.658934,-0.676694,-0.677929,-0.672497,-0.637399,-0.579076,-0.280540,-0.256990,-0.296801,-0.208483,-0.027058,0.381641
14845,0,0.253137,-0.638481,-0.482223,-0.272987,-0.358687,0.471750,-0.189054,0.557291,0.967898,0.851286,3.334244,0.734231,6.215528
18179,0,0.253137,-0.036536,0.006237,0.057043,0.138641,0.205763,0.252804,-0.209115,-0.150785,-0.145722,-0.174013,-0.176095,-0.180878
874,0,-0.616452,-0.635168,-0.644477,-0.573730,-0.593843,-0.616477,-0.620988,-0.142099,0.056719,-0.009410,-0.127288,-0.190429,-0.148477
4996,0,0.253137,-0.474007,-0.437459,-0.403906,-0.373671,-0.349716,-0.327754,-0.221191,-0.201305,-0.239834,-0.244230,-0.248552,-0.236849
15278,0,0.253137,0.726474,0.744387,0.798230,0.578642,0.688179,0.771517,-0.021951,-0.105083,-0.126411,-0.116564,-0.052323,-0.068374
14598,0,0.253137,0.005523,0.070307,0.125048,0.239058,0.332613,0.385391,-0.100440,-0.126784,-0.041216,-0.116564,-0.163593,0.072255
14874,1,-1.486041,-0.568636,-0.563701,-0.536281,-0.516696,-0.663059,-0.652724,-0.341942,-0.213588,-0.285442,-0.308063,-0.314136,-0.293382
20583,0,0.253137,0.012924,-0.052690,-0.006030,0.061572,0.108421,0.136034,-0.219138,-0.161505,-0.198089,-0.193419,-0.194226,-0.189766
24562,0,0.253137,0.679852,0.312928,0.287301,-0.073711,-0.101362,-0.000886,-0.169026,-0.148441,-0.216320,-0.212313,0.016403,-0.221436
19735,0,-0.616452,-0.684805,-0.658597,-0.662990,-0.594433,-0.598285,-0.647418,-0.202535,-0.212025,-0.010092,-0.056178,-0.293453,-0.275719
12819,0,0.253137,0.261625,0.027720,-0.171470,-0.227414,-0.201862,-0.172128,-0.221191,-0.061681,-0.228645,-0.308063,-0.235592,-0.226724
5268,0,-0.616452,-0.686529,-0.681556,-0.668253,-0.662067,-0.652022,-0.627671,-0.301430,-0.227867,-0.258691,-0.265231,-0.216480,-0.293382
1699,0,1.992316,-0.667000,-0.673322,-0.671209,-0.662735,-0.623665,-0.637108,-0.266050,-0.236764,-0.261133,-0.155183,-0.314136,-0.259575
7859,0,-0.616452,-0.689992,-0.685138,-0.671930,-0.666031,-0.656216,-0.652724,-0.316825,-0.238934,-0.273174,-0.281508,-0.314136,-0.246580
24873,0,-0.616452,-0.685660,-0.680656,-0.667330,-0.661072,-0.650969,-0.640382,-0.297566,-0.225089,-0.255056,-0.261145,-0.266028,-0.252037
15286,0,-1.486041,-0.682469,-0.670259,-0.654338,-0.654637,-0.657565,-0.645017,-0.252405,-0.185810,-0.231372,-0.286679,-0.284028,-0.262275
16635,1,1.992316,-0.552747,-0.548400,-0.554104,-0.542453,-0.522786,-0.534678,-0.269491,-0.256990,-0.228645,-0.212313,-0.314136,-0.267506
24391,1,0.253137,-0.391654,-0.500770,-0.545279,-0.565567,-0.551982,-0.561377,-0.262246,-0.170186,-0.223874,-0.291211,-0.307002,-0.271444
18926,0,1.992316,-0.331696,-0.325646,-0.284364,-0.259777,-0.165938,-0.139032,-0.040064,-0.170186,-0.296801,-0.027198,-0.209411,-0.293382
18309,0,-0.616452,-0.663904,-0.616025,-0.670603,-0.522742,-0.600193,-0.623020,-0.019778,-0.234898,0.250491,-0.064093,-0.197695,-0.236174
16707,0,0.253137,2.904838,2.662288,2.543249,1.848745,2.053051,2.173240,0.207717,0.151031,0.044036,0.074999,0.091740,0.055436
29926,0,-0.616452,0.632891,-0.404581,-0.226670,0.008193,-0.654670,-0.313733,-0.040064,0.233191,0.486425,-0.244230,1.007237,0.644113
4529,0,1.992316,1.577175,1.776751,1.834911,2.110357,2.324927,2.462528,0.322189,-0.126784,0.100832,0.011102,0.091675,0.269531
29319,0,-1.486041,1.869089,1.848829,0.254366,-0.511022,-0.601180,-0.628645,-0.039883,-0.126003,-0.217286,-0.066391,-0.198022,0.421805
14323,0,0.253137,-0.495722,-0.620043,-0.668570,-0.655274,-0.660591,-0.634673,-0.045558,-0.235332,-0.242333,-0.308063,-0.253592,-0.215079
8895,0,0.253137,0.292670,0.258596,0.158214,0.202156,0.257559,0.301466,-0.166853,-0.139804,-0.171849,-0.174013,-0.170139,-0.169628
23530,1,0.253137,-0.299062,-0.263572,-0.213288,-0.159796,-0.103303,-0.042832,-0.221191,-0.144145,-0.205927,-0.205930,-0.117776,-0.293382
22343,0,-0.616452,-0.259353,-0.538916,-0.602253,-0.170304,-0.194410,-0.622516,0.315186,-0.028045,1.552668,1.552220,-0.195731,0.346990
13883,0,0.253137,-0.589849,-0.562802,-0.524269,-0.494141,-0.447305,-0.385752,-0.253371,-0.170186,-0.240005,-0.180397,-0.117776,-0.293382
21610,1,0.253137,-0.311624,-0.307479,-0.282778,-0.301965,-0.283462,-0.272929,-0.254397,-0.182165,-0.205927,-0.244230,-0.248683,-0.152752
13807,1,0.253137,-0.030764,-0.012450,0.028636,-0.556380,-0.557690,-0.590947,-0.186656,-0.144058,-0.276979,-0.262997,-0.281409,-0.237130
29053,1,0.253137,-0.579582,-0.574829,-0.562684,-0.538660,-0.526126,-0.510985,-0.341942,-0.256990,-0.245684,-0.308063,-0.287955,-0.242755
6188,0,0.253137,-0.424764,-0.429001,-0.489229,-0.469083,-0.604584,-0.652724,-0.221191,-0.191887,-0.211606,-0.244230,-0.314136,-0.293382
7356,0,0.253137,0.270575,0.323832,0.347015,0.116802,0.173195,0.198314,-0.112515,-0.118104,-0.186048,-0.180397,-0.194487,-0.169628
3315,0,-1.486041,-0.695655,-0.690997,-0.662139,-0.658523,-0.653222,-0.652758,-0.341942,-0.209421,-0.296574,-0.269699,-0.314136,-0.265706
7697,1,-0.616452,-0.599790,-0.623738,-0.579109,-0.584314,-0.538248,-0.606765,-0.052803,0.040443,-0.290383,0.176302,-0.134990,-0.293382
17824,1,1.992316,-0.377571,-0.350571,-0.312656,-0.262949,-0.210596,-0.146991,-0.251378,-0.191887,-0.215071,-0.205930,-0.104685,-0.293382
378,0,-0.616452,-0.548524,-0.488012,-0.568207,-0.594915,-0.607134,-0.589839,0.503316,-0.089675,-0.013329,-0.078264,0.045857,-0.068374
28955,0,0.253137,-0.435588,-0.408529,-0.367279,-0.318629,-0.278593,-0.247473,-0.251378,-0.170186,-0.211606,-0.231463,-0.235592,-0.225880
2502,0,0.253137,-0.096617,-0.227631,-0.239345,-0.236663,-0.240844,-0.384006,-0.040064,0.328936,0.498352,0.553682,0.569484,0.581335
25681,0,0.253137,3.169156,3.160486,3.290002,2.270900,2.514166,2.660335,0.261814,0.198296,0.079193,0.119618,0.144038,0.108819
18364,0,0.253137,1.430070,1.570084,1.671951,1.902357,2.106624,1.517271,0.110875,0.008456,0.021260,0.011102,0.013131,-0.012122
5184,0,-0.616452,0.661844,0.384627,0.167226,-0.520488,-0.461187,-0.607370,-0.162324,-0.135942,0.258613,0.475359,-0.110903,0.653225
11637,1,0.253137,-0.035586,-0.011817,-0.027732,-0.376671,-0.341755,-0.328627,-0.223424,-0.171401,-0.258634,-0.256996,-0.268319,-0.237130
2517,0,0.253137,-0.052914,-0.005818,0.030799,0.012592,-0.000845,-0.145244,-0.209115,-0.191105,-0.216491,-0.216654,-0.229047,-0.231392
5251,0,0.253137,-0.604801,-0.582473,-0.552042,-0.533592,-0.515122,-0.497501,-0.263453,-0.200828,-0.268403,-0.285721,-0.287955,-0.270881
23639,0,0.253137,0.030063,-0.072248,-0.599470,-0.557919,-0.024334,0.051773,-0.265023,-0.204907,-0.181334,2.170697,-0.058868,10.305774
22185,0,-1.486041,-0.650731,-0.690983,-0.677929,-0.672497,-0.663059,-0.633733,-0.341942,-0.256990,-0.296801,-0.308063,-0.240108,-0.101619
1217,0,-0.616452,-0.475229,-0.693794,-0.677929,-0.672497,0.471882,-0.610745,-0.341942,-0.248309,-0.296801,4.096409,-0.150503,-0.293382
19097,0,0.253137,-0.144325,-0.106039,-0.062383,-0.041176,-0.180199,-0.152079,-0.221191,-0.168146,-0.112439,-0.233761,-0.245541,-0.231505
22459,0,0.253137,-0.338473,-0.307296,-0.268041,-0.218087,-0.308184,-0.282819,-0.254397,-0.189283,-0.220126,-0.244230,-0.261708,-0.237130
3593,1,1.992316,-0.446371,-0.449809,-0.423041,-0.388034,-0.329518,-0.313666,-0.245341,-0.191887,-0.245684,-0.078264,-0.288413,-0.293382
25885,1,0.253137,-0.472146,-0.421989,-0.410481,-0.382672,-0.369504,-0.393040,-0.143910,-0.256990,-0.210982,-0.269188,-0.281409,-0.248381
11357,0,1.992316,-0.524486,-0.506882,-0.479149,-0.456259,-0.440215,-0.409832,-0.281566,-0.204907,-0.260111,-0.308063,-0.229047,-0.237130
19656,0,0.253137,-0.539071,-0.596214,-0.588856,-0.560344,-0.537327,-0.512228,-0.221191,-0.202216,-0.222966,-0.263380,-0.248683,-0.239943
10346,0,-0.616452,-0.692545,-0.686206,-0.672853,-0.666839,-0.656874,-0.646209,-0.311754,-0.239629,-0.274083,-0.282529,-0.287955,-0.277407
27445,0,0.253137,2.006266,2.154368,2.196665,2.466558,1.014054,1.107671,0.080687,0.133627,0.214369,0.011102,0.013131,-0.012122
25813,0,0.253137,-0.053050,0.000463,0.032154,-0.593034,0.133949,0.160936,-0.160815,-0.020449,-0.296801,2.599782,-0.176684,-0.186503
3406,0,0.253137,0.230539,-0.252458,-0.331979,-0.431745,-0.456154,-0.461298,-0.248480,-0.194230,0.539246,-0.280806,-0.248683,-0.276506
18936,0,0.253137,-0.124579,0.030193,0.058254,0.005410,-0.337627,-0.315143,0.261814,-0.079042,-0.296801,-0.250613,-0.183229,-0.237130
29692,0,0.253137,-0.044019,-0.076491,-0.074597,-0.047627,-0.011504,-0.183798,-0.232722,-0.169665,-0.211379,-0.212186,-0.215040,-0.236736
28783,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
9355,0,0.253137,0.626399,0.000589,-0.253159,-0.528261,-0.648452,-0.317780,-0.117888,-0.210984,-0.284760,-0.251379,0.975884,-0.254568
13162,0,0.253137,1.201821,1.220595,1.024725,0.904593,0.671302,0.058355,0.020312,-0.083382,-0.069615,-0.052731,-0.117776,-0.237130
28870,0,0.253137,-0.570524,-0.658906,-0.631741,-0.654714,-0.644242,-0.633514,-0.276736,-0.213588,-0.233132,-0.308063,-0.314136,-0.293382
27126,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.546805,-0.663059,-0.652724,-0.341942,-0.256990,0.162457,-0.308063,-0.314136,-0.293382
5756,0,1.992316,-0.516867,-0.512994,-0.461081,-0.447072,-0.408092,-0.399085,-0.341942,-0.130907,-0.296801,-0.219590,-0.314136,-0.259631
16744,0,1.992316,-0.014169,-0.001266,0.027713,-0.388920,-0.329402,-0.364326,-0.341942,-0.202043,-0.296801,-0.161183,-0.314136,-0.251306
25256,1,0.253137,-0.351157,-0.317890,-0.282317,-0.233057,-0.192108,-0.145731,-0.221191,-0.170186,-0.183208,-0.212313,-0.157048,-0.231505
19421,0,-0.616452,-0.616888,-0.182515,-0.341395,-0.549759,-0.515516,2.962620,1.848301,0.008283,0.271961,0.267583,13.792244,0.832669
29661,0,-1.486041,-0.610220,-0.638014,-0.532864,-0.672497,-0.663059,-0.652724,-0.114326,0.179633,-0.296801,-0.308063,-0.314136,-0.293382
25673,0,1.992316,1.161745,1.189516,1.314509,1.507840,1.187865,1.199706,-0.040064,0.038143,0.072377,0.221751,-0.314136,-0.057124
948,0,0.253137,-0.056418,-0.009836,0.036149,-0.377309,-0.341673,-0.320399,-0.210987,-0.161071,-0.258180,-0.253485,-0.266617,-0.254737
109,0,-0.616452,1.632583,1.815347,-0.101995,1.200341,0.062761,1.472572,0.316635,-0.256990,7.294470,-0.016601,8.446209,-0.023598
17704,0,-1.486041,-0.619251,-0.685827,-0.653040,-0.666342,-0.664144,-0.653832,-0.319723,-0.181731,-0.274196,12.458521,-0.314136,8.144407
22453,0,0.253137,-0.112479,-0.072740,-0.052419,-0.236507,-0.194657,-0.164824,-0.233266,-0.164891,-0.205927,-0.244230,-0.248683,-0.237130
11755,0,-1.486041,-0.695642,-0.690983,-0.588467,-0.576060,-0.663059,-0.652724,-0.341942,0.012276,-0.296801,-0.308063,-0.314136,-0.293382
26867,1,-1.486041,-0.694650,-0.537483,-0.677929,-0.672497,-0.663059,-0.652724,0.319291,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
20999,0,-0.616452,-0.694555,0.569207,0.641744,0.458188,-0.656660,-0.646192,5.091916,-0.086203,-0.083303,-0.283168,-0.288609,-0.271444
5420,1,0.253137,-0.291294,-0.258275,-0.256635,-0.211123,-0.180775,-0.181414,-0.233266,-0.256990,-0.228645,-0.244230,-0.245672,-0.242530
933,1,-0.616452,-0.668630,-0.691096,-0.665441,-0.672497,-0.648387,-0.652724,-0.341942,-0.219056,-0.296801,-0.251124,-0.314136,-0.259968
8741,0,0.253137,-0.085236,-0.050147,0.011865,0.110071,0.177028,0.224291,-0.221191,-0.126784,-0.072909,-0.180397,-0.183229,-0.178066
14941,0,0.253137,-0.351646,-0.327164,-0.290522,-0.257881,-0.221073,-0.199196,-0.236586,-0.182469,-0.244889,-0.244230,-0.251105,-0.230830
22672,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.652696,-0.652724,-0.341942,-0.256990,-0.296801,-0.267848,-0.314136,-0.293382
18816,1,1.992316,0.675493,0.709542,0.778821,0.781123,0.642304,0.646503,-0.118552,-0.096403,-0.061209,0.074935,-0.314136,-0.124626
6065,0,0.253137,0.553770,0.629750,0.706389,0.850855,0.981783,-0.652724,-0.221191,-0.170186,-0.183208,-0.180397,-0.314136,-0.293382
3415,0,-1.486041,-0.244156,-0.687485,-0.281725,-0.672497,-0.663059,-0.245155,-0.326908,0.935563,-0.296801,-0.308063,1.274548,0.325839
1126,0,-1.486041,-0.664610,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
1972,1,0.253137,-0.417267,-0.414304,-0.382348,-0.363194,-0.335636,-0.340633,-0.341942,-0.187547,-0.296801,-0.282657,-0.314136,-0.293382
16618,0,-0.616452,0.999118,-0.673983,-0.221753,-0.644704,-0.631362,-0.643438,-0.268465,1.130438,-0.194794,-0.184482,-0.277744,0.587748
17048,0,0.253137,0.222051,0.290799,0.142929,-0.230709,-0.519859,-0.161146,-0.110160,-0.170186,-0.126411,-0.237846,1.518558,-0.227005
11456,0,0.253137,0.106467,0.058982,-0.138362,-0.088913,-0.080012,-0.054250,-0.221191,-0.174526,-0.211606,-0.225080,-0.229047,-0.220255
1948,0,0.253137,3.724085,2.159173,0.144746,1.840273,2.334911,-0.652724,0.261814,0.394038,5.666848,3.202748,-0.314136,-0.293382
17953,0,0.253137,-0.350872,-0.333613,-0.342405,-0.309302,-0.340637,-0.342715,-0.258986,-0.195446,-0.223250,-0.264848,-0.270348,-0.254793
8305,0,0.253137,3.075410,3.267268,3.422839,1.745623,1.943159,2.078048,0.382867,0.183756,0.043979,0.011102,0.078584,0.044129
23086,0,0.253137,0.060918,0.037303,-0.080567,-0.125147,-0.004267,0.128259,0.228064,-0.140195,-0.126354,0.075573,0.340398,0.080975
22353,0,0.253137,2.836337,3.035761,3.240354,3.923085,4.003093,4.092200,0.231686,0.210275,1.353710,-0.304552,0.347205,0.231111
11769,0,0.253137,-0.350437,-0.423394,-0.400056,-0.487286,1.219939,-0.241142,-0.160815,-0.126046,0.379931,6.999466,-0.183229,-0.152752
25234,1,0.253137,-0.195320,-0.133957,-0.090848,-0.032798,-0.004530,0.032009,-0.106477,-0.170186,-0.207347,-0.308063,-0.202865,-0.085250
18845,1,0.253137,-0.445352,-0.412660,-0.368159,-0.313141,-0.277557,-0.234610,-0.221191,-0.170186,-0.183208,-0.244230,-0.183229,-0.180878
15925,1,1.992316,-0.185705,-0.120497,-0.105802,-0.013305,0.018366,0.112576,-0.100440,-0.256990,-0.086654,-0.308063,0.013131,-0.180878
4550,0,0.253137,2.054504,2.088949,2.769297,3.719080,3.420062,2.878023,0.294839,3.215333,3.588658,0.187728,0.098744,0.012460
13065,0,0.253137,-0.389848,-0.351695,-0.311128,-0.231176,-0.205776,-0.171070,-0.221191,-0.170186,-0.086654,-0.308063,-0.215956,-0.209004
14998,0,0.253137,-0.088767,-0.141095,-0.102903,-0.229932,-0.180972,-0.175688,-0.212859,1.672093,-0.171735,-0.180141,-0.235461,-0.234261
27612,0,0.253137,-0.100813,-0.068061,-0.034423,-0.036295,-0.180018,-0.163144,-0.218594,-0.164717,-0.177301,-0.244868,-0.235592,-0.200341
6225,0,1.992316,1.187005,1.504132,1.517527,1.718545,2.022391,2.145232,0.952510,-0.256990,0.021260,0.454741,0.091675,-0.293382
15698,0,0.253137,-0.162591,-0.118122,-0.094828,-0.518312,-0.493722,-0.518995,-0.191003,-0.118104,-0.228645,-0.276146,-0.284878,-0.237130
11338,0,-0.616452,0.013725,-0.133971,-0.390683,-0.530188,-0.430231,-0.587791,-0.246850,-0.178866,-0.211606,0.585598,-0.052323,-0.133064
15181,1,0.253137,-0.034703,-0.008783,-0.022613,-0.073244,-0.201582,-0.177350,-0.098387,-0.170186,-0.012364,-0.244230,-0.183229,-0.237130
20632,0,0.253137,-0.468113,-0.059476,-0.094597,-0.035938,0.006540,-0.055459,2.100429,-0.170099,-0.211606,-0.180397,-0.248683,0.069049
19418,0,0.253137,1.706475,1.867586,1.988325,1.979551,1.400115,0.752895,0.270870,0.177029,0.271165,0.333650,-0.052323,-0.124626
29973,0,-0.616452,-0.401921,-0.397429,-0.593298,-0.218243,-0.340406,1.840546,-0.221191,-0.089068,1.130385,0.337607,9.404512,-0.023373
1889,0,1.992316,0.472246,0.486141,0.599350,0.669996,0.835474,0.847567,-0.341942,0.055504,-0.296801,0.087702,-0.312565,-0.107751
21778,0,0.253137,-0.540918,-0.649352,-0.677929,-0.672497,-0.657285,-0.630039,-0.221191,-0.256990,-0.296801,-0.285657,-0.248683,-0.293382
3059,0,-0.616452,-0.631555,-0.375567,-0.582180,-0.588402,-0.505647,-0.627537,1.018319,0.031199,0.010469,0.302818,-0.215956,-0.293382
9768,0,0.253137,0.511670,0.599008,0.654636,0.795144,0.921384,0.599099,-0.090719,-0.128043,-0.117835,-0.103797,-0.052977,-0.293382
9954,0,0.253137,0.356934,0.412461,0.371500,0.354258,0.200565,-0.447160,-0.166853,-0.145707,-0.162307,-0.167630,-0.290311,-0.284832
29721,0,0.253137,-0.124864,-0.091342,-0.513353,-0.479467,-0.458851,-0.430889,-0.215153,-0.191887,-0.211606,-0.276146,-0.248683,-0.164003
19979,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
29580,1,6.340261,-0.663048,-0.657263,-0.643321,-0.635191,-0.623582,-0.612424,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
141,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
2699,0,0.253137,0.706226,0.217667,0.249175,0.229452,0.311181,0.264742,-0.183335,-0.078044,-0.296801,-0.224824,-0.226560,-0.272231
5661,0,-0.616452,-0.695941,-0.679265,-0.687143,-0.648264,-0.666430,-0.642431,-0.160815,-0.256990,-0.126411,-0.308063,-0.183229,-0.237130
7535,0,-0.616452,-0.689245,-0.688511,-0.675117,-0.664958,-0.659604,-0.594239,-0.331316,-0.248526,-0.269255,-0.308063,-0.021821,-0.269925
28406,0,0.253137,4.606116,4.565324,6.069338,4.854024,8.993261,4.784792,1.232954,0.331800,0.780915,0.400227,1.990084,0.275944
13010,0,-1.486041,0.875249,0.853038,0.301361,0.120175,0.005602,-0.555584,-0.034932,-0.168276,-0.181731,-0.174205,-0.247963,2.416779
28452,0,0.253137,0.950744,1.054183,1.025229,0.766791,0.917864,1.020203,-0.040064,-0.039980,0.271165,0.011102,0.013131,-0.012122
24001,0,0.253137,0.000308,0.008134,0.020806,0.013260,-0.313579,-0.315781,-0.341459,-0.152782,-0.168782,-0.180141,-0.268057,-0.253612
3834,0,0.253137,-0.617975,-0.472107,-0.391159,-0.491265,-0.470036,-0.509306,0.261814,-0.039980,-0.183208,-0.180397,-0.183229,-0.237130
20949,0,0.253137,-0.646915,-0.645966,-0.644330,-0.649196,-0.641231,-0.641457,-0.251076,-0.213371,-0.239891,-0.275955,-0.281279,-0.293382
14078,0,0.253137,1.022924,1.064271,0.925861,0.504308,0.476455,0.331087,-0.044773,-0.087288,-0.035309,-0.052731,-0.117776,-0.068374
12574,1,1.992316,-0.695207,-0.696013,-0.688715,-0.646227,-0.644340,-0.637108,-0.341942,-0.256990,-0.136180,-0.308063,-0.302224,-0.293382
16830,1,0.253137,-0.243721,-0.209169,-0.123870,2.401768,2.671396,0.136151,-0.229100,-0.039980,8.935269,0.061083,-0.203585,-0.182172
19252,1,0.253137,-0.157322,-0.691616,-0.530109,-0.282426,-0.542541,2.160227,-0.341942,0.189876,1.135554,0.160535,10.362815,0.115401
473,0,-0.616452,-0.655892,-0.651783,-0.661490,-0.639170,-0.643649,-0.629518,-0.173494,-0.207511,-0.175029,-0.232740,-0.223680,-0.156127
27862,0,0.253137,1.244315,0.630003,0.719742,0.888147,1.005995,1.090829,-0.040064,-0.065370,0.043979,-0.076030,-0.052323,-0.012122
21548,0,0.253137,-0.695642,-0.598335,-0.608136,-0.660373,-0.656644,-0.652724,0.056175,-0.256990,-0.252500,-0.308063,-0.314136,0.325389
2556,0,0.253137,-0.151794,-0.026163,0.026473,-0.114142,-0.047345,-0.471525,0.140761,-0.003132,-0.228872,-0.180397,-0.248683,-0.237130
28825,0,-0.616452,-0.677104,0.490904,-0.037624,-0.251042,-0.649883,-0.182102,4.736726,1.670227,1.254259,-0.256932,1.520326,-0.293382
20742,1,0.253137,-0.675638,-0.656939,-0.664230,-0.648248,-0.643814,-0.639627,-0.195652,-0.256990,-0.240005,-0.308063,-0.314136,-0.293382
22793,0,0.253137,3.102435,3.338602,3.585064,3.986040,2.039942,2.420717,0.369161,0.394038,0.187447,0.968596,0.994931,0.836832
1398,0,0.253137,-0.625607,-0.656406,-0.677929,-0.668191,-0.620309,-0.586548,-0.280842,-0.256990,-0.281069,-0.141969,-0.181986,-0.230211
27142,0,-0.616452,2.095097,2.631701,2.834302,0.016913,2.516140,-0.288646,1.753089,0.220648,0.157913,12.586187,0.242545,20.913594
29049,0,0.253137,-0.689666,-0.684815,-0.671584,-0.665658,-0.648584,-0.645336,-0.315437,-0.237849,-0.271811,-0.251890,-0.314136,-0.260193
3339,0,1.992316,-0.589360,-0.568113,-0.556224,-0.529038,-0.515533,-0.504638,-0.269491,-0.256990,-0.245684,-0.308063,-0.183229,-0.293382
15084,0,-0.616452,-0.536369,-0.566497,-0.608295,-0.483151,-0.538100,-0.354302,0.195642,-0.045796,0.398447,0.179302,0.854730,0.272344
3659,0,0.253137,-0.488022,-0.632056,-0.659183,-0.672497,-0.585932,-0.573988,-0.088727,-0.200567,-0.296801,-0.008750,-0.314136,-0.204392
16630,0,0.253137,1.549429,1.705473,1.773814,-0.161117,-0.089519,0.588722,0.141063,-0.083382,-0.126411,-0.148480,0.013131,-0.124626
20101,1,0.253137,-0.346771,-0.319281,-0.281019,-0.228782,-0.179673,-0.146739,-0.251378,-0.191887,-0.211606,-0.225080,-0.235592,-0.209004
2116,0,0.253137,0.349953,0.335198,-0.424483,-0.585200,-0.244627,-0.218943,-0.221191,-0.213588,-0.038149,1.032429,-0.248683,-0.237130
15596,0,0.253137,-0.489299,-0.453055,-0.410683,-0.534851,-0.611411,-0.566415,-0.221191,-0.170186,-0.183208,-0.244230,-0.183229,-0.180878
12500,0,0.253137,1.863792,1.829917,1.713740,1.804878,1.936449,2.031149,0.052673,0.004767,0.841177,0.057828,0.055545,0.044748
26466,1,0.253137,1.055559,1.188645,1.214564,-0.268436,-0.239199,-0.240454,0.080687,0.003422,-0.126411,0.011102,-0.052323,0.044129
17386,0,-0.616452,-0.595431,-0.088940,-0.324610,-0.283638,-0.107859,-0.578538,2.374957,0.828057,0.564634,4.798571,0.013131,0.044129
18294,0,-1.486041,-0.669703,-0.690983,-0.654309,-0.672497,-0.663059,-0.652724,-0.341942,-0.185897,-0.296801,-0.308063,-0.314136,-0.293382
5035,1,0.253137,-0.042906,0.002570,0.014778,-0.536328,-0.504397,-0.522639,-0.215696,-0.200133,-0.240005,-0.244230,-0.296006,-0.276731
22751,1,-1.486041,-0.279737,0.152080,-0.574869,-0.517830,-0.299269,-0.570881,3.304498,0.053204,0.268326,1.103730,0.004884,-0.293382
26340,1,0.253137,1.115299,1.224024,1.332649,1.544261,1.729149,1.840714,-0.030404,-0.025744,0.015580,0.023805,0.038788,0.011335
17934,0,0.253137,0.086137,0.086563,-0.051309,-0.158925,-0.356493,-0.414248,-0.019295,-0.106949,-0.210470,-0.202164,-0.169615,3.978277
3413,0,-1.486041,-0.695601,-0.690941,-0.677885,-0.672451,-0.443752,-0.652724,0.463045,0.321688,0.460469,1.393914,-0.314136,0.376747
21671,0,-0.616452,-0.683528,-0.660354,-0.521097,-0.490410,-0.545008,-0.477167,-0.210323,0.215049,-0.126411,0.150066,0.370179,-0.134808
12896,0,0.253137,-0.010027,0.017112,0.031058,0.028198,-0.057510,-0.011230,-0.221191,-0.124831,-0.202519,-0.212313,-0.183229,0.269137
22009,0,0.253137,0.815807,0.888628,0.694204,0.461981,0.493742,0.511615,-0.071882,-0.039980,-0.147767,-0.157417,-0.111231,-0.203379
12561,0,-0.616452,-0.672881,-0.647118,-0.634799,-0.666435,-0.643140,-0.646175,-0.064516,-0.127175,-0.296801,-0.230761,-0.288609,-0.230830
1625,0,0.253137,-0.395226,-0.245854,-0.208530,-0.143925,-0.074337,-0.037391,0.261814,-0.183206,-0.183208,-0.148480,-0.209411,-0.180878
17449,1,0.253137,-0.212676,-0.331098,-0.393177,-0.653828,-0.624684,-0.614943,-0.255846,0.020782,-0.211606,-0.135714,-0.314136,-0.293382
8135,1,0.253137,-0.018338,0.022718,0.039134,-0.333225,-0.495153,-0.483128,-0.209115,-0.232337,-0.296801,-0.275125,-0.287955,-0.276506
4568,0,0.253137,1.020874,1.126725,1.228652,1.441590,1.636397,1.741340,-0.040064,-0.039980,0.043979,0.074935,0.019545,0.003684
18297,1,0.253137,-0.479670,-0.475310,-0.440893,-0.404356,-0.373550,-0.350775,-0.341942,-0.198701,-0.231201,-0.275763,-0.278922,-0.259631
19504,0,1.992316,0.493201,0.570626,0.642336,0.784652,0.978526,0.988013,-0.040064,-0.061681,-0.012818,0.202601,-0.314136,-0.068374
17260,0,-1.486041,2.004487,2.203390,-0.677929,-0.672497,-0.663059,-0.652724,0.261814,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
25008,1,0.253137,-0.374136,-0.367446,-0.329181,-0.280187,-0.172847,-0.076566,-0.341942,-0.170186,-0.215298,0.011102,0.013131,0.044129
