id,uid,iid,rate
77843,144,1693,0
77860,388,96,0
77864,623,1200,1
77874,700,2744,1
77875,577,530,1
77877,425,187,0
77890,318,16,1
77908,183,1937,1
77916,269,109,0
77918,307,359,1
77919,577,1869,0
77922,426,1274,0
77923,904,1217,0
77934,280,670,1
77938,17,840,0
77940,732,754,0
77944,447,2173,0
77945,724,477,1
77950,742,1307,0
77952,904,1438,0
77959,267,1503,0
77960,390,1412,1
77968,229,2667,0
77980,268,557,0
77989,332,2625,1
77994,119,1908,0
77995,927,2414,0
77998,388,2940,0
78005,577,2276,0
78010,173,1424,0
78019,895,2000,0
78020,723,2220,1
78022,183,2266,0
78031,248,1610,0
78035,443,504,1
78044,477,1588,0
78045,37,2389,0
78053,908,100,0
78054,509,617,0
78062,723,1076,0
78069,965,2913,0
78072,982,355,0
78075,251,2365,1
78079,371,1942,0
78085,989,1997,0
78106,832,2692,0
78111,102,2678,0
78124,427,819,1
78144,581,2516,0
78145,573,1010,1
78152,134,2201,1
78155,619,950,0
78161,66,97,1
78163,993,1143,0
78167,651,736,0
78170,623,2114,0
78188,20,2907,0
78195,739,2712,1
78196,908,360,0
78205,163,117,0
78207,363,2559,0
78208,90,485,1
78217,950,1956,1
78222,388,16,0
78225,928,26,0
78228,318,2469,1
78241,776,1905,0
78242,938,941,0
78243,409,445,1
78253,521,1187,1
78255,464,881,0
78271,857,31,0
78278,996,47,1
78286,260,1125,0
78295,332,2743,1
78296,167,2738,1
78302,973,1860,0
78305,656,128,1
78307,573,1007,1
78308,854,1807,0
78309,838,1456,0
78313,894,1143,0
78318,603,1447,0
78332,477,1689,1
78340,699,1905,0
78344,477,762,0
78347,569,1398,1
78351,360,521,1
78357,169,364,1
78364,333,1453,0
78372,676,2813,0
78375,546,158,0
78387,283,2842,1
78400,34,285,0
78405,288,26,1
78411,974,722,0
78414,785,869,1
78425,942,2666,1
78430,22,2566,0
78449,66,1721,0
78459,10,716,0
78462,112,1434,1
78468,916,682,0
78478,971,1013,0
78483,965,421,1
78484,659,1192,1
78488,654,593,0
78496,363,2324,0
78499,825,1452,0
78500,433,1042,0
78502,406,2356,1
78512,869,2634,0
78537,49,2165,0
78541,760,2150,1
78543,209,1251,0
78544,180,2833,0
78545,906,694,0
78546,825,2290,1
78555,921,2611,1
78556,653,1573,0
78567,299,1756,0
78569,533,2659,0
78575,75,414,0
78578,118,1019,0
78581,72,2166,0
78585,20,1247,0
78592,857,243,1
78594,795,32,0
78596,375,2334,1
78611,574,1106,1
78612,82,1384,1
78614,260,1214,0
78615,661,1237,0
78624,602,1476,0
78634,49,407,0
78646,993,788,0
78654,866,1422,1
78664,866,658,0
78668,730,518,1
78675,154,1788,0
78696,826,877,0
78699,310,1669,0
78702,265,2866,0
78706,577,936,1
78711,996,491,0
78719,857,488,0
78724,499,1930,0
78729,433,561,1
78730,245,467,0
78731,181,686,0
78742,961,1998,0
78746,485,2496,0
78757,332,1033,0
78759,338,1855,1
78778,319,742,0
78780,356,1020,1
78791,49,1262,0
78801,406,1153,0
78812,978,247,0
78818,722,2260,0
78827,644,1365,0
78829,407,1184,0
78832,221,1400,0
78844,112,1897,0
78848,567,910,0
78852,360,1842,0
78854,171,331,1
78859,346,2954,0
78862,688,1254,0
78872,724,890,1
78874,158,923,0
78877,857,2331,1
78878,577,2133,1
78879,226,455,0
78882,67,2750,0
78896,226,2725,0
78900,798,1672,0
78909,971,238,0
78912,367,1321,0
78915,993,153,0
78920,597,2470,0
78936,339,1919,0
78937,657,965,0
78943,383,23,1
78947,146,2252,0
78948,733,1451,0
78949,147,1992,0
78960,724,1430,1
78961,20,447,0
78965,780,2066,0
78981,269,2766,0
78994,624,524,0
78997,526,362,0
78999,174,896,1
79001,448,874,0
79002,993,769,0
79013,993,2746,0
79023,825,2619,1
79027,506,1034,0
79032,332,1544,0
79049,677,98,0
79050,20,1791,0
79057,866,814,1
79068,557,1829,0
79069,197,1285,0
79071,844,434,1
79080,77,2947,1
79094,338,914,0
79096,623,440,0
79097,338,2629,0
79098,588,2229,0
79101,596,720,0
79103,151,1954,0
79104,974,509,1
79112,845,123,0
79114,781,1031,0
79115,748,2271,0
79119,598,1644,0
79124,996,127,0
79130,49,1803,1
79133,918,886,0
79134,905,2765,0
79136,956,2992,0
79142,154,48,1
79150,175,2033,0
79151,337,1402,0
79153,316,1916,1
79154,723,983,0
79156,343,2584,0
79164,677,1455,1
79166,93,317,1
79170,515,743,0
79175,49,1092,0
79178,12,2743,0
79181,214,1406,0
79199,240,1381,0
79201,993,976,0
79202,433,755,0
79204,375,1307,0
79206,764,1402,0
79211,603,168,0
79215,906,1362,0
79218,564,668,0
79227,745,293,1
79238,897,1974,1
79243,573,574,0
79244,857,24,0
79245,967,2811,0
79255,116,1090,1
79265,363,1602,0
79271,190,556,1
79273,977,326,0
79277,406,913,1
79283,433,2261,1
79284,894,2936,0
79287,663,1068,0
79289,217,115,0
79292,401,880,1
79295,577,887,0
79301,741,1795,0
79303,22,1222,0
79304,574,2277,0
79309,724,2107,1
79313,312,882,1
79317,499,1313,0
79323,139,860,1
79330,360,2894,0
79343,408,2202,0
79356,546,2212,1
79369,340,577,0
79374,825,391,0
79379,433,955,0
79382,105,551,0
79393,825,187,0
79395,607,2280,0
79402,738,738,1
79405,119,1928,0
79410,448,1788,0
79416,22,2008,0
79419,667,2842,1
79422,309,497,0
79428,993,1598,1
79429,443,2499,0
79440,305,1436,0
79445,919,1062,0
79447,916,864,0
79451,557,854,1
79455,51,2714,0
79467,54,2706,1
79473,82,1732,1
79481,52,2978,1
79486,904,932,0
79488,975,1150,0
79505,941,2568,0
79512,40,1247,1
79519,887,281,1
79523,378,1116,0
79525,333,1495,1
79527,464,2501,1
79528,577,1133,0
79529,622,1274,0
79536,845,1348,0
79545,844,2797,0
79574,570,1747,0
79586,360,2965,0
79587,82,2251,1
79622,961,229,0
79636,383,484,1
79641,162,818,1
79642,974,150,1
79648,596,1755,1
79650,625,1145,1
79653,174,2701,0
79657,617,923,0
79678,371,1743,0
79685,590,490,0
79691,154,1900,0
79695,633,1283,1
79696,379,700,0
79698,173,989,0
79709,356,226,1
79713,577,2873,0
79721,825,1286,1
79725,922,1755,0
79730,134,2299,1
79733,691,976,0
79738,616,1757,0
79739,406,389,0
79749,597,2976,0
79750,967,39,1
79751,93,2098,0
79759,993,1816,0
79763,993,2769,0
79774,597,210,0
79777,538,2284,0
79781,226,2798,1
79783,830,1450,0
79784,71,895,0
79789,402,2805,1
79800,312,2378,0
79807,82,733,1
79811,876,510,0
79821,282,615,1
79822,710,2996,0
79825,446,1234,0
79851,443,2630,0
79876,328,1915,0
79879,142,1507,0
79883,699,1141,0
79884,155,773,0
79885,86,2534,1
79888,835,2526,0
79892,360,1313,0
79897,577,400,1
79911,319,2523,0
79915,236,2087,0
79918,180,1995,0
79926,49,2069,0
79931,112,1977,0
79934,197,2294,1
79936,127,577,0
79937,326,1293,1
79943,345,586,0
79947,49,1607,0
79954,743,736,0
79956,509,817,0
79957,832,1570,1
79958,445,1104,1
79962,664,2884,0
79967,993,1920,0
79968,640,2521,0
79980,645,1246,1
79999,20,2033,0
80001,645,2230,1
80008,402,2565,1
80028,413,37,0
80035,662,444,0
80036,624,1145,0
80037,633,1673,1
80041,23,1673,1
80045,499,1739,1
80047,333,2549,0
80048,169,1850,1
80050,34,2940,0
80069,534,1948,1
80072,718,2105,0
80075,678,1208,1
80077,326,1566,0
80080,70,1776,0
80089,620,1009,0
80097,169,1880,0
80112,204,2141,0
80118,491,1320,0
80123,286,554,0
80127,924,2483,0
80138,536,427,0
80150,459,526,0
80154,326,2996,1
80163,95,335,1
80169,498,1653,0
80172,332,629,0
80180,577,1684,1
80197,433,1093,1
80199,724,575,0
80218,433,1862,0
80219,661,616,0
80255,724,2847,0
80269,251,2865,1
80273,657,1306,0
80279,66,453,0
80281,383,1961,0
80287,919,777,1
80288,567,2256,1
80291,968,1768,0
80293,230,2021,0
80294,59,1188,1
80297,70,2448,0
80299,22,1734,0
80302,811,2343,0
80304,997,2024,0
80308,22,337,0
80313,221,56,1
80316,683,975,0
80322,303,2291,0
80326,95,507,0
80327,665,917,1
80331,759,435,0
80346,930,2944,0
80356,433,2092,0
80363,126,1969,0
80370,989,1690,1
80397,776,2147,0
80398,959,1838,0
80399,757,496,0
80400,699,587,0
80402,260,2199,0
80405,118,353,0
80408,971,443,0
80410,388,1970,0
80416,977,98,1
80422,930,1504,0
80424,29,1909,0
80440,795,1023,0
80444,396,2901,0
80448,40,2389,1
80449,938,1878,0
80462,788,1180,1
80465,575,2240,1
80470,320,586,0
80471,309,2445,1
80472,760,776,0
80490,597,121,0
80497,641,1029,0
80503,325,164,0
80504,118,1851,0
80510,209,2026,0
80512,844,1365,0
80518,879,2715,0
80519,41,2132,0
80524,722,2727,0
80528,60,1192,1
80545,384,2654,0
80552,82,1267,1
80554,112,2636,0
80556,732,2269,0
80558,917,287,0
80562,844,1038,0
80564,180,790,1
80565,425,2797,0
80566,533,1570,0
80569,773,2511,0
80574,183,907,1
80586,213,1209,0
80591,45,538,1
80603,993,1528,1
80607,144,266,1
80608,961,2602,0
80610,667,360,0
80615,250,128,0
80622,147,2208,1
80626,119,1876,1
80627,891,1126,0
80644,355,1131,1
80646,950,2003,0
80652,974,2105,1
80657,630,355,0
80668,614,423,0
80669,788,1181,1
80670,358,144,1
80673,500,2288,0
80677,228,712,0
80682,751,2054,0
80687,523,2291,0
80697,567,2144,0
80699,975,1581,1
80702,87,1330,1
80705,826,2390,0
80706,422,628,1
80711,997,81,1
80734,993,2248,0
80738,445,2511,0
80749,257,965,0
80759,343,713,0
80782,21,1965,0
80783,890,2273,1
80801,604,818,0
80807,795,2335,0
80812,310,2997,0
80813,438,2576,0
80826,879,2057,1
80837,214,1138,1
80840,983,1606,0
80859,776,940,0
80861,403,461,1
80863,332,882,1
80864,725,2534,0
80868,260,493,1
80871,901,2758,0
80874,844,1168,0
80884,431,2287,0
80892,226,655,1
80893,479,1130,0
80907,164,2535,1
80910,725,1126,0
80922,401,2517,0
80926,697,2102,1
80937,533,114,1
80941,22,2787,1
80943,548,248,0
80990,668,1068,1
80994,479,833,0
80997,674,407,0
80999,49,2710,0
81008,135,2977,0
81016,363,518,1
81017,891,1279,0
81022,360,1367,0
81027,768,1466,0
81032,968,2233,0
81033,795,2878,0
81050,506,1055,0
81051,724,2590,0
81060,403,15,1
81067,222,3,0
81079,366,1848,0
81087,623,1394,0
81089,574,2318,0
81100,82,2512,0
81101,326,2782,0
81105,190,172,0
81108,332,2479,1
81113,937,628,1
81115,993,47,1
81116,577,666,1
81127,443,1598,0
81149,158,225,1
81152,661,2051,1
81154,162,1195,0
81158,431,2311,1
81165,431,82,0
81171,887,1333,0
81175,43,1865,1
81177,564,546,1
81179,284,2034,1
81186,660,28,1
81188,577,1091,1
81194,347,1928,1
81201,782,2584,0
81212,540,1543,0
81226,771,1791,1
81248,165,2277,0
81258,464,2107,0
81259,604,2357,0
81261,415,2370,1
81268,23,2915,0
81272,180,894,0
81291,438,2544,0
81300,158,496,0
81314,725,1334,0
81325,444,2911,0
81329,549,1922,0
81338,408,2860,0
81342,169,896,0
81347,787,2648,1
81358,114,821,0
81359,247,2030,0
81360,527,2123,0
81362,814,2208,0
81363,993,1563,1
81372,965,425,1
81373,343,1766,1
81384,826,2210,1
81386,112,192,1
81391,366,1837,1
81395,428,2084,0
81400,346,271,0
81408,269,403,1
81416,854,231,0
81420,811,1520,0
81422,519,1909,0
81423,63,2539,1
81434,82,2023,0
81435,82,864,0
81438,84,1388,0
81440,135,2425,0
81448,667,2389,1
81449,49,1291,1
81452,974,1243,1
81478,840,1598,1
81497,116,1104,1
81506,82,595,1
81527,354,1243,0
81536,93,534,1
81540,826,1027,1
81541,169,990,0
81543,160,2943,0
81550,534,258,0
81559,23,1272,0
81562,689,1609,0
81565,183,150,0
81572,21,1250,1
81573,589,2887,0
81574,671,117,1
81583,971,2105,0
81584,283,1876,0
81590,989,527,0
81599,190,53,0
81603,993,2283,0
81606,59,1194,0
81610,257,641,0
81619,34,1122,1
81623,303,2428,1
81630,433,2812,0
81631,332,1242,0
81633,363,551,1
81636,941,2952,0
81639,333,1821,0
81641,629,2012,0
81642,710,549,0
81644,312,338,0
81652,732,2770,1
81655,716,227,0
81657,258,2281,0
81664,574,2252,0
81666,267,627,1
81669,465,1747,1
81671,732,426,1
81686,54,1742,1
81695,729,2994,0
81697,57,2465,0
81698,82,610,1
81707,711,690,1
81708,826,2189,0
81713,793,383,0
81724,443,1342,0
81726,406,663,1
81727,116,856,0
81737,703,677,1
81741,783,2115,0
81748,873,1085,1
81755,916,1432,0
81756,861,2313,0
81758,540,740,0
81761,640,2301,0
81762,105,790,0
81766,213,1047,0
81772,696,434,0
81796,477,1191,1
81797,408,1195,0
81803,533,1673,1
81808,993,2572,0
81813,960,2053,0
81814,112,1645,0
81822,209,2125,0
81833,906,2363,0
81835,996,0,1
81839,519,1198,0
81841,338,2348,0
81842,499,2668,1
81851,857,615,1
81853,433,1490,0
81862,27,1827,0
81863,154,1636,0
81865,49,161,0
81866,578,201,1
81868,320,626,1
81871,438,1468,0
81872,648,2280,0
81878,360,143,1
81879,52,1088,0
81888,440,257,0
81893,993,1208,0
81894,11,299,0
81900,402,2521,0
81902,457,313,0
81906,53,2710,1
81911,546,1208,1
81914,276,28,1
81918,495,2347,0
81919,855,709,1
81924,184,1986,0
81931,478,1261,1
81932,400,398,0
81938,690,1126,0
81942,741,548,0
81948,699,2941,1
81951,526,900,0
81960,844,411,1
81962,298,1908,0
81970,627,2681,1
81971,711,871,1
81972,787,1120,1
81978,666,621,0
81981,729,1565,1
81982,264,2966,0
81985,956,2969,0
81987,130,1648,1
81988,390,1436,0
82001,573,1628,0
82015,689,2015,1
82016,993,663,0
82022,293,2456,0
82023,183,1895,0
82043,897,1697,0
82048,82,1102,1
82051,433,983,0
82059,54,2757,0
82065,298,1062,1
82067,725,82,0
82070,519,2938,0
82079,87,608,0
82083,564,241,0
82102,942,2610,0
82112,20,2219,1
82116,360,2441,0
82119,214,1522,0
82136,690,2914,1
82137,585,2045,0
82140,668,268,0
82144,8,542,0
82146,397,499,0
82147,433,781,0
82148,965,47,1
82166,863,2725,1
82167,691,2097,0
82173,332,2673,0
82199,841,2657,1
82214,974,997,0
82216,13,2902,1
82230,87,2308,0
82232,72,2282,0
82233,407,2007,1
82236,443,183,1
82240,91,2984,0
82247,906,2150,0
82248,652,15,1
82250,777,2361,1
82261,857,1568,0
82262,852,1484,0
82269,356,877,0
82270,134,1187,0
82272,11,1001,0
82274,748,65,0
82278,183,1060,0
82279,971,1996,1
82282,724,674,0
82284,863,33,1
82286,568,2878,1
82288,564,1469,1
82293,959,2906,0
82297,856,942,0
82311,993,1993,0
82314,286,2101,0
82321,544,1248,0
82322,490,1119,0
82324,546,308,0
82327,458,17,1
82334,95,86,1
82335,363,2234,0
82340,363,2781,0
82342,782,696,0
82344,172,1795,0
82349,248,953,0
82350,112,1580,0
82351,49,31,0
82363,306,1532,1
82365,396,1405,0
82372,725,2472,1
82376,93,79,0
82380,844,541,0
82382,759,1772,0
82386,798,53,0
82401,443,506,0
82404,825,1644,0
82413,743,972,1
82419,767,2382,0
82422,577,505,0
82428,210,2053,1
82430,332,259,0
82431,70,1090,1
82442,667,1443,0
82445,776,2880,0
82450,158,1805,0
82453,578,2516,1
82455,865,1763,0
82464,326,2337,0
82477,882,649,0
82481,499,2904,1
82482,857,259,0
82484,993,2127,0
82496,699,720,0
82505,909,954,1
82510,139,974,0
82534,648,2195,1
82556,961,1841,0
82570,108,367,0
82571,89,1421,0
82574,108,1083,0
82577,217,2381,0
82590,253,1247,0
82593,802,2036,0
82595,739,318,0
82599,603,2296,0
82600,215,2228,0
82603,60,1944,1
82609,79,2794,1
82610,827,2855,0
82613,309,240,1
82616,637,1515,0
82619,514,2124,1
82622,165,2567,0
82624,326,1290,1
82632,993,1176,1
82634,173,2205,0
82636,477,432,0
82637,884,1158,1
82641,993,1564,1
82643,645,1722,0
82648,320,2867,0
82651,354,1592,0
82666,816,718,0
82668,99,2313,0
82671,931,628,1
82682,93,72,0
82687,635,2221,1
82690,11,2591,0
82691,503,1476,1
82695,77,446,1
82697,162,955,0
82698,447,2762,0
82700,844,918,0
82705,27,2229,0
82706,958,2256,0
82710,764,1908,0
82719,282,882,1
82720,564,2638,0
82721,959,2248,0
82722,543,82,0
82723,711,2577,0
82735,844,243,1
82739,801,1577,0
82742,970,2355,0
82769,959,1413,0
82771,598,1801,0
82777,623,2627,0
82784,557,226,1
82786,844,343,1
82787,857,347,0
82788,41,1980,1
82789,533,1399,0
82790,49,1133,0
82791,776,2957,0
82800,438,2643,0
82802,974,887,1
82803,953,1543,0
82810,650,1774,1
82811,547,2335,0
82813,942,931,0
82816,656,334,1
82817,564,503,0
82818,160,223,0
82835,832,900,0
82837,429,1584,0
82840,415,1038,0
82845,514,651,0
82848,904,2331,0
82851,577,489,1
82853,333,1290,1
82867,861,2866,1
82877,741,2710,0
82878,744,290,0
82881,47,1620,1
82883,461,2958,1
82892,363,1387,0
82897,833,1913,0
82909,407,448,0
82910,993,1178,0
82912,262,987,0
82922,403,2076,0
82924,443,1388,0
82925,904,1716,0
82928,260,1759,0
82938,795,195,1
82950,684,747,0
82951,999,1047,0
82956,258,1247,0
82967,942,56,0
82980,993,1317,0
82996,48,1746,0
83009,21,20,1
83010,59,1421,0
83026,11,707,0
83042,134,2579,0
83043,943,750,1
83047,876,40,0
83051,415,1526,0
83055,495,1244,0
83057,396,1088,0
83063,993,299,0
83069,160,2620,0
83077,316,1516,0
83079,438,1668,1
83095,283,311,0
83098,760,2164,1
83099,841,2570,0
83102,942,2812,0
83105,169,1028,1
83108,808,2500,0
83109,448,1001,0
83116,173,2417,0
83118,603,2530,0
83121,506,2838,0
83123,971,2425,0
83124,684,2763,0
83132,320,475,1
83135,221,1743,0
83145,495,1549,0
83149,875,2522,1
83151,431,1477,1
83152,59,1237,0
83160,367,346,0
83166,22,2898,0
83171,979,1024,1
83175,108,2955,0
83184,919,2718,0
83189,183,1453,0
83193,773,2643,0
83201,630,43,1
83203,629,1199,0
83212,710,415,0
83216,773,1619,0
83221,891,730,0
83234,993,1304,1
83235,725,2753,0
83255,590,1311,0
83260,332,746,1
83262,169,1876,1
83263,930,449,1
83280,457,289,0
83281,944,1052,0
83284,510,918,0
83285,939,2372,0
83288,931,2129,1
83292,568,1338,0
83296,801,1987,1
83304,86,2953,1
83318,154,2324,0
83320,82,1318,0
83322,169,224,0
83326,169,163,0
83331,110,2690,1
83333,40,518,0
83339,433,1165,1
83341,665,618,0
83343,445,2168,1
83349,757,1844,1
83371,661,593,0
83374,958,1261,1
83376,135,638,1
83378,950,1325,0
83379,723,2596,1
83388,776,2017,1
83389,49,1648,1
83396,577,786,0
83400,907,2823,0
83402,881,1407,1
83403,662,305,0
83417,624,2691,0
83428,332,333,0
83432,3,756,1
83433,320,1508,0
83439,795,2479,0
83440,711,324,0
83442,669,272,0
83446,676,1522,0
83447,928,1668,0
83450,564,1038,1
83463,491,502,1
83464,579,2346,0
83473,406,2749,0
83477,847,859,0
83479,566,2992,0
83484,332,939,1
83485,86,2256,0
83486,909,558,0
83487,66,2716,0
83488,194,1802,0
83489,221,942,0
83502,744,1521,1
83506,228,227,1
83509,714,2060,0
83510,151,1236,0
83513,592,1616,0
83514,213,168,0
83515,884,1937,1
83517,43,370,0
83518,570,1245,0
83529,623,28,1
83531,400,1980,1
83533,803,1739,0
83534,448,1674,0
83536,183,2623,0
83538,214,328,0
83541,965,2793,0
83546,329,1708,0
83548,5,2386,0
83551,390,1391,1
83555,135,1225,0
83576,574,2605,1
83578,396,1754,0
83586,113,1287,0
83589,597,929,0
83596,382,2272,1
83597,436,45,0
83607,137,2162,0
83608,363,2037,0
83610,11,1923,0
83621,213,2955,1
83625,380,1467,0
83632,174,847,0
83642,443,1305,0
83658,467,633,0
83659,226,654,1
83661,391,2794,1
83662,993,2441,0
83683,765,261,0
83685,153,1747,0
83687,443,2748,0
83689,929,2768,0
83690,597,1928,0
83693,903,718,1
83695,445,1483,1
83736,974,1540,0
83740,857,549,1
83741,733,2410,0
83744,619,1761,0
83751,762,2063,0
83755,724,1199,1
83758,228,2502,0
83769,20,328,1
83772,818,913,0
83779,158,1684,1
83792,577,273,0
83804,383,131,0
83811,22,1115,1
83819,656,1314,0
83820,97,2084,0
83828,169,2676,0
83835,795,564,0
83837,109,1702,0
83838,521,637,0
83848,363,2809,0
83849,573,505,0
83850,16,594,0
83857,850,1403,0
83864,857,663,1
83867,873,1532,0
83869,15,823,1
83873,495,2231,1
83874,942,648,0
83881,142,1090,1
83882,363,2932,0
83885,326,2915,0
83888,377,2052,0
83891,825,2842,0
83895,363,2020,1
83897,519,2605,0
83898,834,1256,0
83899,729,1435,0
83916,339,2768,1
83917,731,1116,0
83920,396,2823,0
83922,691,2883,0
83924,363,830,0
83925,436,2477,0
83929,226,2575,0
83930,269,180,1
83936,989,1665,1
83941,745,1693,0
83951,821,2292,0
83952,718,968,0
83954,996,2047,1
83961,495,241,0
83965,406,454,0
83968,251,741,0
83975,180,1930,0
83979,224,2895,0
83983,320,259,0
83986,229,856,1
83988,495,2236,1
83989,23,262,0
83993,574,2352,0
83996,363,975,0
84009,773,211,0
84010,897,2321,0
84011,869,2216,1
84016,87,2129,0
84021,619,399,0
84026,906,1417,0
84039,902,989,1
84043,229,838,1
84050,941,333,0
84065,135,2310,0
84067,724,1680,0
84078,547,839,1
84088,837,972,0
84108,49,2764,0
84126,857,778,1
84127,724,1568,1
84137,232,2311,1
84157,310,655,1
84161,345,1359,0
84164,396,2546,0
84165,154,2002,1
84171,348,1727,0
84173,648,781,0
84175,711,2668,0
84180,648,1943,0
84184,448,909,1
84186,391,951,0
84187,350,1836,1
84189,139,1158,0
84197,66,692,1
84204,401,2834,0
84207,531,2717,0
84208,68,357,1
84218,577,1478,1
84220,993,548,0
84228,241,1388,0
84231,511,1631,0
84234,433,2768,1
84235,354,2417,0
84236,961,179,0
84242,260,2710,1
84246,917,1221,0
84270,827,1980,1
84284,908,1752,1
84287,683,758,1
84289,159,2739,1
84295,680,2276,0
84297,433,1401,1
84324,739,2292,1
84325,994,1112,1
84326,676,1823,1
84358,749,2714,1
84359,577,175,0
84365,477,1868,0
84378,965,1503,0
84380,929,678,0
84398,968,767,1
84399,577,141,0
84400,97,132,1
84403,802,530,1
84409,869,375,0
84410,415,996,1
84416,180,2260,0
84419,286,1564,0
84423,820,34,0
84428,696,446,0
84438,291,859,0
84439,477,106,0
84445,269,1100,0
84454,20,1718,0
84457,964,2017,1
84458,171,544,1
84459,411,1354,1
84464,844,413,1
84465,315,841,1
84473,636,1330,0
84491,421,2983,0
84494,700,141,1
84498,443,235,1
84501,890,1933,0
84502,187,2516,0
84504,573,355,0
84505,87,2657,0
84507,464,2000,1
84515,127,2496,0
84516,570,80,1
84522,600,1814,1
84524,980,942,1
84525,34,2236,1
84533,916,1702,0
84534,350,2793,1
84538,810,845,1
84545,759,2358,1
84555,431,573,1
84572,37,660,1
84577,793,478,0
84581,548,1062,1
84582,82,510,0
84584,863,1382,0
84595,534,890,1
84596,759,1903,1
84598,315,2977,0
84603,169,2518,0
84604,148,709,1
84621,356,2228,1
84624,5,670,1
84625,554,2595,0
84626,332,1507,0
84628,577,1955,1
84630,376,526,0
84637,326,205,1
84644,577,387,0
84669,268,917,1
84673,724,2735,0
84674,82,1407,1
84675,5,2987,0
84678,973,684,1
84696,94,835,0
84705,84,2731,1
84708,433,2983,1
84724,973,41,0
84725,356,2085,0
84729,519,445,0
84733,798,2803,1
84736,191,572,1
84746,82,2381,0
84764,863,1235,1
84767,863,2768,1
84768,499,2981,0
84770,394,2365,1
84774,657,1203,1
84784,388,321,0
84791,863,358,0
84792,456,1442,0
84805,217,623,0
84813,993,1005,1
84814,511,523,0
84818,130,1379,0
84822,116,1270,0
84826,891,1333,0
84827,661,1862,0
84833,971,2057,0
84835,105,902,1
84847,364,515,0
84850,471,765,0
84856,793,28,1
84858,906,858,0
84864,422,2084,0
84872,747,2634,0
84874,833,571,1
84875,557,1743,1
84877,564,1249,0
84881,850,63,0
84886,327,1596,0
84894,825,2744,1
84898,348,2256,0
84902,401,2292,1
84908,257,396,0
84913,407,259,1
84933,620,2216,1
84938,406,2783,1
84939,796,905,1
84940,640,2643,1
84946,428,2021,1
84956,228,2780,0
84958,801,887,1
84962,258,267,0
84970,619,100,0
84974,709,1266,0
84976,417,2222,0
84978,865,2430,0
84980,623,1617,1
84981,55,1733,0
84985,503,2560,0
84996,779,2923,0
84999,976,1003,1
85004,850,2369,1
85022,537,535,0
85026,433,1081,0
85032,28,226,1
85040,993,2504,0
85044,410,1356,1
85045,226,243,1
85047,443,503,1
85051,363,2438,0
85053,489,2604,0
85054,696,320,0
85070,328,1588,1
85071,41,2911,0
85072,888,2578,0
85075,226,2265,0
85079,633,2856,0
85095,885,1845,0
85107,109,1028,1
85116,844,195,1
85123,212,2382,0
85124,93,176,1
85125,519,1530,0
85134,637,1896,0
85141,383,956,0
85143,845,2489,0
85147,882,972,1
85148,20,800,0
85150,577,2909,0
85151,152,1912,0
85153,660,2978,0
85166,366,1399,1
85172,968,2294,0
85199,169,2369,0
85214,549,2890,0
85220,136,2028,1
85228,702,628,1
85241,154,2566,0
85248,577,1059,0
85258,214,549,0
85269,637,517,0
85273,12,2780,0
85287,495,2093,0
85293,169,1316,0
85295,789,545,0
85298,85,2696,0
85319,706,2318,0
85320,975,164,0
85321,967,571,0
85324,716,1506,1
85328,759,1975,0
85330,570,828,0
85331,533,2068,0
85335,916,1444,0
85340,998,2007,0
85347,66,1889,0
85356,191,857,0
85360,82,2815,0
85380,725,775,0
85393,388,704,1
85397,23,2928,0
85399,876,2152,0
85400,139,861,1
85401,659,2914,0
85404,448,398,1
85409,574,2266,0
85414,711,236,1
85415,697,2104,1
85439,993,2827,0
85453,724,2887,0
85454,540,2024,1
85458,974,1089,0
85460,725,2552,0
85463,515,1252,0
85470,826,2263,0
85471,604,2824,0
85474,709,2752,0
85488,522,549,1
85490,388,2012,0
85491,844,17,1
85495,903,1432,0
85505,164,213,0
85514,564,2233,0
85516,826,1895,0
85520,215,2938,0
85523,648,2172,0
85526,343,2913,0
85529,42,1185,0
85531,151,1094,1
85537,49,2806,0
85538,5,1035,0
85555,671,2721,1
85567,154,1661,0
85570,960,348,0
85575,134,1602,0
85584,542,2123,0
85589,619,2725,0
85611,613,1181,1
85614,996,1601,0
85624,979,1994,1
85631,333,2682,0
85633,433,2789,1
85654,825,2809,1
85658,919,1551,0
85659,700,2256,0
85661,895,599,0
85671,49,684,1
85676,124,791,0
85677,162,2294,1
85689,724,2129,0
85691,405,2479,1
85700,135,1688,0
85728,190,1293,0
85736,660,40,0
85740,739,1250,0
85747,268,746,1
85753,727,982,0
85782,284,2676,0
85783,300,28,1
85795,1000,2007,0
85808,100,1784,1
85815,180,1480,0
85817,863,2449,1
85820,332,141,0
85823,80,865,0
85826,236,1089,0
85827,169,1847,1
85828,375,1236,0
85833,332,762,0
85841,830,2202,0
85853,709,1244,0
85861,244,830,0
85865,428,2647,0
85874,724,1194,1
85880,577,968,0
85882,768,599,0
85899,722,2841,0
85901,979,1237,0
85904,154,1083,0
85907,645,1540,0
85911,904,2591,1
85917,408,1593,0
85920,959,1683,1
85923,116,1697,0
85926,974,2428,0
85931,166,1547,1
85942,309,1729,1
85950,993,2744,0
85952,761,1126,0
85964,332,1415,0
85966,782,1894,0
85967,900,2537,0
85982,741,2994,0
85984,564,1227,1
85996,260,1088,1
85997,574,845,1
86000,20,1113,1
86003,541,2236,0
86005,180,325,0
86006,573,1002,1
