id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
6014,0,C,E,B,C,E,C,D,A,B,B,A,A,C,D,C,B,A,E,D,A
6015,1,B,C,A,E,E,D,A,D,C,B,D,D,D,E,A,D,E,A,E,E
6016,0,C,C,C,B,A,B,E,E,E,C,C,B,A,E,C,B,E,A,C,E
6017,0,C,A,E,A,A,D,C,C,D,D,D,E,B,C,D,D,A,B,D,D
6018,1,A,A,D,C,C,B,C,C,A,C,A,A,C,A,E,A,D,E,C,B
6019,1,E,A,C,C,C,A,B,C,B,B,B,C,B,A,B,A,C,E,C,E
6020,1,B,C,E,D,B,D,A,C,B,C,E,C,E,B,C,C,A,E,D,E
6021,1,E,C,A,E,C,A,A,D,D,B,C,C,B,C,D,B,C,A,D,A
6022,0,C,C,E,C,C,C,A,E,C,E,B,D,E,D,B,B,C,E,D,D
6023,0,B,B,C,B,B,D,C,E,C,A,D,C,C,E,B,A,C,A,C,E
6024,0,B,D,B,C,C,C,C,B,C,D,E,E,E,B,B,A,D,E,B,D
6025,1,A,A,E,C,D,A,A,C,D,D,B,A,D,B,B,C,E,D,B,D
6026,1,A,E,B,D,D,B,A,D,C,D,C,B,C,A,B,E,C,C,C,C
6027,0,A,E,D,C,E,C,A,D,C,C,A,E,C,E,E,E,D,D,C,A
6028,0,A,B,A,C,C,D,C,E,C,B,B,B,E,B,D,D,D,C,C,E
6029,0,D,E,C,C,D,C,A,B,B,D,B,E,D,D,C,D,B,C,A,E
6030,0,B,C,D,C,D,B,E,A,E,C,D,B,C,A,B,C,D,E,D,D
6031,0,A,E,A,B,C,E,D,C,B,D,E,E,A,B,D,C,D,B,D,B
6032,1,E,B,E,E,C,A,A,A,A,A,D,B,B,E,A,C,A,B,C,B
6033,1,E,A,B,D,D,C,C,E,B,E,A,D,A,E,A,E,A,E,B,B
6034,0,B,D,C,A,E,E,D,E,D,B,A,B,A,C,C,C,C,C,A,D
6035,1,D,D,E,A,A,B,B,E,A,D,D,A,E,D,B,C,B,C,D,A
6036,1,D,B,A,E,E,E,E,D,D,C,A,B,D,D,B,B,C,C,C,E
6037,1,D,D,E,E,C,B,A,D,D,C,D,A,B,E,B,A,A,A,D,C
6038,1,D,D,C,D,E,E,D,C,A,A,D,A,C,E,D,A,B,D,E,A
6039,1,D,C,E,A,B,D,E,A,D,B,B,C,C,A,B,D,A,E,E,C
6040,0,C,E,B,E,B,C,D,E,C,B,D,D,D,B,A,B,E,D,D,A
6041,1,C,D,E,B,D,A,C,D,B,A,B,C,E,E,D,E,C,E,B,E
6042,1,E,D,A,D,A,E,A,A,C,B,B,E,D,D,D,D,D,C,C,B
6043,1,D,E,C,D,E,B,A,E,E,D,A,E,C,B,E,B,A,A,E,E
6044,1,A,A,D,B,E,A,D,D,A,B,C,E,B,B,C,D,E,D,D,D
6045,1,E,C,B,B,A,D,D,E,C,C,C,A,E,E,E,B,A,B,B,A
6046,0,A,D,C,A,C,E,C,A,B,E,A,B,E,A,B,B,B,B,E,D
6047,0,E,B,E,D,A,B,C,D,C,D,B,D,A,D,A,C,A,C,C,D
6048,0,D,A,A,E,A,E,D,B,E,B,E,E,B,C,E,A,B,B,C,D
6049,1,D,D,E,B,D,A,A,D,E,E,A,A,E,B,B,D,C,C,B,C
6050,0,E,C,A,A,D,E,C,B,A,B,E,E,D,A,E,D,C,C,E,C
6051,0,B,B,B,D,E,D,C,E,B,A,C,E,E,E,C,B,C,D,D,C
6052,1,C,E,E,A,B,B,B,B,C,A,D,C,D,D,E,E,D,D,C,A
6053,0,D,A,D,B,E,B,B,A,E,A,A,C,E,D,E,C,B,A,E,C
6054,1,A,C,C,E,E,A,A,A,B,D,A,E,E,D,B,D,C,B,B,D
6055,1,B,E,D,A,C,D,D,A,C,E,A,C,E,E,B,A,C,A,D,A
6056,0,D,A,E,E,A,B,B,C,E,C,B,C,C,D,A,B,C,A,E,A
6057,0,E,D,E,B,B,E,C,B,D,A,A,B,E,D,D,A,C,E,C,C
6058,0,E,B,C,B,D,C,D,D,A,C,E,B,D,A,B,A,C,B,B,B
6059,1,A,A,C,E,C,D,D,B,B,D,C,D,A,B,A,C,A,B,E,B
6060,1,C,D,C,E,A,B,D,E,C,E,A,C,C,D,A,E,A,E,A,A
6061,1,A,B,C,B,B,C,B,E,B,B,E,B,A,E,B,D,E,C,B,B
6062,0,B,D,B,C,B,D,B,E,C,A,B,E,B,B,E,B,D,E,B,A
6063,1,B,D,A,D,A,B,D,D,A,D,A,E,A,D,D,D,E,C,C,A
6064,0,C,B,C,D,E,C,D,D,A,A,A,C,C,A,A,E,C,A,B,D
6065,1,D,A,E,D,E,A,A,D,B,D,D,A,B,E,C,B,A,E,C,B
6066,1,E,B,D,B,C,E,B,A,B,E,A,C,D,E,E,E,D,A,D,D
6067,0,A,C,B,D,D,D,D,B,A,D,B,E,D,B,A,B,D,C,E,B
6068,0,D,C,E,A,B,B,B,B,D,A,C,C,A,E,D,C,A,A,D,D
6069,0,C,D,B,D,E,A,A,A,B,D,E,B,A,E,C,E,D,D,E,E
6070,0,C,B,A,E,A,D,D,B,A,E,D,B,E,E,B,C,C,B,B,C
6071,0,A,D,D,D,E,E,D,D,C,B,C,C,D,C,C,E,B,B,D,C
6072,1,B,C,C,C,D,D,D,A,B,C,B,D,A,D,C,A,E,D,D,D
6073,0,D,C,C,D,D,E,C,E,C,B,D,E,D,A,E,A,E,A,A,E
6074,1,D,D,C,D,A,B,D,A,A,C,E,D,C,C,C,A,D,B,A,D
6075,0,E,B,C,B,A,E,C,E,B,E,B,B,C,B,C,E,C,A,C,D
6076,0,B,D,E,B,E,B,C,C,A,C,D,E,A,D,A,C,E,A,D,A
6077,1,D,A,D,C,C,B,A,A,D,A,E,C,C,C,D,A,B,C,E,E
6078,0,A,E,A,B,E,B,A,E,D,E,E,B,B,E,B,A,C,E,D,A
6079,0,D,E,B,A,D,B,A,E,D,B,B,E,B,B,B,E,C,A,D,D
6080,0,D,A,A,A,A,D,A,B,E,E,C,B,C,C,C,C,D,E,B,A
6081,1,D,E,C,D,D,C,A,D,A,C,B,C,E,B,E,C,C,B,C,C
6082,1,C,C,D,C,B,C,D,D,A,C,D,C,B,E,E,C,E,E,D,C
6083,1,A,A,E,C,A,C,D,B,E,A,E,C,C,A,E,C,B,A,E,E
6084,0,B,A,C,A,B,A,A,D,D,A,B,C,E,A,B,B,C,A,A,B
6085,0,A,C,B,B,D,B,A,D,A,E,B,B,C,D,C,A,D,D,E,D
6086,0,E,E,B,E,E,E,A,A,D,A,E,B,A,D,C,C,E,D,E,D
6087,0,E,C,A,D,B,B,B,C,E,A,E,D,C,E,D,C,B,E,C,A
6088,1,E,C,A,E,B,A,B,D,E,C,B,E,E,B,E,D,B,C,D,B
6089,0,D,B,D,E,E,A,E,B,A,D,D,A,B,D,B,B,A,C,E,D
6090,0,A,B,E,B,E,C,B,A,D,C,E,A,C,B,B,C,C,E,E,B
6091,0,A,D,B,D,A,E,D,D,A,D,E,E,C,B,E,B,D,A,A,D
6092,0,D,B,D,B,E,C,E,C,A,D,D,A,D,B,B,B,C,B,E,A
6093,0,E,E,B,B,C,C,C,C,E,A,E,C,D,D,E,B,E,B,D,E
6094,0,E,B,C,E,A,C,E,C,D,C,E,C,C,B,C,D,D,D,D,A
6095,1,B,A,D,B,D,A,A,C,E,B,C,E,D,B,A,B,D,B,A,C
6096,1,E,E,A,C,C,C,E,D,D,C,D,E,D,C,E,C,B,B,E,D
6097,0,E,A,B,A,E,D,D,B,B,C,C,D,A,B,E,B,E,A,A,D
6098,1,E,D,B,B,B,A,A,B,E,A,A,B,B,E,C,C,E,A,C,B
6099,1,D,A,D,C,D,C,E,D,E,D,B,B,D,E,E,D,E,A,B,A
6100,1,B,B,E,D,B,A,A,C,E,A,E,B,D,A,D,E,D,A,A,C
6101,0,C,B,B,B,C,C,A,A,C,C,B,A,B,C,A,D,D,B,E,C
6102,1,B,A,C,C,C,B,A,A,E,E,D,B,C,A,D,C,B,D,C,C
6103,0,B,E,C,B,C,D,C,B,A,D,D,C,C,D,E,C,B,A,D,C
6104,1,A,C,B,A,C,D,B,D,D,B,C,E,D,C,A,A,B,A,D,C
6105,1,E,D,A,B,A,D,B,A,C,B,E,C,D,B,A,E,A,E,A,D
6106,0,A,A,D,B,A,B,A,E,E,A,E,B,D,A,C,E,C,E,E,D
6107,1,A,D,D,D,C,B,B,C,C,B,A,C,B,B,A,E,E,B,D,E
6108,0,D,B,E,E,D,A,B,A,A,D,A,C,A,D,D,B,A,A,A,E
6109,0,E,C,E,E,A,D,A,E,B,E,D,D,B,C,D,D,B,C,E,E
6110,1,C,B,E,C,D,B,E,B,D,E,E,C,D,A,C,A,D,E,E,D
6111,0,A,C,D,C,D,A,A,C,E,C,B,C,A,C,A,C,C,B,B,B
6112,1,C,B,E,B,C,C,D,D,E,B,D,A,B,C,A,E,A,B,C,A
6113,1,A,E,C,C,A,C,C,C,B,D,A,D,B,C,C,B,C,C,D,A
6114,0,E,D,B,B,E,E,E,B,E,D,C,C,B,B,E,E,B,A,A,E
6115,0,A,B,E,A,C,D,C,B,D,B,D,A,E,E,E,D,A,E,E,A
6116,1,D,B,C,E,D,C,C,C,D,C,B,A,E,D,E,D,C,D,B,C
6117,1,E,A,A,C,D,D,B,B,B,B,D,D,C,A,E,C,E,D,D,E
6118,1,C,A,C,C,E,B,A,B,B,C,C,A,D,B,A,E,A,A,C,C
6119,0,E,D,C,C,C,B,C,D,C,D,C,D,B,B,D,C,B,A,D,A
6120,0,B,E,A,B,C,A,B,E,B,E,E,C,E,E,C,A,A,A,B,C
6121,1,B,D,C,D,E,E,D,C,C,E,B,A,E,E,D,A,A,B,D,E
6122,0,D,E,B,B,C,B,A,A,C,E,A,A,B,C,D,D,A,B,D,D
6123,0,D,E,B,D,E,B,D,D,C,E,C,C,A,A,A,D,D,B,B,E
6124,0,B,E,A,B,C,D,C,D,D,A,C,D,A,B,C,A,E,B,D,C
6125,1,D,B,C,B,A,C,D,A,B,C,E,C,E,B,E,B,B,B,A,D
6126,0,E,B,C,E,C,C,B,E,A,B,D,E,A,A,E,D,D,B,E,D
6127,0,D,D,B,A,E,E,C,B,D,C,A,C,D,A,D,C,B,E,B,C
6128,1,D,E,D,C,E,C,C,B,B,A,B,E,C,D,B,D,A,E,E,A
6129,1,A,E,D,E,B,E,D,E,C,B,D,B,A,C,C,E,B,D,B,B
6130,1,C,C,E,B,C,E,E,A,B,B,D,D,B,E,C,C,A,C,A,B
6131,0,C,C,A,A,C,B,E,A,C,D,C,C,E,E,D,B,A,C,B,C
6132,1,D,C,D,D,E,B,B,B,E,D,E,A,E,B,E,D,D,C,B,B
6133,1,B,D,B,E,D,E,C,D,E,C,D,D,D,D,D,E,C,A,A,E
6134,0,D,C,C,A,D,E,E,E,E,B,B,D,B,C,E,C,B,C,B,A
6135,1,E,D,B,B,C,A,A,B,D,B,A,C,A,E,E,D,E,E,C,D
6136,0,D,A,D,E,B,A,D,B,C,A,C,A,C,C,D,B,E,A,C,C
6137,0,E,D,C,C,A,D,C,E,D,C,D,B,C,B,A,B,C,C,D,E
6138,1,A,D,E,C,E,A,B,D,E,E,A,E,D,E,A,D,C,B,D,A
6139,1,D,D,A,D,D,A,A,B,E,B,C,C,C,B,E,A,A,D,B,E
6140,0,B,B,B,B,D,B,B,A,B,D,C,A,B,B,A,C,B,D,D,A
6141,0,C,D,E,C,C,C,A,D,E,E,C,A,C,A,E,A,D,A,A,C
6142,1,B,A,B,C,A,A,C,E,E,A,E,D,D,B,C,D,A,D,B,C
6143,0,B,C,A,E,A,B,C,A,C,B,C,D,D,C,A,C,C,B,C,E
6144,1,B,A,D,E,D,A,A,D,E,C,C,B,B,E,C,C,D,C,A,E
6145,0,B,A,D,E,B,B,A,D,A,A,D,E,E,C,C,C,C,B,D,C
6146,0,D,B,E,C,A,A,B,B,B,A,D,C,E,A,E,A,D,B,E,C
6147,0,D,E,A,D,E,D,B,B,A,B,B,E,C,D,E,C,E,D,E,E
6148,0,E,C,C,A,B,E,C,C,B,A,A,A,E,E,C,B,D,D,C,A
6149,1,B,E,D,D,A,D,A,C,E,C,E,B,C,C,E,D,E,A,C,C
6150,0,E,C,A,E,E,C,C,B,C,D,E,D,E,C,E,E,B,C,E,C
6151,1,C,B,E,D,A,E,B,D,E,D,B,C,B,E,D,D,E,E,D,A
6152,1,E,B,A,C,D,C,B,D,E,C,D,B,B,E,D,B,D,D,C,A
6153,0,C,E,B,C,B,A,A,E,E,A,B,B,D,B,B,C,A,E,A,B
6154,1,D,E,C,B,C,B,A,A,D,A,E,C,D,D,A,C,D,A,C,A
6155,1,C,E,A,B,B,C,B,C,E,A,A,D,E,D,A,B,A,B,A,C
6156,0,C,A,E,B,A,B,E,E,B,A,B,A,B,E,E,E,A,A,D,A
6157,0,B,C,C,C,E,D,E,C,B,A,E,A,A,B,A,E,E,C,E,B
6158,0,E,B,E,A,A,A,C,E,B,C,E,A,B,B,A,C,E,D,A,E
6159,1,B,C,B,D,A,B,B,D,B,B,B,A,B,C,A,B,D,E,E,B
6160,1,C,E,B,E,D,E,B,C,D,A,A,B,A,D,D,D,C,B,E,E
6161,0,A,E,B,A,A,B,B,A,D,C,E,D,D,C,A,E,C,B,A,E
6162,0,D,E,C,B,D,D,C,C,D,B,D,D,C,E,E,A,C,A,D,A
6163,0,B,D,C,C,A,E,C,D,E,E,C,C,D,A,B,E,A,B,B,A
6164,1,A,E,D,B,D,A,E,E,D,B,C,C,E,C,D,D,B,A,C,E
6165,1,D,D,B,C,E,D,B,E,D,E,B,E,D,B,D,D,D,B,A,A
6166,1,E,C,A,E,B,C,E,E,C,C,E,A,D,A,A,C,A,D,D,B
6167,1,E,D,C,C,E,C,A,B,E,A,A,B,C,B,D,A,D,E,D,C
6168,1,D,D,A,D,B,C,D,B,E,E,D,B,A,C,C,C,D,A,E,A
6169,1,B,A,E,E,A,C,B,D,B,D,C,D,B,D,B,E,C,C,D,D
6170,0,A,D,B,C,A,B,B,B,D,A,C,E,E,E,D,C,B,E,D,A
6171,1,E,C,D,B,E,A,B,C,A,D,B,A,D,B,D,B,E,D,D,B
6172,1,C,B,C,B,E,A,B,A,A,C,D,C,B,C,A,E,B,C,D,C
6173,1,E,C,B,D,C,E,E,E,A,E,A,C,C,D,D,A,D,B,E,D
6174,1,A,C,D,C,D,A,B,C,E,B,E,E,B,D,B,C,C,B,B,C
6175,0,A,D,B,E,B,A,C,A,B,A,D,A,B,D,D,C,B,D,C,D
6176,1,A,E,C,B,C,D,C,A,B,A,D,D,B,D,B,E,D,D,E,D
6177,0,C,B,A,D,E,E,D,A,B,C,D,A,B,C,A,B,A,A,C,C
6178,1,E,B,A,C,E,B,A,E,A,A,B,C,B,C,E,A,E,B,D,C
6179,1,A,B,E,E,E,A,E,D,E,A,E,B,D,B,B,A,E,E,C,D
6180,0,B,C,D,A,B,D,E,D,A,D,D,C,C,D,D,A,D,A,B,A
6181,0,B,A,C,B,D,B,A,A,C,E,D,C,C,B,D,A,D,B,D,C
6182,1,A,B,D,D,C,C,E,B,B,B,C,D,D,B,E,A,B,B,A,C
6183,0,B,C,C,A,D,C,E,B,A,D,D,D,E,D,C,B,A,C,A,A
6184,1,B,C,D,D,A,C,B,E,A,B,B,A,D,A,D,C,C,E,C,B
6185,0,C,A,C,B,E,D,A,A,E,B,C,A,E,C,A,C,D,A,A,B
6186,1,A,E,A,B,D,A,D,C,E,A,B,A,B,D,B,A,C,A,D,B
6187,1,B,C,B,C,D,D,D,D,B,A,A,D,C,B,A,D,E,B,D,A
6188,1,E,D,E,D,E,C,C,B,A,D,C,A,A,A,B,A,B,D,B,E
6189,0,A,C,C,A,D,B,D,E,C,D,C,E,B,B,A,A,D,A,A,D
6190,0,C,D,B,C,B,D,C,B,E,D,C,A,E,C,A,C,C,C,B,D
6191,1,E,D,D,D,C,D,A,D,E,C,C,B,C,C,A,C,A,C,A,C
6192,1,D,B,B,A,D,D,E,E,E,D,D,D,E,A,D,D,D,D,B,D
6193,1,C,E,B,A,B,E,C,E,D,B,C,A,C,A,E,B,C,E,C,E
6194,1,A,A,A,D,C,A,A,A,A,C,B,E,E,D,B,C,A,B,D,E
6195,0,E,C,A,E,B,C,B,A,A,C,B,B,E,B,D,A,D,D,B,B
6196,1,D,E,D,E,A,A,C,B,A,E,E,A,E,E,E,E,B,C,C,A
6197,0,D,B,A,E,E,B,A,C,D,E,D,A,B,D,A,A,B,C,D,D
6198,1,B,E,C,D,A,A,C,D,A,E,D,D,B,D,A,A,A,E,E,E
6199,0,C,E,D,E,A,C,E,C,B,A,D,A,A,B,D,A,C,E,C,B
6200,1,E,A,B,B,B,E,C,B,B,B,A,A,C,A,D,B,B,B,A,E
6201,0,E,E,C,E,E,A,D,E,E,B,A,C,E,C,D,C,E,C,B,C
6202,0,E,B,A,A,D,D,A,E,A,D,E,C,D,A,D,C,D,C,B,E
6203,0,C,D,B,E,D,E,A,D,E,B,C,D,C,D,C,A,D,E,D,B
6204,0,B,C,A,E,D,C,B,B,D,A,C,C,C,D,A,D,B,C,A,E
6205,0,D,D,C,C,E,D,E,D,A,D,B,A,E,E,B,B,A,C,C,A
6206,0,D,D,B,B,D,C,A,D,C,B,C,B,B,E,C,B,B,C,D,A
6207,0,B,E,E,A,D,C,C,D,D,C,A,D,E,E,E,A,D,C,C,E
6208,0,E,D,D,E,D,A,B,B,D,D,D,E,C,B,B,E,A,A,E,A
6209,1,C,C,B,D,A,E,E,D,E,B,D,E,D,D,B,D,B,E,A,C
6210,1,C,A,C,C,E,E,B,B,E,C,A,A,E,B,E,A,A,D,B,D
6211,0,A,E,A,C,E,A,C,C,D,E,A,D,B,E,C,C,A,D,C,A
6212,1,E,A,A,E,D,C,D,C,C,C,D,B,E,A,E,C,E,E,D,C
6213,0,B,C,E,B,A,E,A,E,B,B,B,B,E,D,B,C,C,A,D,D
6214,0,E,B,B,E,E,D,B,E,E,D,D,E,C,C,D,D,E,D,B,E
6215,0,C,B,D,A,D,C,C,D,D,C,A,A,A,A,D,C,B,B,A,D
6216,1,A,C,A,A,C,B,A,C,D,C,A,B,C,E,A,B,E,E,E,B
6217,1,A,B,D,C,E,B,B,B,A,E,A,A,A,D,C,A,E,E,D,C
6218,0,C,B,C,D,C,E,D,D,B,B,C,D,D,E,B,D,E,A,E,C
6219,1,A,D,B,E,C,B,C,D,B,D,A,A,A,E,C,D,D,C,D,A
6220,0,C,E,E,E,A,C,E,D,A,B,D,A,A,C,A,E,A,A,D,C
6221,0,D,B,D,B,C,E,B,A,D,B,B,A,A,C,E,E,C,C,B,B
6222,0,E,C,D,A,B,A,B,E,B,A,C,C,B,C,D,B,E,E,B,B
6223,1,D,E,B,D,C,E,A,B,E,E,B,E,D,B,C,E,B,B,B,E
6224,0,B,B,A,E,D,B,A,E,E,D,C,C,C,C,B,B,A,C,B,E
6225,0,A,B,A,D,D,A,B,B,E,D,C,B,E,E,D,A,D,B,C,B
6226,0,C,B,C,B,D,C,A,B,E,D,E,C,E,B,B,E,E,B,E,D
6227,0,C,A,D,E,A,C,B,D,A,B,D,A,D,E,A,E,C,A,D,D
6228,1,E,D,A,E,E,B,D,C,D,A,A,D,C,C,B,C,D,A,C,C
6229,1,C,D,B,A,E,E,E,E,D,E,C,C,B,C,A,A,C,E,A,E
6230,1,E,C,C,B,E,E,C,E,C,D,B,C,A,E,E,E,D,E,B,D
6231,1,D,C,D,A,C,D,C,E,B,A,B,E,A,E,E,B,E,B,E,E
6232,0,B,A,E,C,A,E,A,E,B,C,B,E,B,E,B,C,A,E,C,E
6233,0,A,E,A,A,E,C,A,A,D,C,B,B,D,B,E,A,D,B,D,C
6234,0,A,D,D,C,C,B,C,B,B,D,E,A,D,D,B,D,A,B,B,E
6235,1,C,E,D,B,A,E,C,D,E,A,B,D,E,C,A,C,D,A,C,D
6236,0,D,C,D,C,D,D,E,D,D,C,D,B,D,A,C,E,D,C,C,B
6237,1,A,C,A,D,C,E,D,C,E,A,E,D,D,C,C,B,E,A,B,E
6238,1,D,E,B,A,B,D,C,D,C,C,A,E,A,A,B,A,D,C,C,A
6239,0,C,B,B,A,D,C,A,C,A,D,B,D,B,A,B,C,E,C,B,A
6240,1,A,C,B,A,A,E,B,E,A,B,E,D,C,C,A,C,A,A,C,A
6241,0,D,E,C,A,C,A,C,A,E,D,D,B,A,B,B,C,C,C,E,A
6242,1,C,C,B,C,B,E,B,B,E,D,A,D,A,D,C,E,D,D,B,C
6243,1,D,E,E,D,D,D,C,B,D,E,B,C,B,B,C,E,A,C,A,B
6244,0,A,B,D,B,B,C,A,D,C,D,A,E,A,D,C,C,D,E,B,B
6245,1,C,D,D,B,C,A,A,B,A,B,E,C,C,E,C,C,B,A,E,A
6246,0,C,B,D,E,C,A,A,D,D,E,A,D,D,A,D,A,A,C,E,B
6247,0,B,A,E,E,A,A,D,E,E,C,A,D,E,D,E,B,B,D,C,D
6248,0,B,D,B,A,E,C,B,C,A,D,C,B,C,A,A,E,B,A,D,D
6249,1,E,D,B,D,E,E,B,C,D,E,D,E,B,A,B,D,A,C,B,D
6250,0,A,E,A,B,B,D,D,A,E,E,E,B,B,C,D,A,E,B,B,A
6251,1,D,A,C,A,C,E,C,E,E,A,C,D,D,E,B,A,A,C,E,E
6252,1,A,B,A,A,C,C,C,D,D,D,D,D,C,B,E,B,B,E,D,A
6253,1,C,B,D,E,A,E,D,A,A,A,C,A,B,A,E,C,B,C,E,C
6254,0,C,C,E,A,E,C,C,E,D,E,D,C,B,A,A,A,C,D,D,D
6255,0,D,B,E,B,B,C,B,C,D,E,B,B,E,D,C,E,D,B,C,C
6256,1,C,A,C,D,E,A,A,C,B,E,C,D,E,A,B,A,D,C,A,E
6257,1,A,D,E,B,E,A,B,B,E,A,B,B,B,D,B,D,E,A,B,A
6258,1,C,A,D,E,A,E,B,E,D,D,A,D,D,D,D,E,D,E,A,E
6259,1,B,B,C,A,B,D,C,E,D,A,C,D,E,E,A,A,C,A,B,A
6260,0,B,A,E,A,A,D,B,D,B,E,B,B,C,B,E,E,C,C,E,E
6261,1,D,C,C,E,B,E,E,E,A,E,D,E,D,C,D,A,D,D,D,B
6262,0,B,B,C,C,C,E,D,C,D,E,C,C,E,D,A,A,B,C,A,E
6263,1,B,E,A,D,D,E,B,A,B,D,D,C,D,E,A,B,C,C,D,D
6264,0,A,B,B,D,B,D,E,E,D,E,B,D,D,B,A,C,E,E,B,C
6265,0,B,A,E,D,C,E,B,E,E,C,E,A,D,C,C,D,A,C,D,B
6266,1,C,C,E,B,E,C,C,E,B,E,E,C,E,B,B,B,B,B,C,B
6267,1,B,C,D,D,D,E,C,C,C,E,E,B,B,E,E,E,B,D,D,E
6268,1,A,B,A,A,B,C,E,B,E,C,E,B,E,D,D,C,A,E,B,D
6269,1,E,C,D,D,C,B,B,E,E,B,C,D,B,B,D,E,B,B,E,E
6270,1,B,A,D,B,C,B,A,A,D,A,B,C,C,E,A,D,A,E,E,D
6271,1,A,B,E,E,C,E,A,D,C,C,E,D,D,E,C,C,B,B,A,E
6272,0,C,A,D,E,D,C,C,E,A,A,D,E,E,E,B,E,B,A,D,E
6273,0,A,A,E,C,B,D,D,E,B,D,E,E,D,A,A,D,A,B,A,D
6274,1,C,A,D,B,A,D,B,E,D,B,C,D,D,B,E,D,E,D,C,D
6275,1,D,A,A,D,C,B,C,C,D,D,E,B,A,B,E,B,A,A,E,C
6276,1,B,E,E,A,E,B,B,B,C,C,D,C,B,D,C,D,E,D,B,D
6277,1,C,E,B,C,A,D,D,B,D,A,D,B,A,B,D,A,B,D,B,A
6278,1,A,A,C,E,E,E,B,A,E,B,C,B,E,B,E,D,C,E,A,B
6279,0,B,D,B,E,C,E,D,D,D,D,A,A,B,C,C,B,A,D,B,A
6280,1,B,A,C,D,D,A,D,B,E,A,B,B,D,A,C,E,A,C,C,C
6281,1,B,A,B,D,E,A,E,C,A,B,E,E,E,E,E,D,C,C,B,E
6282,1,D,A,A,B,A,A,B,C,E,A,B,D,D,E,D,D,D,A,C,B
6283,0,C,A,C,E,D,C,E,E,C,D,B,A,A,C,B,A,B,B,B,A
6284,0,A,B,C,C,D,D,C,E,E,A,D,E,A,C,B,D,A,E,A,B
6285,1,B,D,C,E,E,E,C,A,E,E,C,E,A,A,A,C,A,C,B,B
6286,1,C,E,D,E,C,E,E,A,A,C,A,A,B,A,A,B,C,A,D,E
6287,1,C,A,D,E,A,D,A,D,A,D,D,A,B,A,C,B,B,E,E,A
6288,0,C,D,E,C,C,D,D,A,C,E,D,E,B,C,C,C,C,E,E,B
6289,1,C,C,E,C,C,B,D,D,C,D,E,E,B,D,E,D,C,A,C,A
6290,0,B,A,C,C,C,A,E,D,D,D,C,C,B,E,B,C,A,C,D,A
6291,0,C,B,E,B,B,D,C,A,B,A,C,E,A,D,D,D,A,B,A,D
6292,1,D,B,E,C,D,C,C,A,B,B,E,B,E,A,C,C,C,B,B,D
6293,0,A,E,C,A,D,A,E,B,C,D,A,A,D,A,D,A,C,E,D,A
6294,0,E,B,E,A,D,E,C,A,A,B,C,A,C,A,B,C,B,D,D,C
6295,0,C,A,D,E,A,E,C,C,B,C,E,C,C,E,E,C,A,B,B,B
6296,0,E,E,A,E,C,E,D,C,A,A,A,A,D,B,B,A,D,E,E,D
6297,0,D,C,E,A,C,A,E,B,B,B,B,D,A,E,C,A,B,D,A,E
6298,0,E,B,C,D,C,C,D,A,D,A,B,A,A,E,E,A,C,A,C,C
6299,1,A,C,C,E,B,B,E,A,B,C,C,B,B,D,D,B,E,A,C,A
6300,0,A,B,E,C,D,C,C,B,E,D,B,D,D,B,D,E,B,C,B,D
6301,0,D,B,C,B,D,A,D,D,E,B,B,A,B,C,A,A,E,D,D,A
6302,1,B,B,A,A,B,C,A,C,E,D,C,D,C,A,E,D,A,E,A,C
6303,0,B,E,A,E,B,A,C,B,D,D,E,A,C,D,B,A,E,D,E,C
6304,1,C,D,D,B,A,C,A,E,A,B,B,A,A,D,D,A,A,A,D,B
6305,0,A,E,D,D,A,E,E,E,A,B,A,D,E,D,B,E,B,A,D,A
6306,0,D,C,D,B,D,D,D,A,C,E,E,B,B,C,A,C,B,B,C,C
6307,1,B,D,A,B,B,D,D,B,A,C,A,B,A,A,B,D,B,B,B,B
6308,1,E,C,C,E,A,C,E,D,A,D,A,E,B,D,A,B,E,A,D,D
6309,0,C,B,D,C,E,D,D,B,B,B,B,D,C,A,E,A,C,A,E,C
6310,1,A,A,B,E,C,C,A,B,A,A,B,B,E,B,C,A,B,E,A,E
6311,1,C,E,A,A,A,B,D,D,D,A,D,A,C,A,D,A,E,B,A,D
6312,0,C,D,E,D,D,B,C,B,A,E,A,A,C,D,D,E,D,B,B,D
6313,0,A,D,D,D,A,E,C,D,B,B,D,B,D,A,E,B,E,D,D,C
6314,0,C,E,B,A,E,E,D,D,B,D,C,B,E,B,B,B,E,B,B,B
6315,1,A,B,C,D,B,C,D,A,C,E,B,B,D,D,B,C,B,D,A,E
6316,0,E,A,C,C,A,C,A,D,C,B,E,D,B,D,B,A,B,C,E,E
6317,1,E,E,A,C,C,C,D,A,D,C,D,C,D,E,A,C,A,E,B,C
6318,1,E,E,D,D,E,C,A,D,E,D,B,E,A,B,A,B,E,C,E,D
6319,0,C,D,D,B,E,C,B,D,E,B,D,E,B,E,C,E,E,C,B,E
6320,1,A,E,C,C,C,C,E,D,A,C,B,C,B,B,C,C,A,A,A,A
6321,1,A,C,D,E,B,D,D,A,E,E,E,E,D,E,D,B,B,E,B,E
6322,1,D,E,C,B,D,E,D,B,A,E,E,B,C,E,E,D,B,D,E,B
