id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
523,1,-0.304348,-0.769231,-0.194444,-0.49345,-0.648352,-0.849057,-0.633987,0.257143,-0.833333,-0.628571,-0.642105,-0.743405,-0.786164,-0.815789,-0.909091,0.853659,0.133333,0.533333
524,3,-0.26087,-0.230769,0.138889,0.10917,0.0989011,0.660377,-0.503268,0.0857143,-0.666667,-0.114286,-0.263158,-0.645084,-0.308176,-0.157895,-0.545455,-0.560976,-0.333333,0
528,0,0.565217,0.230769,0.75,-0.283843,-0.78022,-0.660377,0.228758,-0.657143,0,0.0857143,-0.136842,0.0695444,-0.0314465,-0.842105,0.0909091,0.0243902,0.0666667,0.333333
530,2,-0.434783,-0.230769,-0.416667,-0.868996,-0.868132,-0.773585,-0.503268,0.142857,-0.666667,-0.257143,-0.589474,-0.659472,-0.207547,-0.315789,-0.272727,-0.609756,-0.8,-0.933333
531,1,-0.347826,0.153846,0.388889,-0.353712,-0.714286,-0.773585,-0.176471,-0.314286,-0.333333,-0.0285714,-0.263158,-0.338129,0.119497,-0.763158,0.181818,-0.219512,0.0666667,0.2
532,2,0.478261,0.692308,0.75,-0.449782,-0.956044,-0.811321,0.830065,-0.942857,0.833333,0.542857,0.463158,0.726619,0.63522,-0.368421,-0.545455,0.463415,-0.8,-0.666667
533,1,0.347826,0.230769,0.805556,-0.0829694,-0.692308,-0.660377,0.24183,-0.657143,0.166667,0.114286,-0.0842105,0.0863309,-0.257862,-0.868421,-1,-0.0731707,0.133333,0.733333
536,3,0.0869565,-0.153846,0.333333,-0.371179,-0.56044,-0.698113,-0.398693,-0.0285714,-0.5,-0.114286,-0.547368,-0.561151,-0.433962,-0.815789,0.272727,-0.560976,0.2,0.4
538,3,-0.434783,-0.461538,-0.277778,-0.694323,-0.736264,-0.811321,-0.869281,0.6,-1,-0.4,-0.842105,-0.901679,-0.572327,-0.894737,-0.363636,-0.463415,0.733333,0.8
541,2,-0.173913,-0.0769231,-0.0555556,-0.275109,-0.406593,-0.811321,-0.411765,-0.142857,-0.666667,-0.285714,-0.484211,-0.541966,-0.0691824,-0.710526,-0.272727,-0.707317,0.266667,0.333333
542,3,-0.347826,-0.923077,-0.5,-0.68559,-0.736264,-0.849057,-0.803922,0.485714,-0.833333,-0.657143,-0.810526,-0.858513,-0.949686,-0.894737,-0.636364,-0.512195,0.533333,0.666667
543,1,-0.130435,-0.538462,0.277778,-0.336245,-0.736264,-0.735849,-0.281046,-0.257143,-0.5,-0.542857,-0.410526,-0.438849,-0.748428,-0.894737,-0.454545,-0.170732,0.4,0.533333
545,2,-0.347826,-0.230769,-0.166667,-0.362445,-0.406593,-0.358491,-0.477124,0.0285714,-0.666667,-0.285714,-0.473684,-0.621103,-0.257862,-0.552632,-0.909091,-0.560976,-0.333333,-0.466667
546,3,-0.347826,-0.153846,0.222222,-0.729258,-0.824176,-0.622642,-0.437908,0.0285714,-0.5,0.142857,-0.515789,-0.59952,-0.308176,-0.578947,-0.363636,-0.463415,-0.533333,-0.0666667
548,2,-0.347826,-0.153846,-0.166667,-0.58952,-0.692308,-0.773585,-0.594771,0.142857,-0.833333,-0.285714,-0.652632,-0.695444,-0.194969,-0.763158,-0.363636,-0.609756,0.333333,0.466667
552,0,-0.73913,-0.538462,-0.111111,-0.799127,-0.868132,-0.735849,-0.607843,0.257143,-0.666667,-0.514286,-0.631579,-0.733813,-0.559748,-0.526316,-0.363636,0.0243902,-0.666667,-0.466667
554,2,-0.434783,-0.0769231,-0.277778,-0.80786,-0.78022,-0.773585,-0.529412,0.142857,-0.666667,-0.228571,-0.578947,-0.671463,-0.0314465,-0.289474,-1,-0.658537,-0.8,-0.933333
557,2,0.521739,0.769231,0.722222,0.240175,-0.384615,-0.849057,0.660131,-0.885714,0.5,0.4,0.410526,0.609113,0.496855,-0.394737,-0.181818,-0.365854,-0.333333,-0.733333
562,0,-0.347826,-0.538462,0.333333,-0.213974,-0.516484,-0.773585,-0.267974,-0.2,-0.5,-0.571429,-0.273684,-0.443645,-0.471698,-0.605263,-0.727273,0.0731707,-0.333333,-0.266667
567,1,0.521739,0.615385,0.75,-0.0567686,-0.604396,-0.660377,0.254902,-0.657143,0.166667,0.257143,0.0315789,0.11271,0.647799,-0.684211,-0.181818,-1,-0.133333,0.0666667
568,1,-0.217391,-0.461538,0.194444,-0.458515,-0.714286,-0.773585,-0.372549,-0.142857,-0.5,-0.571429,-0.378947,-0.522782,-0.421384,-0.657895,-0.545455,-0.658537,-0.333333,-0.333333
571,1,0.391304,0.538462,0.888889,-0.10917,-0.648352,-0.622642,0.437908,-0.714286,0.333333,0.428571,0.0105263,0.266187,0.157233,-0.684211,0.363636,0.707317,-0.133333,0.466667
576,1,0.565217,0.615385,0.75,0.0131004,-0.582418,-0.660377,0.333333,-0.714286,0.166667,0.4,0.0421053,0.182254,0.295597,-0.710526,-0.909091,0.121951,-0.2,0.333333
577,1,0.565217,0.538462,0.75,-0.0742358,-0.648352,-0.660377,0.398693,-0.771429,0.333333,0.542857,0.0421053,0.254197,0.295597,-0.684211,-0.454545,-0.853659,-0.2,0.2
579,0,-0.173913,0,0.166667,-0.423581,-0.758242,-0.773585,-0.30719,-0.2,-0.5,-0.114286,-0.463158,-0.460432,-0.308176,-0.947368,-0.272727,-0.463415,0.6,0.8
580,0,-0.521739,-0.615385,-0.277778,-0.703057,-0.67033,-0.849057,-0.816993,0.6,-0.833333,-0.6,-0.852632,-0.884892,-0.622642,-0.710526,-0.636364,-0.658537,-0.4,-0.4
582,3,-0.304348,-0.769231,-0.222222,-0.676856,-0.736264,-0.773585,-0.647059,0.2,-0.833333,-0.657143,-0.621053,-0.743405,-0.773585,-0.631579,-0.363636,-0.95122,-0.133333,0
585,2,0.173913,0.384615,0.361111,-0.170306,-0.604396,-0.849057,0.163399,-0.657143,0,0.171429,-0.0631579,0.0503597,0.207547,-0.605263,-0.454545,-0.658537,0.133333,-0.2
587,0,0.0869565,0.692308,0.888889,-0.441048,-0.868132,-0.660377,0.464052,-0.771429,0.333333,0.714286,0.0631579,0.326139,0.358491,-0.631579,-0.272727,0.463415,-0.266667,0.133333
588,0,-0.521739,-0.615385,-0.0555556,-0.703057,-0.78022,-0.773585,-0.647059,0.314286,-0.833333,-0.742857,-0.684211,-0.764988,-0.773585,-0.657895,-0.181818,-0.0243902,-0.533333,-0.333333
590,0,0.347826,0.692308,0.805556,0.0393013,-0.494505,-0.698113,0.45098,-0.771429,0.333333,0.685714,0.126316,0.326139,0.371069,-0.578947,0.272727,-0.463415,-0.2,0
591,2,-0.521739,-0.153846,-0.305556,-0.790393,-0.824176,-0.773585,-0.503268,0.142857,-0.666667,-0.142857,-0.589474,-0.661871,-0.157233,-0.394737,-0.909091,-0.463415,-0.8,-0.866667
592,0,-0.695652,-0.769231,-0.194444,-0.799127,-0.802198,-0.811321,-0.79085,0.542857,-0.833333,-0.828571,-0.821053,-0.865707,-0.698113,-0.710526,-0.818182,0.0243902,-0.533333,-0.333333
593,2,-0.73913,-0.230769,-0.111111,-0.676856,-0.67033,-0.773585,-0.464052,0.0285714,-0.666667,-0.257143,-0.526316,-0.616307,-0.18239,-0.5,-1,-0.609756,-0.6,-0.533333
594,1,-0.304348,-0.230769,0.0277778,-0.624454,-0.846154,-0.773585,-0.581699,0.142857,-0.666667,-0.2,-0.652632,-0.702638,-0.18239,-0.868421,0.181818,-0.756098,0.2,0.333333
595,3,-0.565217,-0.461538,-0.472222,-0.895197,-0.868132,-0.811321,-0.738562,0.485714,-0.833333,-0.457143,-0.842105,-0.841727,-0.396226,-0.342105,0.0909091,-0.707317,-0.933333,-0.866667
596,0,-0.304348,0.307692,0.194444,-0.20524,-0.604396,-0.849057,-0.137255,-0.371429,-0.333333,0.0857143,-0.189474,-0.28777,0.27044,-0.684211,-0.909091,-0.707317,-0.133333,-0.133333
600,1,-0.130435,-0.538462,-0.361111,-0.633188,-0.758242,-0.811321,-0.79085,0.485714,-0.833333,-0.542857,-0.8,-0.851319,-0.383648,-0.894737,-0.181818,-0.658537,0.466667,0.533333
601,2,0.0869565,0,0.0277778,-0.170306,-0.472527,-0.811321,-0.294118,-0.257143,-0.5,-0.0857143,-0.431579,-0.429257,-0.106918,-0.736842,0.181818,-0.560976,0.6,0.466667
602,3,-0.130435,-0.538462,0.0555556,-0.475983,-0.582418,-0.773585,-0.647059,0.257143,-0.833333,-0.371429,-0.715789,-0.745803,-0.786164,-0.868421,-0.636364,-0.658537,0.666667,0.8
610,2,-0.391304,-0.307692,-0.444444,-0.895197,-0.912088,-0.849057,-0.503268,0.142857,-0.666667,-0.342857,-0.589474,-0.664269,-0.220126,-0.315789,-0.818182,-0.317073,-0.866667,-0.933333
611,0,0.304348,0.769231,0.805556,-0.310044,-0.736264,-0.698113,0.281046,-0.657143,0.166667,0.571429,-0.0842105,0.11271,0.371069,-0.657895,0.181818,0.0731707,-0.2,0
612,3,-0.26087,0.230769,0.25,-0.676856,-0.78022,-0.660377,-0.385621,-0.0285714,-0.5,0.4,-0.547368,-0.565947,-0.0314465,-0.578947,-0.909091,-0.463415,-0.6,-0.266667
613,0,-0.695652,-0.923077,-0.944444,-0.947598,-0.78022,-0.962264,-0.973856,0.885714,-1,-0.971429,-0.989474,-0.983213,-0.849057,-0.263158,-0.636364,-0.658537,-0.8,-0.866667
614,2,-0.173913,-0.692308,-0.0277778,-0.240175,-0.472527,-0.849057,-0.359477,-0.2,-0.5,-0.714286,-0.473684,-0.498801,-0.672956,-0.736842,-0.909091,-0.317073,0.266667,0.4
615,1,-0.478261,-1,-0.722222,-1,-0.868132,-0.924528,-0.960784,0.885714,-1,-1,-0.936842,-0.978417,-0.773585,-0.368421,-0.909091,0.463415,-0.8,-0.733333
618,3,-0.565217,-0.692308,-0.75,-0.930131,-0.824176,-0.886792,-0.869281,0.657143,-1,-0.714286,-0.852632,-0.916067,-0.534591,-0.315789,-0.272727,-0.219512,-0.733333,-0.8
619,3,0.0869565,-0.538462,-0.222222,-0.720524,-0.802198,-0.773585,-0.751634,0.485714,-0.833333,-0.257143,-0.694737,-0.839329,-0.685535,-0.657895,-0.636364,-0.512195,-0.333333,-0.6
620,0,0.0434783,0.692308,0.555556,-0.423581,-0.846154,-0.698113,0.359477,-0.714286,0.166667,0.571429,-0.0631579,0.201439,0.371069,-0.578947,-1,-0.804878,-0.466667,-0.2
621,1,0.521739,0.769231,0.75,0.135371,-0.428571,-0.698113,0.424837,-0.771429,0.333333,0.6,0.0736842,0.280576,0.320755,-0.631579,-0.272727,-0.853659,-0.266667,0.0666667
623,1,0,-0.461538,0.666667,-0.353712,-0.758242,-0.773585,-0.0980392,-0.371429,-0.333333,-0.542857,-0.210526,-0.275779,-0.358491,-0.763158,-0.545455,0.658537,0.0666667,0.4
628,2,-0.347826,-0.153846,-0.138889,-0.467249,-0.494505,-0.811321,-0.581699,0.142857,-0.666667,-0.342857,-0.610526,-0.693046,-0.207547,-0.684211,-0.636364,-0.804878,-0.2,-0.2
629,2,0.0869565,0.384615,0.222222,-0.100437,-0.450549,-0.811321,-0.0588235,-0.485714,-0.333333,0.228571,-0.273684,-0.194245,0.119497,-0.657895,-0.181818,-0.463415,0.333333,0.2
630,3,-0.26087,-0.307692,-0.361111,-0.650655,-0.736264,-0.811321,-0.751634,0.371429,-0.833333,-0.314286,-0.747368,-0.820144,-0.333333,-0.842105,0.363636,-0.853659,0.4,0.533333
633,2,-0.434783,-0.153846,-0.166667,-0.68559,-0.626374,-0.849057,-0.529412,0.0857143,-0.666667,-0.228571,-0.578947,-0.669065,-0.0440252,-0.394737,-0.0909091,-0.95122,-0.666667,-0.866667
634,0,0.26087,0.461538,0.694444,-0.0480349,-0.626374,-0.698113,0.189542,-0.6,0,0.114286,-0.115789,0.0359712,-0.0314465,-0.842105,-1,-0.0731707,0.133333,0.466667
636,3,0.0434783,-0.384615,-0.388889,-0.746725,-0.802198,-0.811321,-0.764706,0.485714,-0.833333,-0.285714,-0.705263,-0.848921,-0.396226,-0.5,-0.545455,-0.658537,-0.466667,-0.666667
637,1,0,-0.384615,-0.194444,-0.572052,-0.802198,-0.811321,-0.620915,0.2,-0.833333,-0.342857,-0.663158,-0.729017,-0.245283,-0.947368,0,-0.609756,0.733333,0.866667
640,0,0.521739,0.692308,0.805556,0.100437,-0.538462,-0.660377,0.385621,-0.771429,0.166667,0.514286,0.0315789,0.258993,0.27044,-0.736842,0.272727,-0.804878,-0.0666667,0.0666667
645,3,0,0,0.333333,-0.510917,-0.626374,-0.735849,-0.490196,0.0285714,-0.666667,-0.142857,-0.547368,-0.628297,-0.081761,-0.710526,0.363636,-0.463415,0.0666667,0.2
647,2,-0.26087,-0.615385,0.0833333,-0.292576,-0.516484,-0.849057,-0.372549,-0.2,-0.5,-0.657143,-0.494737,-0.498801,-0.698113,-0.815789,-0.818182,-0.317073,0.466667,0.6
648,1,-0.478261,-0.615385,-0.0277778,-0.755459,-0.846154,-0.811321,-0.542484,0.142857,-0.666667,-0.628571,-0.568421,-0.678657,-0.54717,-0.578947,-0.363636,0.219512,-0.533333,-0.533333
649,1,0.391304,0.538462,0.805556,-0.30131,-0.78022,-0.660377,0.294118,-0.714286,0.166667,0.428571,-0.0105263,0.143885,0.371069,-0.684211,-1,-0.268293,-0.333333,0.0666667
651,1,0.0869565,0.692308,0.777778,-0.0480349,-0.56044,-0.735849,0.228758,-0.657143,0,0.4,-0.0210526,0.0671463,0.396226,-0.657895,-0.545455,-0.0731707,-0.266667,0
653,0,0.0434783,-0.692308,0.0555556,-0.327511,-0.67033,-0.773585,-0.359477,-0.142857,-0.5,-0.628571,-0.452632,-0.508393,-0.899371,-0.921053,-0.818182,0.365854,0.8,1
655,1,0.173913,0.0769231,0.333333,-0.248908,-0.714286,-0.698113,-0.228758,-0.314286,-0.333333,0.0571429,-0.410526,-0.386091,-0.245283,-1,0.363636,-0.121951,0.666667,0.933333
658,3,-0.304348,-0.0769231,0.25,-0.606987,-0.736264,-0.660377,-0.398693,-0.0285714,-0.5,0.142857,-0.505263,-0.573141,-0.194969,-0.578947,0.0909091,-0.219512,-0.533333,-0.2
661,3,-0.347826,-0.846154,-0.444444,-0.659389,-0.736264,-0.811321,-0.79085,0.485714,-0.833333,-0.685714,-0.821053,-0.851319,-1,-0.921053,-0.909091,-0.707317,0.733333,0.866667
663,1,-0.391304,-0.384615,-0.277778,-0.68559,-0.758242,-0.849057,-0.529412,0.142857,-0.666667,-0.485714,-0.642105,-0.678657,-0.132075,-0.473684,0.727273,-0.902439,-0.666667,-0.733333
665,3,-0.26087,-0.230769,-0.111111,-0.537118,-0.626374,-0.773585,-0.686275,0.314286,-0.833333,-0.228571,-0.705263,-0.772182,-0.27044,-0.868421,-0.636364,-0.707317,0.666667,0.866667
668,1,0.608696,0.538462,0.777778,0.0393013,-0.582418,-0.698113,0.294118,-0.657143,0.166667,0.314286,-0.0210526,0.139089,0.27044,-0.789474,-0.545455,-0.219512,-0.0666667,0.466667
669,3,-0.0869565,0,0.416667,-0.379913,-0.494505,-0.622642,-0.411765,-0.0285714,-0.5,0.0571429,-0.557895,-0.582734,0.0440252,-0.736842,0.363636,0.0243902,-0.0666667,0.266667
672,0,0.304348,-0.384615,0.194444,-0.213974,-0.648352,-0.735849,-0.176471,-0.314286,-0.333333,-0.314286,-0.273684,-0.35012,-0.63522,-0.842105,-0.363636,0.463415,0.4,0.666667
674,0,-0.217391,-0.846154,-0.277778,-0.519651,-0.736264,-0.811321,-0.542484,0.0857143,-0.666667,-0.628571,-0.589474,-0.669065,-0.823899,-0.868421,-0.909091,-0.95122,0.4,0.466667
675,1,-0.173913,-0.692308,0.111111,-0.336245,-0.56044,-0.773585,-0.45098,-0.0285714,-0.666667,-0.685714,-0.473684,-0.594724,-0.559748,-0.736842,-0.454545,-0.560976,-0.0666667,-0.0666667
676,0,0.173913,0.923077,0.916667,0.100437,-0.494505,-0.660377,0.490196,-0.771429,0.333333,0.828571,0.0947368,0.36211,0.232704,-0.657895,-1,-0.365854,-0.266667,0.133333
679,2,-0.434783,-0.0769231,-0.166667,-0.842795,-0.802198,-0.811321,-0.529412,0.0857143,-0.666667,-0.257143,-0.578947,-0.664269,-0.0314465,-0.342105,-0.181818,-0.756098,-0.733333,-0.866667
683,3,-0.26087,0,-0.0833333,-0.71179,-0.758242,-0.660377,-0.359477,-0.0285714,-0.5,0.142857,-0.578947,-0.546763,-0.0314465,-0.552632,-1,-0.560976,-0.6,-0.2
688,2,0.434783,0.846154,0.861111,0.144105,-0.56044,-0.849057,0.960784,-1,0.833333,0.514286,0.631579,0.925659,0.899371,-0.289474,-0.181818,0.512195,-0.733333,-0.8
689,1,-0.304348,-0.846154,-0.666667,-0.851528,-0.78022,-0.924528,-0.869281,0.657143,-1,-0.8,-0.905263,-0.913669,-0.761006,-0.394737,-0.545455,-0.365854,-0.666667,-0.8
690,1,0.391304,0.384615,0.805556,-0.187773,-0.714286,-0.660377,0.0326797,-0.485714,-0.166667,0.257143,-0.189474,-0.134293,0.0691824,-0.868421,0.636364,-0.804878,0.333333,0.6
691,1,-0.0869565,-0.461538,0.25,-0.283843,-0.67033,-0.735849,-0.254902,-0.257143,-0.5,-0.4,-0.431579,-0.410072,-0.698113,-0.947368,-0.818182,-0.560976,0.6,0.933333
692,2,-0.434783,-0.0769231,-0.138889,-0.423581,-0.494505,-0.849057,-0.555556,0.0857143,-0.666667,-0.2,-0.557895,-0.671463,0.00628931,-0.684211,-0.0909091,-0.609756,-0.266667,-0.333333
693,1,0.521739,0.384615,0.666667,-0.10917,-0.648352,-0.698113,0.0980392,-0.542857,0,0.171429,-0.115789,-0.059952,0.157233,-0.842105,-0.363636,-0.219512,0.2,0.6
696,3,-0.173913,-0.384615,-0.277778,-0.816594,-0.89011,-0.811321,-0.647059,0.371429,-0.833333,-0.285714,-0.684211,-0.781775,-0.345912,-0.421053,-0.363636,-0.0731707,-0.6,-0.8
704,3,-0.130435,-0.230769,0.0555556,-0.49345,-0.626374,-0.773585,-0.673203,0.257143,-0.833333,-0.228571,-0.726316,-0.767386,-0.371069,-0.894737,0.545455,-0.414634,0.8,0.933333
705,0,0.130435,0.461538,0.777778,-0.362445,-0.824176,-0.698113,0.281046,-0.657143,0.166667,0.371429,-0.0631579,0.134293,0.333333,-0.631579,-0.727273,-0.902439,-0.266667,-0.133333
706,1,0.608696,0.615385,0.722222,-0.152838,-0.626374,-0.660377,0.320261,-0.714286,0.166667,0.514286,-0.0315789,0.16307,0.408805,-0.631579,0.545455,-0.219512,-0.2,0.133333
708,3,-0.173913,-0.846154,-0.5,-0.720524,-0.758242,-0.849057,-0.869281,0.657143,-1,-0.6,-0.873684,-0.908873,-0.91195,-0.868421,-0.454545,-0.170732,0.4,0.466667
709,3,-0.0869565,0.230769,0.166667,-0.71179,-0.802198,-0.698113,-0.385621,-0.0285714,-0.5,0.2,-0.515789,-0.561151,-0.0314465,-0.552632,-0.0909091,-0.658537,-0.533333,-0.266667
713,1,0.391304,-0.0769231,0.666667,-0.20524,-0.692308,-0.698113,0.124183,-0.6,0,-0.114286,-0.115789,-0.0359712,-0.0314465,-0.789474,-0.272727,-0.756098,0.0666667,0.266667
714,1,0.478261,0.538462,0.888889,-0.0655022,-0.648352,-0.660377,0.398693,-0.714286,0.333333,0.428571,0.0315789,0.247002,0.119497,-0.736842,-0.0909091,0.0243902,-0.0666667,0.466667
716,0,0.173913,0.461538,0.916667,0.0567686,-0.538462,-0.698113,0.437908,-0.771429,0.333333,0.342857,0.168421,0.311751,0.232704,-0.631579,-0.363636,0.365854,-0.2,0.2
718,2,0,0,-0.0555556,-0.144105,-0.406593,-0.886792,-0.333333,-0.257143,-0.5,-0.114286,-0.421053,-0.46283,0.0314465,-0.710526,-0.363636,-0.609756,0.333333,0.266667
720,1,0.347826,0.538462,0.694444,-0.170306,-0.604396,-0.660377,0.320261,-0.714286,0.166667,0.428571,-0.0947368,0.158273,0.408805,-0.657895,0.0909091,-0.414634,-0.266667,0.133333
722,1,0.391304,0.615385,0.888889,0.135371,-0.494505,-0.622642,0.346405,-0.714286,0.166667,0.428571,0.0105263,0.206235,0.496855,-0.763158,-0.636364,0.0731707,-0.133333,0.333333
723,3,-0.0869565,-0.0769231,0.25,-0.484716,-0.538462,-0.698113,-0.411765,0.0285714,-0.5,0.0857143,-0.578947,-0.585132,-0.157233,-0.631579,0.545455,-0.463415,-0.266667,-0.0666667
728,2,0,-0.153846,-0.222222,-0.248908,-0.494505,-0.811321,-0.437908,-0.142857,-0.666667,-0.228571,-0.484211,-0.549161,-0.283019,-0.789474,-0.545455,-0.658537,0.733333,0.666667
729,0,-0.478261,-0.769231,-0.111111,-0.799127,-0.802198,-0.811321,-0.803922,0.6,-0.833333,-0.8,-0.852632,-0.882494,-0.823899,-0.710526,-0.727273,0.463415,-0.466667,-0.133333
730,0,0.304348,0.153846,0.555556,0.117904,-0.472527,-0.698113,0.215686,-0.657143,0,0,0.0105263,0.0767386,0.106918,-0.684211,-0.818182,-0.268293,-0.2,0
731,0,0.217391,0.692308,0.861111,-0.161572,-0.692308,-0.660377,0.477124,-0.771429,0.333333,0.714286,0.0315789,0.309353,0.194969,-0.605263,-0.272727,0.707317,-0.266667,0.333333
732,2,0.304348,0.461538,0.75,-0.423581,-0.89011,-0.811321,0.620915,-0.885714,0.5,0.2,0.305263,0.515588,0.773585,-0.394737,-0.727273,0.121951,-0.533333,-0.8
735,3,-0.347826,-0.461538,-0.583333,-0.912664,-0.868132,-0.811321,-0.738562,0.542857,-0.833333,-0.4,-0.873684,-0.844125,-0.383648,-0.263158,-1,-0.658537,-1,-0.866667
738,2,0.391304,0.384615,0.472222,-0.510917,-0.912088,-0.811321,0.372549,-0.771429,0.166667,0.342857,0.157895,0.244604,0.245283,-0.421053,-0.181818,0.219512,-0.2,-0.533333
744,1,0.0869565,0.153846,0.694444,-0.135371,-0.604396,-0.735849,0.111111,-0.6,0,-0.0285714,-0.0947368,-0.0407674,-0.18239,-0.763158,-0.818182,-0.756098,-0.133333,0.0666667
745,3,0,0,0.333333,-0.388646,-0.538462,-0.698113,-0.437908,-0.0285714,-0.666667,-0.142857,-0.547368,-0.592326,-0.081761,-0.736842,0.272727,-0.268293,0.2,0.4
746,2,-0.478261,-0.230769,-0.194444,-0.676856,-0.67033,-0.811321,-0.477124,0.0285714,-0.666667,-0.228571,-0.494737,-0.623501,-0.119497,-0.342105,-0.909091,-0.804878,-0.666667,-0.8
748,2,-0.695652,-0.230769,-0.222222,-0.834061,-0.868132,-0.811321,-0.503268,0.142857,-0.666667,-0.171429,-0.589474,-0.657074,-0.157233,-0.421053,-0.363636,-0.317073,-0.8,-0.8
749,3,-0.130435,0,0.25,-0.432314,-0.582418,-0.735849,-0.490196,0.0285714,-0.666667,-0.171429,-0.589474,-0.628297,-0.119497,-0.789474,-1,-0.804878,0.266667,0.533333
750,1,-0.130435,0.384615,0.388889,-0.0829694,-0.516484,-0.773585,-0.0718954,-0.428571,-0.166667,0.0857143,-0.147368,-0.227818,0.522013,-0.710526,-0.454545,-0.95122,-0.133333,0
752,3,-0.478261,-0.769231,-0.694444,-0.90393,-0.802198,-0.886792,-0.908497,0.771429,-1,-0.828571,-0.905263,-0.944844,-0.773585,-0.421053,0.181818,-0.756098,-0.666667,-0.8
755,3,-0.217391,-0.384615,-0.333333,-0.615721,-0.692308,-0.773585,-0.777778,0.428571,-0.833333,-0.314286,-0.673684,-0.844125,-0.446541,-0.763158,-0.454545,-0.414634,0.2,0.333333
756,3,-0.434783,-0.538462,-0.5,-0.816594,-0.824176,-0.886792,-0.934641,0.771429,-1,-0.542857,-0.894737,-0.952038,-0.509434,-0.736842,-0.363636,-0.707317,-0.0666667,-0.133333
758,1,-0.217391,-0.230769,-0.111111,-0.668122,-0.802198,-0.811321,-0.51634,0.0857143,-0.666667,-0.371429,-0.6,-0.657074,-0.295597,-0.657895,0.181818,0.121951,-0.333333,-0.333333
765,1,0.304348,0.538462,0.833333,-0.406114,-0.824176,-0.698113,0.30719,-0.657143,0.166667,0.428571,-0.0526316,0.141487,0.433962,-0.631579,0.454545,0.170732,-0.266667,0.0666667
767,1,0.0869565,-0.615385,0.0555556,-0.240175,-0.604396,-0.773585,-0.254902,-0.257143,-0.5,-0.485714,-0.294737,-0.410072,-0.597484,-0.789474,-0.181818,-0.0243902,0.0666667,0.2
770,1,-0.217391,-0.769231,0.194444,-0.49345,-0.692308,-0.773585,-0.607843,0.2,-0.666667,-0.714286,-0.652632,-0.726619,-0.647799,-0.894737,-1,0.512195,0.133333,0.266667
771,2,-0.695652,-0.153846,-0.222222,-0.860262,-0.868132,-0.773585,-0.490196,0.0857143,-0.666667,-0.2,-0.578947,-0.642686,0.0188679,-0.447368,-0.636364,-0.219512,-0.733333,-0.733333
773,0,-0.173913,0.461538,0.472222,-0.126638,-0.56044,-0.735849,0.00653595,-0.485714,-0.166667,0.228571,-0.115789,-0.155875,0.647799,-0.657895,-0.818182,-0.756098,-0.2,-0.0666667
774,2,-0.391304,-0.307692,-0.166667,-0.694323,-0.736264,-0.811321,-0.51634,0.0857143,-0.666667,-0.314286,-0.505263,-0.657074,-0.408805,-0.5,-0.454545,-0.560976,-0.4,-0.533333
777,1,0,-0.0769231,0.694444,-0.152838,-0.582418,-0.735849,0.0457516,-0.542857,-0.166667,-0.285714,-0.0736842,-0.117506,0.081761,-0.631579,-0.727273,-0.0731707,-0.133333,0.0666667
779,1,0.652174,0.307692,0.75,-0.170306,-0.714286,-0.660377,0.294118,-0.714286,0.166667,0.0857143,-0.0210526,0.148681,-0.00628931,-0.763158,-0.181818,-0.560976,-0.0666667,0.266667
780,3,0,-0.538462,-0.333333,-0.938865,-0.978022,-0.773585,-0.712418,0.485714,-0.833333,-0.342857,-0.684211,-0.822542,-0.622642,-0.447368,-0.363636,-0.0243902,-0.533333,-0.8
781,1,0.565217,0.0769231,0.555556,-0.10917,-0.626374,-0.735849,0.124183,-0.6,0,-0.0857143,-0.0631579,-0.0359712,0.0314465,-0.710526,-0.636364,-0.365854,-0.0666667,0.133333
783,0,-0.391304,-0.153846,0.611111,-0.0655022,-0.494505,-0.698113,0.00653595,-0.485714,-0.166667,-0.342857,-0.115789,-0.158273,-0.132075,-0.684211,-0.818182,0.0243902,-0.266667,-0.133333
785,3,-0.391304,-0.692308,-0.666667,-0.895197,-0.846154,-0.849057,-0.960784,0.828571,-1,-0.771429,-0.947368,-0.971223,-0.559748,-0.605263,0,0.0731707,-0.333333,-0.4
788,3,-0.130435,-0.692308,-0.166667,-0.80786,-0.89011,-0.735849,-0.803922,0.542857,-0.833333,-0.457143,-0.726316,-0.870504,-0.874214,-0.684211,-0.818182,-0.365854,0,-0.4
790,1,-0.26087,-0.538462,0.25,-0.510917,-0.736264,-0.811321,-0.333333,-0.142857,-0.5,-0.628571,-0.378947,-0.491607,-0.383648,-0.684211,-0.363636,-0.365854,-0.333333,-0.266667
791,2,-0.478261,-0.230769,-0.277778,-0.860262,-0.846154,-0.886792,-0.529412,0.142857,-0.666667,-0.228571,-0.6,-0.673861,-0.18239,-0.263158,-0.272727,-0.902439,-0.8,-1
792,3,-0.434783,-0.230769,-0.222222,-0.598253,-0.626374,-0.735849,-0.660131,0.257143,-0.833333,-0.285714,-0.673684,-0.757794,-0.18239,-0.736842,-0.454545,-1,0.0666667,0.333333
796,3,-0.565217,-0.461538,-0.638889,-0.912664,-0.868132,-0.849057,-0.738562,0.542857,-0.833333,-0.371429,-0.873684,-0.848921,-0.396226,-0.289474,-0.272727,-0.658537,-1,-0.866667
