518,0,0:-0.010554,1:0.0166459,2:0.0016602,3:-0.0115085,4:0.0124277,5:-0.039365,6:-0.0404647,7:-0.00104061,8:0.0164851,9:-0.0387634,10:0.0139401,11:-0.0203023,12:0.024971,13:0.0104073,14:-0.00622135,15:0.00664101,16:0.0258893,17:0.0017484,18:-0.0283431,19:0.00222665
519,0,0:-0.00755519,1:0.0124713,2:0.00180542,3:0.0014812,4:-0.00104245,5:-0.000307315,6:-0.0236727,7:-0.0245076,8:0.012046,9:-0.0144077,10:7.7526e-05,11:-0.0196604,12:0.00863009,13:0.0081335,14:0.0212876,15:0.008855979999999999,16:0.0307257,17:-0.0190419,18:-0.0296456,19:0.00145732
520,1,0:0.008088440000000001,1:-0.0134854,2:0.0217314,3:-0.009942029999999999,4:0.00557381,5:-0.0451715,6:-0.0428887,7:0.0270432,8:0.00928184,9:-0.0274248,10:0.00241819,11:-0.0169974,12:0.0389972,13:-0.010734,14:0.0131521,15:0.00268309,16:0.0217473,17:-0.00383338,18:0.013288,19:-0.0289135
521,1,0:-0.0123424,1:0.0151952,2:-0.010655,3:-0.0110565,4:-0.000207095,5:-0.0328348,6:-0.0310988,7:0.00634979,8:-0.0172996,9:-0.0173391,10:0.0165707,11:-0.030904,12:0.027063,13:-0.0183564,14:-0.00703671,15:0.0147618,16:0.0259679,17:0.00856385,18:-0.0249898,19:-0.0128926
522,0,0:-0.019144,1:0.0008754030000000001,2:-0.0179327,3:-0.0438711,4:0.0173825,5:-0.037156,6:-0.0283264,7:-0.0291199,8:-0.0197231,9:-0.0307529,10:-0.0180569,11:-0.03056120000000001,12:0.0356038,13:0.0074994,14:-0.0351746,15:0.0113372,16:0.0286603,17:-0.00258791,18:-0.0124441,19:0.00651396
523,1,0:0.00322111,1:0.0115138,2:0.0234084,3:-0.014026,4:-0.00276819,5:-0.0320794,6:-0.0165839,7:-0.0293401,8:0.00471952,9:-0.0418435,10:0.0142102,11:-0.0211343,12:0.0314545,13:-0.00933845,14:0.00284622,15:0.0129309,16:0.0229591,17:0.00736751,18:-0.0272555,19:0.00968514
524,1,0:0.00457445,1:0.00463557,2:0.00431225,3:-0.0442719,4:-0.0221564,5:0.00744115,6:0.0184864,7:-0.00198068,8:-0.0475643,9:0.0267361,10:0.0262038,11:-0.00649293,12:0.012414,13:-0.0380261,14:-0.0112039,15:-0.0191168,16:-0.0115429,17:-0.02845,18:-0.00285598,19:0.02645
525,0,0:-0.0177302,1:-0.0108525,2:0.0164979,3:0.00628041,4:-0.000250885,5:-0.0397771,6:-0.0107885,7:-0.0020741,8:0.0292117,9:-0.0219681,10:-0.00683114,11:0.0059622,12:0.0433351,13:0.00199521,14:-0.00390962,15:0.0202743,16:0.0230672,17:-0.00237091,18:-0.0226059,19:-0.00248863
526,0,0:-0.000632957,1:-0.0129243,2:-0.0185652,3:-0.009758330000000001,4:-0.0227143,5:0.0277689,6:0.008891919999999999,7:1.6964e-05,8:0.00358612,9:-0.0215254,10:-0.00568413,11:0.014737,12:0.0133957,13:-0.03000570000000001,14:0.0456312,15:-0.0236396,16:0.0191628,17:-0.0183922,18:-0.0145825,19:0.0536013
527,1,0:-0.0336223,1:-0.00288128,2:-0.0109924,3:0.00401512,4:0.0224546,5:-0.0229615,6:-0.0198177,7:0.000972278,8:-0.00170229,9:-0.0315075,10:0.0057968,11:-0.0100179,12:0.00719044,13:0.00118823,14:-0.0224105,15:-0.00502641,16:0.0452819,17:0.0160676,18:-0.0101616,19:-0.0186133
528,0,0:-0.0268219,1:0.0218914,2:-0.00710179,3:0.0211675,4:-0.00521012,5:-0.00582925,6:-0.0223415,7:-0.0218868,8:-0.0068891,9:-0.00429141,10:0.00709763,11:-0.008765530000000001,12:0.0105106,13:0.0365735,14:-0.0439683,15:0.00111108,16:0.0266118,17:0.0229798,18:-0.00451029,19:-0.00695736
529,1,0:-0.00589751,1:-0.00664315,2:-0.03491230000000001,3:-0.03742380000000001,4:-0.0261349,5:-0.00266891,6:-0.00365981,7:-0.00256781,8:0.019966,9:-0.0319838,10:0.0324807,11:-0.0156981,12:0.0241457,13:0.014122,14:-0.0300319,15:0.00997261,16:0.0262929,17:0.0135078,18:-0.0154889,19:0.00774139
530,1,0:-0.008840870000000001,1:-0.0278434,2:0.0278472,3:0.0221871,4:0.00943222,5:0.025899,6:0.0373702,7:0.0112386,8:-0.0007006569999999999,9:0.0410642,10:-0.00483733,11:0.0201313,12:-0.0184919,13:0.0292826,14:-0.0192807,15:-0.0332664,16:0.00124308,17:0.0338606,18:0.02859890000000001,19:0.033349
531,0,0:0.0141673,1:0.0391472,2:0.0274825,3:0.0348663,4:0.0137911,5:2.98231e-05,6:-0.00134181,7:-0.0332727,8:0.0281576,9:-0.0325411,10:0.032976,11:0.0122145,12:0.0123998,13:0.0189389,14:-0.0265216,15:0.06135650000000002,16:-0.0168335,17:-0.0104839,18:-0.0201634,19:0.0169978
532,1,0:-0.0335421,1:0.0207207,2:0.00128801,3:0.00546269,4:0.0455361,5:-0.0150929,6:-0.0139244,7:0.00237659,8:-0.0187211,9:-0.00383423,10:0.0008198289999999999,11:-0.0135909,12:0.0271336,13:0.0273943,14:-0.03226,15:-0.00301156,16:0.0290935,17:0.022442,18:-0.0173913,19:-0.0127425
533,0,0:0.0192154,1:-0.034461,2:0.019232,3:-0.00841866,4:-0.0355186,5:0.00387915,6:0.0312686,7:-0.0120174,8:-0.0155666,9:0.0151005,10:0.00594022,11:-0.008999689999999999,12:0.00507879,13:0.0125471,14:-0.03626380000000001,15:-0.0108866,16:-0.008278850000000001,17:-0.0146246,18:-0.0180586,19:-0.0122516
534,0,0:-0.0163989,1:0.0379176,2:-0.0148908,3:0.00199642,4:0.00775609,5:-0.0205826,6:-0.00931713,7:-0.0210708,8:0.00352693,9:-0.0287704,10:0.020491,11:0.00355274,12:0.024733,13:0.0633189,14:-0.0142075,15:-0.00772924,16:0.0147553,17:0.0268406,18:-0.0273667,19:-0.0333184
535,0,0:-0.0343798,1:0.0198967,2:-0.0160942,3:-0.0236639,4:0.008916159999999999,5:-0.0308361,6:-0.00634131,7:0.012315,8:0.0169693,9:-0.0306861,10:0.010752,11:-0.0162625,12:0.0241212,13:0.00581767,14:-0.0245339,15:-0.0154182,16:0.0111408,17:-0.0063639,18:-0.00399888,19:-0.00445932
536,0,0:-0.00411894,1:0.0129821,2:-0.0161241,3:-0.00227781,4:0.0346665,5:0.036111,6:0.0201362,7:-0.012016,8:-0.00424299,9:0.000375877,10:-0.03031690000000001,11:0.00303761,12:0.0185892,13:-0.0143404,14:0.0296154,15:0.0159457,16:-0.038448,17:0.000106145,18:0.0169961,19:0.04749280000000002
537,1,0:-0.008083150000000001,1:-0.0195508,2:-0.0241789,3:-0.0102498,4:0.0403171,5:-0.0385033,6:-0.0217616,7:0.04022990000000001,8:0.0118524,9:-0.0169653,10:-0.0112799,11:-0.03841819999999999,12:0.00671137,13:0.040326,14:0.00417231,15:-0.00615937,16:0.0276081,17:0.0375405,18:-0.0329979,19:0.00449646
538,1,0:0.00628653,1:-0.0169716,2:0.0117947,3:-0.00682914,4:0.00187979,5:-0.0230271,6:0.00102644,7:0.02892490000000001,8:0.0353915,9:-0.0117769,10:0.009864589999999999,11:-0.00110394,12:0.0229794,13:-0.0166619,14:0.00513108,15:0.0201752,16:-0.0125772,17:-0.0261188,18:-0.020703,19:-0.0399424
539,1,0:-0.008171350000000001,1:0.0416534,2:-0.0371675,3:-0.00562974,4:-0.000343312,5:-0.0164947,6:-0.00396459,7:0.008273229999999999,8:-0.037121,9:-0.007944379999999999,10:0.0375456,11:0.0114213,12:-0.02841670000000001,13:-0.0471307,14:-0.0472996,15:-0.0119618,16:0.0222057,17:0.0103979,18:0.018768,19:-0.0242342
540,1,0:-0.0105708,1:-0.008585870000000001,2:0.00258467,3:-0.0111885,4:0.00123082,5:-0.03644190000000001,6:-0.013405,7:0.0184563,8:-0.00110057,9:-0.0206191,10:0.0162431,11:-0.0219254,12:0.0200961,13:-0.00681742,14:-0.0177328,15:0.0140425,16:0.0190751,17:-0.00625721,18:-0.0136462,19:-0.0223084
541,0,0:-0.0348647,1:0.0234204,2:-0.0102079,3:-0.00392575,4:-0.00737145,5:-0.0438335,6:-0.0340345,7:-0.009975380000000001,8:-0.0126325,9:-0.0197205,10:-0.0192348,11:-0.0235061,12:0.0234554,13:-0.0106019,14:-0.00972023,15:0.0166647,16:0.0349842,17:0.00466909,18:-0.00875457,19:0.00650975
542,1,0:0.00501197,1:0.00690376,2:0.0195212,3:0.0219423,4:0.00389959,5:-0.0197429,6:0.0102573,7:0.0575249,8:0.0133793,9:-0.0264336,10:-0.0379971,11:0.0047733,12:0.0463161,13:-0.0126686,14:0.0162862,15:0.00415067,16:0.0165238,17:-0.00750426,18:-0.0354358,19:0.014606
543,1,0:-0.0396626,1:0.0252775,2:0.00131987,3:-0.034199,4:0.00141944,5:-0.0141054,6:-0.0474941,7:0.00753303,8:-0.00401175,9:-0.0173796,10:0.0123745,11:-0.0189264,12:0.00525296,13:-0.0395619,14:-0.0152225,15:-0.03393880000000001,16:0.0112715,17:-0.0123898,18:-0.0261405,19:-0.0146063
544,0,0:-0.022588,1:0.00770518,2:-0.0144221,3:0.0139348,4:0.0253203,5:-0.05007200000000001,6:0.00533908,7:0.0425403,8:0.0294333,9:0.00866139,10:0.0094605,11:-0.00563918,12:-0.0185316,13:0.0171544,14:-0.00348135,15:-0.0261125,16:0.0183285,17:-0.00555688,18:-0.0479172,19:-0.0250117
545,0,0:0.00706405,1:0.06478200000000001,2:-0.0171352,3:-0.00464356,4:-0.0137503,5:0.0006914060000000001,6:0.0197877,7:0.0394476,8:0.0175266,9:-0.0158049,10:-0.0211892,11:-0.0128043,12:-0.0127539,13:0.0376775,14:0.0236115,15:0.0175848,16:0.00541645,17:0.054172,18:0.0276491,19:-0.0005040859999999999
546,0,0:0.00556407,1:-0.00885498,2:0.0323955,3:-0.0236625,4:0.00711261,5:-0.00411865,6:-0.0233029,7:-0.0355455,8:-0.00165835,9:-0.00433894,10:0.00370349,11:0.00965132,12:0.0350658,13:-0.00165672,14:-0.0467373,15:-0.0156461,16:0.017446,17:0.0125734,18:0.000794531,19:0.008646020000000001
547,0,0:0.0510023,1:-0.0410341,2:0.0395549,3:0.00919581,4:-0.0227926,5:0.00156295,6:-0.00346036,7:0.00459785,8:-0.008216670000000001,9:-0.0414018,10:-0.00079751,11:-0.000426205,12:-0.00574494,13:0.0166226,14:0.0402566,15:0.0106052,16:-0.00270737,17:-0.0184377,18:0.0159685,19:0.009028599999999999
548,0,0:0.00178084,1:0.0173604,2:0.00194645,3:0.016515,4:0.0102594,5:-0.0345338,6:-0.0178072,7:0.0155143,8:0.0062512,9:-0.0175315,10:0.02897870000000001,11:-0.022121,12:0.0236641,13:-0.0276325,14:-0.0167197,15:-0.0192602,16:0.0251636,17:0.0203168,18:-0.039646,19:-0.00167206
549,1,0:-0.026033,1:0.00496359,2:-0.00721488,3:-0.0243908,4:0.0192796,5:-0.0369656,6:-0.0235407,7:0.0165301,8:0.00522291,9:-0.0396344,10:0.00193186,11:-0.0218698,12:0.0210654,13:-0.00536138,14:-0.014983,15:0.007996990000000001,16:0.0233201,17:0.00185383,18:-0.0172146,19:-0.00304972
550,1,0:0.0198747,1:-0.0272657,2:-0.03500830000000001,3:-0.0112647,4:-0.03743130000000001,5:0.022705,6:0.0192408,7:-0.00559807,8:0.0116667,9:0.00141473,10:-0.00168719,11:0.0232116,12:-0.000764158,13:-0.00660186,14:0.013944,15:0.0112351,16:-0.009410409999999999,17:-0.0017058,18:-0.020256,19:-0.0172713
551,0,0:0.0277846,1:-0.0131315,2:-0.00413932,3:0.0316958,4:0.00592713,5:-0.0273233,6:-0.00571859,7:-0.0211741,8:-0.00778924,9:-0.022067,10:-0.00485609,11:-0.0232967,12:0.00216601,13:0.011428,14:-0.00279898,15:-0.0183723,16:0.0140531,17:0.00850455,18:-0.0158601,19:-0.00661994
552,1,0:-0.0144127,1:0.0174641,2:0.00796316,3:0.0269351,4:0.00163458,5:-0.0424107,6:-0.0155669,7:0.018198,8:-0.0464858,9:0.00664934,10:-0.00427401,11:0.00315964,12:0.0205531,13:-0.0180636,14:-0.0215509,15:-0.008545200000000001,16:0.014876,17:0.0149052,18:0.000498959,19:-0.0180305
553,1,0:0.050804,1:0.0133791,2:-0.0163582,3:0.00121854,4:0.0141825,5:-0.013487,6:-0.0123444,7:-0.0120736,8:0.025367,9:-0.03224870000000001,10:0.0017411,11:-0.0052932,12:-0.0210115,13:-0.0289556,14:-0.00953413,15:0.0308868,16:-0.00159409,17:-0.0113788,18:-0.0313485,19:0.0304286
554,0,0:-0.008750279999999999,1:-0.00296429,2:0.00621776,3:-0.0253352,4:0.0175357,5:0.0192576,6:0.0118503,7:0.0141628,8:0.0145425,9:-0.0109291,10:-0.0228661,11:0.0114644,12:-0.0276271,13:0.0145814,14:0.00512635,15:-0.0209551,16:-0.0265792,17:-0.0168229,18:0.0110188,19:-0.0176233
555,0,0:0.00205402,1:-0.000597913,2:0.0137193,3:-0.0278212,4:-0.008695980000000001,5:-0.0361083,6:-0.0317895,7:0.009284300000000001,8:-0.00267364,9:-0.0193317,10:0.009019549999999999,11:-0.0211046,12:0.020962,13:0.00662158,14:-0.0214431,15:0.0136581,16:0.0181032,17:0.00823042,18:-0.0249864,19:-0.00444205
556,0,0:0.00328612,1:-0.00543128,2:0.0223134,3:0.026894,4:-0.0129544,5:0.0306635,6:0.00493623,7:0.02816190000000001,8:0.0294151,9:0.000895902,10:0.00597506,11:0.0388816,12:-0.0267978,13:0.0112739,14:-0.0253159,15:-0.0131612,16:-0.0188654,17:0.008606569999999999,18:0.0206289,19:0.00624088
557,0,0:-0.00172418,1:0.009114799999999999,2:0.0239567,3:0.0122681,4:0.0195894,5:-0.0280915,6:-0.0170311,7:0.0031544,8:0.00242924,9:-0.0115611,10:0.0106492,11:-0.0134607,12:0.0224681,13:0.0364478,14:0.0138433,15:-0.0236769,16:0.0267283,17:-0.04411180000000001,18:-0.00782923,19:0.00533928
558,0,0:0.0149491,1:-5.4405e-06,2:0.0328904,3:-0.0113014,4:0.0009518350000000001,5:0.0150635,6:0.0122699,7:0.0133053,8:-0.0105001,9:0.0139466,10:-0.00588184,11:0.05342569999999999,12:-0.0196014,13:0.0152779,14:0.056702,15:-0.021675,16:0.00850687,17:0.039623,18:0.0250231,19:-0.0489117
559,1,0:-0.0132466,1:0.0283812,2:0.0316938,3:-0.0150463,4:0.008008299999999999,5:-0.00755774,6:-0.0150883,7:0.0193662,8:0.0138135,9:-0.0178575,10:0.016807,11:-0.00728431,12:0.0292067,13:-0.000469417,14:0.0222791,15:0.00560547,16:0.0257972,17:5.57838e-05,18:0.0225948,19:-0.00912776
560,1,0:-0.01926,1:0.00439337,2:0.003971,3:-0.00596749,4:0.0195116,5:-0.0308207,6:-0.0380009,7:0.0137838,8:0.012259,9:-0.0144183,10:0.00501753,11:-0.0353293,12:0.00531837,13:0.0137754,14:0.0182367,15:-0.00371415,16:0.0269091,17:-0.000578992,18:-0.023824,19:-0.00507687
561,1,0:-0.0263212,1:0.008962319999999999,2:-0.0477659,3:0.040444,4:0.0214746,5:-0.0128676,6:-0.0234994,7:-0.00300158,8:-0.0458889,9:-0.0227246,10:-0.0289985,11:0.02562,12:-0.0136822,13:0.0279881,14:-0.0182939,15:0.0188159,16:0.0443114,17:0.0252204,18:-0.0284041,19:-0.0104146
562,1,0:-0.017588,1:-0.0152286,2:-0.00453691,3:-0.0381986,4:0.0117344,5:0.017596,6:0.014435,7:0.000640764,8:0.0152712,9:0.0222227,10:0.0175699,11:-0.011052,12:0.0123917,13:0.0133505,14:0.0114943,15:-0.000891097,16:-0.03562609999999999,17:0.0159764,18:0.0179662,19:0.0165333
563,1,0:0.0159627,1:-0.0131488,2:0.0136933,3:0.0171214,4:0.00345138,5:-0.0331239,6:-0.000810265,7:0.0197919,8:-0.00479258,9:-0.0361327,10:-0.00381728,11:-0.0173239,12:0.0279847,13:0.000360165,14:-0.0100977,15:0.00891017,16:0.03526,17:-0.0151138,18:-0.0145828,19:0.0237128
564,0,0:-0.0162864,1:0.008899870000000001,2:-0.0196765,3:-0.00326964,4:0.0150024,5:-0.0308474,6:-0.0253674,7:-0.0203608,8:0.012602,9:-0.0305144,10:0.00400627,11:-0.008480349999999999,12:0.0360284,13:0.00822608,14:0.0105884,15:0.0209312,16:0.0172527,17:0.0188118,18:-0.0312239,19:-0.0120715
565,0,0:0.010248,1:0.0151353,2:0.00228659,3:0.0544746,4:0.0296045,5:-0.009606719999999999,6:-0.00384881,7:-0.0181731,8:-0.0365585,9:-0.00253309,10:-0.00929411,11:0.008881490000000001,12:0.0294277,13:-0.0170028,14:0.0222291,15:0.009581330000000001,16:0.0132966,17:-0.0426805,18:0.00300917,19:0.0138708
566,0,0:-0.0467317,1:-0.0275075,2:-0.00920837,3:-0.0194483,4:-0.0180189,5:0.00126977,6:-0.0121153,7:-0.0127003,8:0.0296116,9:-0.0111092,10:-0.0153631,11:0.0070299,12:0.00306104,13:0.0376837,14:-0.0170486,15:0.0236815,16:0.0186459,17:0.0327556,18:-0.008680179999999999,19:-0.0198756
567,1,0:0.00471238,1:0.0135866,2:0.00358009,3:-0.00145188,4:0.0251739,5:-0.0192285,6:-0.0209871,7:0.0268735,8:0.0139944,9:-0.0212592,10:0.0457452,11:-0.00325281,12:0.0194073,13:0.0154526,14:0.0277359,15:0.0226416,16:0.0274454,17:-0.00761273,18:-0.0174548,19:-0.0117402
568,1,0:-0.0301407,1:0.016202,2:0.0323984,3:0.0219128,4:0.0196458,5:-0.00611579,6:-0.0461133,7:-0.0166903,8:-0.00673213,9:-0.0140311,10:0.0301436,11:0.0236077,12:-0.0125896,13:-0.0133158,14:0.0134608,15:-0.00140553,16:-0.0392785,17:-0.000924635,18:-0.0146172,19:-0.0352596
569,0,0:0.0006107780000000001,1:0.0135636,2:-0.0005412290000000001,3:0.00725819,4:0.0130367,5:-0.0288057,6:-0.0313991,7:0.0076687,8:0.00748729,9:-0.0205426,10:9.88141e-05,11:-0.0138394,12:0.0243067,13:-0.00324522,14:-0.00504481,15:-0.00169936,16:0.01942,17:-0.0165835,18:-0.00329258,19:0.00401176
570,1,0:-0.0263157,1:-0.0377682,2:-0.00110818,3:-0.007606900000000002,4:-0.0007559110000000001,5:-0.0261454,6:0.0300147,7:0.0221611,8:-0.0354676,9:-0.00312997,10:-0.0103817,11:0.0304418,12:-0.0005633119999999999,13:0.0222814,14:0.00253715,15:0.00393885,16:-0.0105552,17:0.0156461,18:-0.0234318,19:0.00486163
571,0,0:0.0108139,1:0.00690955,2:-0.0240889,3:0.0224415,4:0.00521021,5:-0.00271828,6:0.00508936,7:0.0330974,8:0.0269489,9:-0.009388779999999999,10:0.022202,11:-0.0155366,12:0.00651165,13:0.0364879,14:-0.0237729,15:-0.0156701,16:0.0252904,17:0.060484,18:-0.0415222,19:0.0322033
572,1,0:0.00879636,1:0.004483600000000001,2:0.00381759,3:-0.03299940000000001,4:0.0314047,5:-0.0109576,6:-0.0108841,7:-0.0281217,8:0.0202018,9:-0.0018356,10:-0.006940000000000001,11:0.00129178,12:0.00991306,13:-0.0218176,14:-0.03888219999999998,15:0.0329499,16:0.0255014,17:0.00180932,18:-0.0311322,19:0.00843851
573,1,0:-0.012198,1:0.0126434,2:0.0341925,3:0.00176846,4:0.00363582,5:-0.0336331,6:-0.0320681,7:-0.044348,8:-0.0112491,9:-0.0489648,10:0.0207161,11:0.00111466,12:0.0270092,13:0.00655668,14:-0.0160065,15:-0.000988053,16:0.030505,17:0.00641801,18:-0.00562895,19:-0.00148385
574,0,0:-0.00427741,1:-0.00192634,2:0.0176155,3:-0.0141772,4:0.00260507,5:-0.0418866,6:-0.0242588,7:0.00673964,8:0.00241195,9:-0.0255723,10:0.0356635,11:-0.0211496,12:0.024264,13:-0.00444804,14:-0.0169942,15:-0.009700169999999999,16:0.0197291,17:-0.00378255,18:-0.0174215,19:-0.00308168
575,1,0:0.00165706,1:0.00362862,2:0.00409805,3:0.0384414,4:-0.0363216,5:0.004341100000000001,6:0.0479002,7:-0.0284,8:0.03015590000000001,9:0.0233778,10:0.0122978,11:-0.00206907,12:-0.0203197,13:-0.007182399999999999,14:0.0282228,15:0.00425215,16:0.00622326,17:-0.0231935,18:0.026584,19:-0.0520519
576,0,0:0.00354736,1:-0.0324717,2:0.0112545,3:0.0286209,4:-0.0242365,5:0.00988639,6:0.0262384,7:0.034574,8:0.0155813,9:-0.00465096,10:-0.0311042,11:0.015404,12:0.0260569,13:-0.00405561,14:-0.010569,15:0.000890765,16:-0.0168511,17:0.00268574,18:0.016314,19:0.008945160000000001
577,1,0:-0.0200236,1:-0.0131791,2:0.000980126,3:0.02872640000000001,4:0.000394185,5:-0.00020475,6:-0.0135774,7:-0.008775939999999999,8:0.00455153,9:0.008005099999999999,10:-0.0222769,11:-0.0361219,12:0.00344974,13:0.015069,14:-0.011758,15:-0.0364534,16:0.0157529,17:0.00402797,18:-0.0106481,19:0.04451140000000001
578,1,0:0.007943520000000001,1:0.00218355,2:-0.0124923,3:-0.0107276,4:0.0342747,5:-0.0175681,6:-0.0144462,7:-0.0124261,8:0.0118562,9:-0.0290754,10:0.0374172,11:-0.0183167,12:5.38265e-05,13:-0.00735011,14:-0.0134403,15:0.0142492,16:-0.00474194,17:-0.0149441,18:-0.0227599,19:0.0107086
579,1,0:0.0178627,1:0.0212659,2:0.05200269999999999,3:-0.0009000810000000002,4:-0.000173733,5:0.0170939,6:-0.0109574,7:0.0261795,8:0.0210164,9:-0.0240524,10:0.031401,11:0.0383046,12:0.024027,13:0.008606050000000001,14:-0.0448255,15:0.0166089,16:-0.0123613,17:0.0363111,18:0.00754452,19:0.0534234
580,1,0:-0.0209663,1:0.000148816,2:0.00670644,3:-0.009005640000000001,4:0.00281564,5:-0.0377166,6:-0.0290991,7:0.00043279,8:0.000893879,9:-0.022198,10:0.0108865,11:-0.0140785,12:0.0286941,13:0.00147332,14:-0.013152,15:0.0225451,16:0.0295181,17:0.0140292,18:-0.0214785,19:-0.0173557
581,1,0:-0.0328409,1:-0.0262249,2:0.0152047,3:0.022287,4:0.0212189,5:0.0222957,6:0.048813,7:0.00515279,8:-0.0313392,9:0.00365505,10:0.0410811,11:0.0512318,12:-0.0122754,13:0.000964866,14:-0.0174936,15:-0.009901470000000001,16:-0.00247982,17:-0.0104809,18:0.0249214,19:0.0061152
582,0,0:0.0173859,1:0.026011,2:0.00687021,3:-0.009317509999999999,4:-0.00729677,5:-0.0320514,6:-0.0199574,7:-0.0220698,8:0.0234753,9:-0.029541,10:-0.0264394,11:-0.0338175,12:0.008149689999999999,13:-0.0132339,14:-0.00663085,15:-0.000224439,16:0.0340611,17:0.003313599999999999,18:-0.00700798,19:-0.021555
583,1,0:-0.0103936,1:-0.0360394,2:0.0214251,3:0.0312201,4:0.0440214,5:-0.00134628,6:-0.0272351,7:0.00296647,8:-0.00343403,9:-0.00488946,10:-0.0109862,11:-0.009182539999999999,12:0.00638248,13:-0.00597335,14:-0.00834706,15:-0.0164938,16:0.000439362,17:-0.026099,18:-0.0188217,19:-0.0456942
584,1,0:0.0112623,1:0.000635975,2:-0.0174264,3:0.00423788,4:0.0151859,5:-0.0400019,6:-0.0282621,7:-0.008851070000000001,8:-0.00434159,9:-0.0281966,10:0.007866949999999999,11:-0.0165362,12:0.0202801,13:-0.0134884,14:-0.006984699999999999,15:-0.00567892,16:0.0229319,17:0.0129037,18:-0.03540280000000001,19:-0.00712882
585,0,0:-0.00183688,1:0.0272384,2:-0.0396163,3:0.0013275,4:0.0337725,5:-0.0079533,6:-0.0107071,7:0.018879,8:-0.0321077,9:-0.00676205,10:0.0161559,11:0.013652,12:-0.0148206,13:0.00424538,14:-0.0524178,15:-0.0504047,16:0.0257772,17:-0.00529375,18:-0.00769419,19:0.019006
586,0,0:-0.010341,1:0.000526963,2:-0.00473745,3:0.00593952,4:-0.00904864,5:-0.0377434,6:-0.0213306,7:0.00744091,8:-0.013375,9:-0.0216194,10:0.0055653,11:-0.0198942,12:0.0193673,13:0.00365933,14:-0.00562171,15:-0.0143367,16:0.0186175,17:0.0119236,18:-0.0280663,19:0.0251783
587,0,0:0.00653885,1:-0.0143031,2:0.0139831,3:0.0210436,4:-0.0150204,5:0.0190799,6:0.03409930000000001,7:-0.0061883,8:0.0237744,9:0.0221337,10:-0.0114348,11:0.0422481,12:0.0300513,13:-0.0464945,14:0.06681310000000001,15:0.0337628,16:-0.0170183,17:0.00458037,18:0.00673557,19:-0.00389804
588,1,0:0.00670762,1:0.0116046,2:-0.0112846,3:-0.00663984,4:-0.00846563,5:-0.0279792,6:-0.0378982,7:0.00215542,8:-0.00492526,9:-0.0275529,10:0.00134796,11:-0.0329912,12:0.0265161,13:-0.0291693,14:-0.009394120000000001,15:0.00735614,16:0.0363383,17:0.0187965,18:-0.0406745,19:0.00631277
589,0,0:0.00660535,1:0.00928058,2:-0.0126829,3:-0.00209234,4:-0.0117217,5:-0.0367617,6:-0.00513968,7:0.00568797,8:0.000594962,9:-0.00196279,10:-0.00537623,11:-0.0231141,12:0.0163804,13:0.00642797,14:-0.010526,15:0.0147446,16:0.0267457,17:0.00714482,18:-0.02949800000000001,19:0.00314155
590,1,0:0.00579618,1:-0.008045149999999999,2:0.025061,3:0.0260562,4:0.0235417,5:0.00767946,6:0.00286457,7:-0.0108909,8:0.0233207,9:0.01348,10:-0.0596938,11:0.0256608,12:-0.0192196,13:-0.00026907,14:0.0261703,15:-0.0030583,16:0.0174636,17:-0.0224484,18:-0.0399074,19:-0.0170405
591,1,0:-0.0184835,1:0.0226016,2:0.0128245,3:-0.00694647,4:0.00945387,5:-0.0242167,6:-0.0199522,7:-0.000838403,8:0.0278553,9:-0.0175885,10:0.009124,11:-0.0401142,12:0.0400684,13:0.025425,14:-0.000302143,15:-0.00994957,16:-0.00603531,17:-0.0281378,18:-0.0177991,19:0.0309431
592,0,0:-0.00078507,1:0.0034678,2:0.00232816,3:-0.0177594,4:0.0255353,5:-0.0342659,6:-0.0222798,7:-0.0034996,8:0.00051967,9:-0.0256347,10:-0.00371613,11:-0.0193637,12:0.0234466,13:-0.00830227,14:-0.0153088,15:0.0101662,16:0.0181858,17:0.0186969,18:-0.0422649,19:-0.0187266
593,0,0:-0.0180729,1:-0.0120895,2:-0.00218314,3:0.00909796,4:0.0141537,5:-0.0315981,6:-0.0229268,7:0.0129599,8:-0.0212043,9:-0.0158544,10:0.00115803,11:0.00490581,12:0.0252543,13:-0.0005482940000000001,14:-0.02979890000000001,15:0.0100453,16:0.0238648,17:0.0201691,18:-0.016201,19:0.00516915
594,1,0:0.0112697,1:-0.00136414,2:0.015143,3:0.0157367,4:0.0200724,5:0.0120269,6:0.0026106,7:0.00302279,8:-0.0213764,9:-0.0186376,10:-0.03207,11:-0.00659856,12:-0.0171567,13:0.0289385,14:-0.0255829,15:0.0202978,16:0.0102625,17:-0.01404,18:0.00495573,19:-0.0207748
595,1,0:-0.0184108,1:0.00504747,2:-0.00990683,3:0.0222801,4:-0.008723450000000001,5:-0.0266922,6:-0.0369905,7:-0.00123462,8:0.0420108,9:-0.0248941,10:0.00766799,11:0.0022816,12:0.00265436,13:-0.00761078,14:0.0124086,15:0.00431434,16:0.00435509,17:-0.00677724,18:-0.0145108,19:-0.00480759
596,0,0:0.00301239,1:-0.00354661,2:0.00567331,3:-0.025977,4:0.00809445,5:-0.0460067,6:-0.0294172,7:0.00407763,8:0.009298850000000001,9:-0.03011140000000001,10:0.0229922,11:-0.00593062,12:0.0217099,13:0.0260083,14:-0.00209705,15:0.00520515,16:0.0297599,17:-0.0125338,18:-0.033302,19:0.0257634
