id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
526,1,-0.173913,-0.0769231,0,-0.49345,-0.78022,-0.811321,-0.385621,-0.142857,-0.5,-0.171429,-0.431579,-0.527578,-0.144654,-0.736842,-0.272727,-0.512195,-0.0666667,-0.0666667
527,1,0.0434783,-0.153846,0.527778,-0.144105,-0.582418,-0.735849,-0.00653595,-0.485714,-0.166667,-0.257143,-0.0947368,-0.179856,-0.169811,-0.657895,0.363636,-0.463415,-0.0666667,0.0666667
529,2,-0.0434783,0.0769231,-0.0833333,-0.20524,-0.494505,-0.811321,-0.281046,-0.314286,-0.5,-0.0285714,-0.431579,-0.410072,-0.0440252,-0.736842,-0.181818,-0.0731707,0.6,0.666667
534,3,-0.304348,-0.384615,-0.361111,-0.737991,-0.736264,-0.849057,-0.856209,0.657143,-1,-0.457143,-0.810526,-0.906475,-0.484277,-0.552632,0.0909091,-0.853659,-0.333333,-0.533333
535,3,-0.26087,-0.538462,-0.527778,-0.912664,-0.978022,-0.811321,-0.699346,0.428571,-0.833333,-0.4,-0.736842,-0.815348,-0.471698,-0.315789,0.0909091,-0.609756,-0.533333,-0.933333
537,1,0.26087,0.692308,0.694444,-0.0480349,-0.56044,-0.622642,0.437908,-0.771429,0.333333,0.685714,0.0105263,0.282974,0.308176,-0.684211,-0.818182,0.0243902,-0.266667,0.2
539,0,0.217391,0.230769,0.75,-0.0567686,-0.56044,-0.698113,0.163399,-0.6,0,0.0857143,-0.105263,0,-0.18239,-0.736842,-0.636364,-0.463415,-0.133333,0
540,2,0.565217,0.692308,0.555556,-0.240175,-0.78022,-0.849057,0.686275,-0.885714,0.5,0.485714,0.442105,0.613909,0.672956,-0.315789,-0.272727,-0.560976,-0.466667,-0.8
544,1,0,-0.692308,-0.0555556,-0.275109,-0.538462,-0.773585,-0.385621,-0.0857143,-0.5,-0.542857,-0.442105,-0.534772,-0.685535,-0.736842,-0.727273,-0.219512,-0.0666667,0.0666667
547,3,-0.173913,-0.461538,-0.277778,-0.938865,-0.978022,-0.811321,-0.647059,0.371429,-0.666667,-0.371429,-0.694737,-0.776978,-0.509434,-0.315789,0.0909091,-0.0731707,-0.6,-0.866667
549,2,-0.0869565,-0.538462,-0.0277778,-0.30131,-0.450549,-0.773585,-0.437908,-0.0857143,-0.666667,-0.571429,-0.526316,-0.565947,-0.54717,-0.710526,-0.636364,-0.756098,0.0666667,0.266667
550,1,0.478261,0.384615,0.75,-0.318777,-0.802198,-0.660377,0.320261,-0.714286,0.166667,0.257143,0.0105263,0.172662,0.358491,-0.657895,-0.818182,-0.804878,-0.2,0.133333
551,3,-0.434783,-0.615385,-0.5,-0.868996,-0.802198,-0.924528,-0.921569,0.771429,-1,-0.685714,-0.894737,-0.942446,-0.459119,-0.5,-0.181818,-0.902439,-0.466667,-0.666667
553,1,-0.26087,-0.538462,0.361111,-0.327511,-0.67033,-0.773585,-0.176471,-0.314286,-0.333333,-0.6,-0.263158,-0.342926,-0.433962,-0.710526,0,-0.268293,-0.133333,-0.0666667
555,1,0.73913,0.153846,0.611111,-0.0917031,-0.67033,-0.735849,0.189542,-0.6,0,-0.0571429,-0.0947368,0.028777,-0.0691824,-0.868421,0.545455,0.414634,0.133333,0.533333
556,0,-0.391304,0.230769,0.277778,-0.248908,-0.626374,-0.735849,-0.150327,-0.371429,-0.333333,0,-0.294737,-0.311751,0.257862,-0.789474,0,-0.658537,0.0666667,0.2
558,1,-0.434783,-0.461538,-0.277778,-0.703057,-0.736264,-0.924528,-0.673203,0.314286,-0.833333,-0.571429,-0.663158,-0.772182,-0.471698,-0.605263,-0.454545,-0.317073,-0.333333,-0.4
559,2,-0.478261,-0.230769,-0.277778,-0.851528,-0.846154,-0.811321,-0.503268,0.142857,-0.666667,-0.171429,-0.589474,-0.664269,-0.169811,-0.263158,-1,-0.756098,-0.8,-0.933333
560,1,0.217391,0.769231,0.694444,0.10917,-0.450549,-0.698113,0.372549,-0.714286,0.166667,0.514286,0.0736842,0.232614,0.345912,-0.657895,-0.818182,-0.707317,-0.266667,0.0666667
561,0,0.391304,0.692308,0.555556,-0.327511,-0.802198,-0.735849,0.398693,-0.771429,0.333333,0.628571,0.0631579,0.268585,0.345912,-0.605263,-0.636364,-0.756098,-0.266667,-0.133333
563,1,0.73913,0.538462,0.472222,-0.187773,-0.67033,-0.660377,0.359477,-0.714286,0.166667,0.342857,-0.0421053,0.208633,0.0943396,-0.657895,-0.454545,0.219512,-0.2,0.2
564,0,-0.304348,-0.307692,-0.0277778,-0.68559,-0.824176,-0.849057,-0.568627,0.142857,-0.666667,-0.4,-0.578947,-0.693046,-0.283019,-0.684211,0.363636,0.268293,0,0.133333
565,2,0.0869565,-0.846154,-0.166667,-0.318777,-0.538462,-0.886792,-0.437908,-0.142857,-0.666667,-0.828571,-0.431579,-0.551559,-0.899371,-0.684211,-0.727273,0.0731707,0.733333,0.6
566,1,0.217391,0.153846,0.25,-0.240175,-0.714286,-0.660377,-0.176471,-0.314286,-0.333333,0,-0.347368,-0.342926,-0.0188679,-0.921053,-0.545455,0.0731707,0.4,0.933333
569,2,-0.434783,-0.230769,-0.194444,-0.834061,-0.846154,-0.849057,-0.503268,0.142857,-0.666667,-0.257143,-0.536842,-0.661871,-0.144654,-0.263158,-0.727273,-0.658537,-0.733333,-0.933333
570,3,0.0434783,-0.846154,-0.277778,-0.58952,-0.626374,-0.773585,-0.79085,0.485714,-0.833333,-0.685714,-0.810526,-0.851319,-0.962264,-0.815789,-0.454545,-0.902439,0.266667,0.266667
572,1,-0.0869565,-0.230769,-0.194444,-0.502183,-0.736264,-0.811321,-0.477124,-0.0285714,-0.666667,-0.285714,-0.526316,-0.604317,-0.0188679,-0.789474,0.0909091,-0.463415,0.133333,0.133333
573,3,0,-0.0769231,0.305556,-0.432314,-0.56044,-0.698113,-0.45098,0.0285714,-0.666667,-0.114286,-0.610526,-0.59952,-0.18239,-0.789474,-0.181818,-0.609756,0.0666667,0.333333
574,3,-0.304348,0.0769231,0.111111,-0.764192,-0.846154,-0.660377,-0.372549,-0.0285714,-0.5,0.285714,-0.526316,-0.556355,-0.18239,-0.526316,-0.909091,-0.658537,-0.6,-0.2
575,0,0.347826,0.692308,0.805556,-0.0218341,-0.538462,-0.660377,0.215686,-0.657143,0,0.457143,-0.0421053,0.0527578,0.345912,-0.684211,-0.181818,-0.121951,-0.133333,0
578,0,0.130435,0.615385,0.666667,-0.170306,-0.67033,-0.735849,0.150327,-0.6,0,0.371429,-0.0315789,-0.00239808,0.660377,-0.710526,-0.818182,-0.658537,-0.133333,0.133333
581,2,-0.478261,-0.307692,-0.277778,-0.860262,-0.868132,-0.811321,-0.51634,0.0857143,-0.666667,-0.228571,-0.547368,-0.661871,-0.320755,-0.315789,-0.545455,-0.804878,-0.733333,-0.933333
583,1,0.521739,0.538462,0.777778,-0.327511,-0.802198,-0.660377,0.411765,-0.714286,0.333333,0.4,0.0105263,0.266187,0.320755,-0.657895,0.363636,-0.121951,-0.133333,0.2
584,1,0.347826,0.615385,0.694444,-0.187773,-0.626374,-0.660377,0.320261,-0.714286,0.166667,0.542857,-0.0736842,0.16307,0.421384,-0.605263,0.272727,-0.804878,-0.266667,0
586,3,-0.478261,-0.846154,-0.333333,-0.781659,-0.78022,-0.849057,-0.947712,0.771429,-1,-0.8,-0.915789,-0.961631,-0.823899,-0.842105,-0.909091,0.121951,0.333333,0.466667
589,0,-0.304348,-0.615385,0.0555556,-0.572052,-0.692308,-0.811321,-0.555556,0.142857,-0.666667,-0.742857,-0.621053,-0.688249,-0.584906,-0.736842,-1,-0.560976,-0.266667,-0.133333
597,0,-0.26087,-0.461538,0.194444,-0.353712,-0.692308,-0.773585,-0.137255,-0.371429,-0.333333,-0.6,-0.273684,-0.309353,-0.396226,-0.684211,-0.909091,-0.317073,-0.266667,-0.2
598,3,-0.347826,-0.307692,-0.277778,-0.746725,-0.78022,-0.849057,-0.856209,0.6,-1,-0.257143,-0.821053,-0.896882,-0.358491,-0.815789,-0.272727,-0.804878,0.133333,0.133333
599,2,0,-0.230769,0.166667,-0.502183,-0.824176,-0.886792,-0.0326797,-0.542857,-0.166667,-0.342857,-0.105263,-0.160671,-0.333333,-0.578947,-1,-0.707317,0.266667,0
603,0,0.173913,0.384615,0.916667,0.10917,-0.494505,-0.660377,0.411765,-0.771429,0.333333,0.285714,0.136842,0.290168,0.220126,-0.631579,0,-0.0731707,-0.133333,0.133333
604,1,-0.26087,-0.769231,0.25,-0.30131,-0.626374,-0.849057,-0.372549,-0.142857,-0.5,-0.8,-0.4,-0.517986,-0.622642,-0.815789,-0.181818,0.512195,0.266667,0.466667
605,0,-0.347826,-0.461538,0.0833333,-0.310044,-0.67033,-0.811321,-0.163399,-0.314286,-0.333333,-0.428571,-0.263158,-0.333333,-0.484277,-0.815789,-1,0.414634,-0.133333,0.2
606,1,0.0434783,0.538462,0.805556,0.0567686,-0.472527,-0.622642,0.424837,-0.771429,0.333333,0.4,0.0105263,0.268585,0.169811,-0.710526,-0.727273,-0.0243902,-0.333333,0.266667
607,3,-0.521739,-0.692308,-0.166667,-0.598253,-0.692308,-0.811321,-0.673203,0.314286,-0.833333,-0.371429,-0.726316,-0.77458,-0.849057,-0.868421,-1,0.121951,0.333333,0.6
608,3,-0.434783,-0.538462,-0.388889,-0.781659,-0.736264,-0.849057,-0.947712,0.771429,-1,-0.514286,-0.926316,-0.954436,-0.54717,-0.868421,-0.363636,-0.560976,0.533333,0.533333
609,0,-0.478261,-0.615385,-0.111111,-0.772926,-0.868132,-0.735849,-0.712418,0.428571,-0.833333,-0.6,-0.842105,-0.815348,-0.823899,-0.842105,-0.909091,0.170732,-0.2,0.133333
616,0,-0.347826,-0.923077,-0.194444,-0.580786,-0.78022,-0.886792,-0.660131,0.257143,-0.833333,-0.885714,-0.705263,-0.760192,-0.861635,-0.921053,-0.181818,0.414634,0.866667,0.933333
617,0,-0.173913,-0.307692,-0.194444,-0.572052,-0.758242,-0.773585,-0.633987,0.257143,-0.833333,-0.428571,-0.631579,-0.745803,-0.471698,-0.868421,-0.0909091,0.0243902,0.533333,0.666667
622,3,-0.26087,0.153846,0.138889,-0.650655,-0.714286,-0.735849,-0.503268,0.0285714,-0.666667,0.0857143,-0.547368,-0.642686,0.144654,-0.578947,-0.818182,-1,-0.4,-0.0666667
624,1,0.434783,0.461538,0.888889,-0.100437,-0.626374,-0.622642,0.424837,-0.714286,0.333333,0.428571,0.0421053,0.258993,0.144654,-0.631579,1,0.853659,-0.0666667,0.6
625,1,-0.521739,-0.769231,-0.0277778,-0.720524,-0.824176,-0.849057,-0.633987,0.257143,-0.833333,-0.8,-0.621053,-0.745803,-0.63522,-0.684211,-0.636364,0.756098,-0.133333,-0.0666667
626,1,0.347826,0.538462,0.694444,-0.248908,-0.648352,-0.698113,0.320261,-0.657143,0.166667,0.371429,-0.0736842,0.151079,0.169811,-0.605263,0.181818,0.0243902,-0.2,0.133333
627,2,-0.565217,-0.153846,-0.166667,-0.458515,-0.516484,-0.886792,-0.594771,0.142857,-0.833333,-0.285714,-0.621053,-0.707434,-0.232704,-0.736842,-0.363636,-0.707317,-0.2,-0.2
631,1,-0.434783,-0.461538,-0.361111,-0.729258,-0.802198,-0.886792,-0.72549,0.371429,-0.833333,-0.514286,-0.768421,-0.81295,-0.283019,-0.710526,-0.181818,-0.902439,-0.266667,-0.333333
632,0,0.304348,0.230769,0.861111,-0.344978,-0.846154,-0.622642,0.254902,-0.657143,0.166667,0.171429,-0.115789,0.103118,-0.0691824,-0.815789,-0.909091,-0.414634,0,0.266667
635,0,-0.652174,-0.615385,-0.638889,-0.834061,-0.758242,-0.849057,-0.712418,0.428571,-0.833333,-0.714286,-0.821053,-0.820144,-0.509434,-0.368421,-0.0909091,-0.707317,-0.933333,-0.8
638,2,-0.434783,-0.153846,-0.305556,-0.781659,-0.802198,-0.849057,-0.477124,0.0857143,-0.666667,-0.0857143,-0.6,-0.647482,-0.144654,-0.368421,-0.636364,-0.365854,-0.866667,-0.866667
639,2,0.0434783,0.230769,0,-0.135371,-0.428571,-0.811321,-0.137255,-0.428571,-0.333333,0.114286,-0.326316,-0.273381,-0.0314465,-0.657895,-1,-0.658537,0.4,0.266667
641,0,-0.217391,0.461538,0.611111,-0.196507,-0.67033,-0.735849,0.0588235,-0.542857,-0.166667,0.228571,-0.0947368,-0.0935252,0.698113,-0.736842,-0.727273,-0.95122,-0.0666667,0.2
642,2,-0.521739,-0.230769,0,-0.336245,-0.384615,-0.811321,-0.437908,-0.0285714,-0.666667,-0.285714,-0.473684,-0.580336,-0.194969,-0.526316,-0.545455,-0.414634,-0.4,-0.4
643,1,-0.0434783,0,0.777778,-0.0917031,-0.582418,-0.735849,0.0326797,-0.485714,-0.166667,-0.142857,-0.157895,-0.139089,-0.245283,-0.763158,-1,0.365854,-0.0666667,0.266667
644,2,-0.0434783,-0.230769,0.194444,-0.179039,-0.516484,-0.849057,-0.150327,-0.428571,-0.333333,-0.4,-0.378947,-0.280576,-0.320755,-0.763158,-0.454545,-0.804878,0.333333,0.133333
646,0,-0.434783,-0.153846,0.0277778,-0.554585,-0.714286,-0.811321,-0.477124,0.0285714,-0.666667,-0.342857,-0.536842,-0.613909,-0.345912,-0.657895,-0.181818,-1,-0.266667,-0.266667
650,1,-0.304348,-0.615385,0.0277778,-0.502183,-0.67033,-0.811321,-0.51634,0.0857143,-0.666667,-0.685714,-0.536842,-0.657074,-0.446541,-0.684211,-0.454545,0.0243902,-0.2,-0.2
652,1,-0.478261,-0.461538,-0.277778,-0.720524,-0.758242,-0.849057,-0.607843,0.257143,-0.666667,-0.457143,-0.642105,-0.733813,-0.308176,-0.526316,-0.818182,0.0731707,-0.6,-0.666667
654,0,0.0434783,-0.384615,0.444444,-0.187773,-0.648352,-0.698113,-0.124183,-0.371429,-0.333333,-0.371429,-0.294737,-0.28777,-0.660377,-0.894737,-0.636364,-0.853659,0.4,0.533333
656,3,-0.434783,-0.846154,-0.888889,-0.947598,-0.846154,-1,-0.908497,0.771429,-1,-0.914286,-0.905263,-0.942446,-0.647799,-0.184211,-0.454545,-0.95122,-0.733333,-0.866667
657,2,-0.521739,-0.307692,0,-0.545852,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.285714,-0.484211,-0.628297,-0.396226,-0.578947,-1,-0.0243902,-0.266667,-0.2
659,3,-0.217391,-0.538462,0.0277778,-0.572052,-0.736264,-0.773585,-0.647059,0.257143,-0.833333,-0.4,-0.694737,-0.748201,-0.823899,-0.921053,-0.272727,-0.170732,0.666667,0.866667
660,1,0,0.307692,0.5,-0.0305677,-0.56044,-0.735849,-0.0196078,-0.485714,-0.166667,0.142857,-0.115789,-0.182254,0.320755,-0.789474,-0.272727,-0.707317,0.133333,0.333333
662,1,0.608696,0,0.666667,-0.187773,-0.692308,-0.735849,0.0588235,-0.542857,-0.166667,-0.114286,-0.168421,-0.0959233,-0.358491,-0.842105,0,-0.658537,0.2,0.466667
664,1,-0.304348,0.0769231,0.194444,-0.432314,-0.692308,-0.773585,-0.320261,-0.2,-0.5,-0.0857143,-0.378947,-0.477218,0.0188679,-0.657895,-0.363636,-0.512195,-0.266667,-0.2
666,3,-0.26087,0.0769231,0.25,-0.502183,-0.626374,-0.698113,-0.333333,-0.0857143,-0.5,0.2,-0.505263,-0.508393,-0.0440252,-0.631579,-0.181818,-1,-0.4,-0.0666667
667,0,0.26087,-0.230769,0.555556,-0.187773,-0.648352,-0.698113,-0.0457516,-0.428571,-0.166667,-0.314286,-0.242105,-0.211031,-0.622642,-0.842105,-0.272727,-0.414634,0.266667,0.533333
670,2,-0.478261,-0.153846,-0.277778,-0.816594,-0.758242,-0.849057,-0.529412,0.0857143,-0.666667,-0.228571,-0.578947,-0.666667,-0.0440252,-0.342105,-0.272727,-0.95122,-0.733333,-0.866667
671,0,-0.0434783,0.384615,0.555556,-0.196507,-0.648352,-0.735849,0.0196078,-0.485714,-0.166667,0.228571,-0.178947,-0.139089,0.584906,-0.763158,0.181818,-1,0,0.133333
673,2,0.0434783,0.0769231,0.333333,-0.310044,-0.714286,-0.811321,0.111111,-0.6,0,-0.142857,-0.115789,-0.0119904,0.157233,-0.605263,-0.272727,-1,0.0666667,-0.333333
677,2,-0.608696,-0.230769,-0.0833333,-0.528384,-0.538462,-0.811321,-0.490196,0.0285714,-0.666667,-0.228571,-0.463158,-0.633094,-0.194969,-0.447368,-0.818182,-0.170732,-0.533333,-0.533333
678,2,0.391304,0.384615,0.111111,-0.100437,-0.472527,-0.849057,0.0849673,-0.6,-0.166667,0.171429,-0.115789,-0.0527578,-0.00628931,-0.578947,-0.454545,-0.0243902,0.2,-0.133333
680,2,-0.304348,-0.384615,0,-0.310044,-0.428571,-0.811321,-0.411765,-0.0857143,-0.666667,-0.485714,-0.463158,-0.546763,-0.446541,-0.605263,-0.272727,-0.414634,0,-0.0666667
681,3,-0.0434783,0,0,-0.49345,-0.582418,-0.660377,-0.346405,-0.0857143,-0.5,0.0571429,-0.526316,-0.527578,-0.207547,-0.605263,-0.272727,-0.804878,-0.466667,-0.2
682,2,0,0,-0.166667,-0.213974,-0.494505,-0.849057,-0.281046,-0.257143,-0.5,-0.142857,-0.442105,-0.417266,-0.220126,-0.736842,0.545455,-0.512195,0.6,0.466667
684,2,0.608696,0.769231,0.916667,-0.170306,-0.78022,-0.886792,0.816993,-0.942857,0.666667,0.457143,0.494737,0.784173,1,-0.394737,0,-0.512195,-0.533333,-0.866667
685,2,0.130435,-0.615385,-0.0555556,-0.30131,-0.582418,-0.849057,-0.320261,-0.257143,-0.5,-0.628571,-0.336842,-0.448441,-0.647799,-0.684211,-0.818182,0.0731707,0.6,0.4
686,2,-0.478261,-0.307692,-0.277778,-0.860262,-0.868132,-0.811321,-0.51634,0.142857,-0.666667,-0.285714,-0.589474,-0.671463,-0.358491,-0.315789,-0.0909091,-0.658537,-0.733333,-0.933333
687,0,-0.347826,-0.461538,-0.194444,-0.633188,-0.736264,-0.811321,-0.764706,0.428571,-0.833333,-0.542857,-0.821053,-0.83693,-0.559748,-0.868421,-0.909091,-0.95122,0.133333,0.266667
694,3,-0.26087,0,-0.0277778,-0.746725,-0.824176,-0.660377,-0.372549,-0.0285714,-0.5,0.228571,-0.547368,-0.556355,-0.220126,-0.526316,-1,-0.219512,-0.6,-0.266667
695,1,0.173913,-0.230769,0.444444,-0.187773,-0.67033,-0.698113,-0.111111,-0.428571,-0.333333,-0.285714,-0.263158,-0.268585,-0.446541,-0.868421,-0.454545,-0.560976,0.266667,0.6
697,1,-0.304348,-0.615385,0.166667,-0.545852,-0.736264,-0.773585,-0.464052,-0.0285714,-0.666667,-0.685714,-0.484211,-0.59952,-0.647799,-0.710526,-0.909091,-0.95122,-0.266667,-0.266667
698,2,-0.173913,-0.692308,-0.0277778,-0.30131,-0.494505,-0.849057,-0.45098,-0.0857143,-0.666667,-0.628571,-0.431579,-0.570743,-0.773585,-0.684211,-1,-0.804878,0.466667,0.4
699,2,-0.565217,-0.307692,-0.138889,-0.580786,-0.626374,-0.811321,-0.51634,0.0857143,-0.666667,-0.314286,-0.557895,-0.647482,-0.383648,-0.605263,-0.818182,-0.902439,-0.466667,-0.4
700,0,-0.130435,0.0769231,0.194444,-0.467249,-0.714286,-0.811321,-0.281046,-0.2,-0.5,-0.171429,-0.294737,-0.441247,0.157233,-0.631579,0.0909091,-0.804878,-0.266667,-0.266667
701,0,0.434783,0.538462,0.611111,-0.231441,-0.758242,-0.660377,0.372549,-0.714286,0.166667,0.371429,0.0315789,0.220624,0.0314465,-0.684211,0,0.170732,-0.2,0.133333
702,1,0.521739,0.230769,0.75,-0.161572,-0.67033,-0.698113,0.228758,-0.657143,0,0.0571429,0.0210526,0.0815348,0.333333,-0.657895,-0.454545,-0.219512,-0.133333,0.133333
703,0,0,0.153846,0.194444,-0.362445,-0.736264,-0.773585,-0.228758,-0.257143,-0.333333,-0.0285714,-0.315789,-0.390887,0.0943396,-0.789474,0.363636,-1,0.266667,0.333333
707,3,-0.608696,-0.230769,-0.166667,0.275109,0.274725,1,-0.647059,0.257143,-0.833333,-0.228571,0.0631579,-0.748201,-0.207547,0.0526316,-0.636364,-0.560976,-0.0666667,0.2
710,0,-0.0434783,-0.307692,0.555556,-0.187773,-0.604396,-0.735849,-0.137255,-0.371429,-0.333333,-0.342857,-0.273684,-0.304556,-0.496855,-0.789474,-0.909091,0.414634,0.133333,0.266667
711,2,0.26087,0.615385,0.611111,-0.152838,-0.692308,-0.849057,0.477124,-0.828571,0.333333,0.342857,0.221053,0.395683,0.534591,-0.473684,-0.181818,-0.317073,-0.2,-0.6
712,1,0.173913,0.615385,0.722222,-0.10917,-0.604396,-0.698113,0.124183,-0.6,0,0.314286,-0.0105263,-0.0335731,0.647799,-0.657895,-0.636364,-0.463415,-0.266667,0
715,2,-0.0869565,-0.153846,-0.166667,-0.283843,-0.450549,-0.773585,-0.464052,-0.0857143,-0.666667,-0.257143,-0.568421,-0.57554,-0.132075,-0.789474,-0.363636,-0.902439,0.533333,0.666667
717,1,0.0434783,-0.384615,0.333333,-0.30131,-0.736264,-0.735849,-0.176471,-0.314286,-0.333333,-0.371429,-0.347368,-0.340528,-0.522013,-0.894737,-0.909091,-0.756098,0.333333,0.6
719,0,0.347826,0.461538,0.944444,-0.406114,-0.868132,-0.698113,0.398693,-0.771429,0.333333,0.371429,0.105263,0.263789,0.371069,-0.605263,-0.0909091,0.365854,-0.2,0.133333
721,0,-0.217391,-0.615385,0,-0.406114,-0.692308,-0.773585,-0.281046,-0.2,-0.5,-0.542857,-0.305263,-0.446043,-0.54717,-0.684211,-1,0.365854,-0.133333,0.133333
724,0,0.391304,0,0.666667,-0.20524,-0.692308,-0.735849,0.0588235,-0.542857,-0.166667,-0.0857143,-0.189474,-0.105516,-0.345912,-0.842105,-0.545455,-0.560976,0.2,0.4
725,3,-0.0869565,-0.0769231,0.25,-0.510917,-0.648352,-0.698113,-0.398693,-0.0285714,-0.5,0.114286,-0.536842,-0.561151,-0.333333,-0.763158,-0.909091,-0.707317,-0.133333,0.2
726,3,-0.217391,-0.692308,0,-0.703057,-0.824176,-0.773585,-0.738562,0.428571,-0.833333,-0.514286,-0.715789,-0.827338,-0.811321,-0.736842,-1,-0.414634,0,-0.266667
727,1,0.26087,0.153846,0.805556,-0.0393013,-0.626374,-0.698113,0.163399,-0.6,0,-0.0285714,-0.115789,-0.00239808,-0.132075,-0.868421,-1,0.219512,0.0666667,0.533333
733,3,-0.478261,-0.0769231,-0.0833333,-0.449782,-0.516484,-0.773585,-0.594771,0.142857,-0.833333,-0.142857,-0.547368,-0.705036,-0.157233,-0.684211,-0.818182,-1,-0.0666667,0.2
734,2,0.782609,0.846154,0.722222,-0.327511,-0.89011,-0.849057,0.895425,-1,0.833333,0.457143,0.652632,0.880096,0.91195,-0.315789,-0.818182,0.0243902,-0.6,-0.8
736,0,-0.434783,-0.692308,0.0277778,-0.650655,-0.846154,-0.811321,-0.45098,-0.0285714,-0.666667,-0.742857,-0.484211,-0.597122,-0.54717,-0.684211,0.272727,-0.365854,-0.333333,-0.333333
737,1,0.26087,0.384615,0.777778,-0.0131004,-0.56044,-0.698113,0.202614,-0.657143,0,0.257143,-0.0526316,0.0479616,0.081761,-0.763158,-0.727273,-0.0731707,-0.2,0.0666667
739,2,0.173913,0.307692,0.611111,-0.126638,-0.648352,-0.849057,0.385621,-0.771429,0.166667,0.0857143,0.0736842,0.282974,0.308176,-0.526316,-0.272727,-0.658537,-0.133333,-0.466667
740,3,0,-0.153846,0.25,-0.458515,-0.582418,-0.698113,-0.437908,-0.0285714,-0.666667,-0.0857143,-0.610526,-0.589928,-0.371069,-0.789474,-0.727273,-0.512195,0.0666667,0.4
741,1,0.565217,0.461538,0.777778,-0.170306,-0.714286,-0.622642,0.346405,-0.714286,0.166667,0.257143,-0.0526316,0.215827,0.295597,-0.789474,0,-0.658537,-0.133333,0.2
742,2,-0.391304,-0.538462,-0.0555556,-0.467249,-0.582418,-0.849057,-0.568627,0.0857143,-0.666667,-0.542857,-0.547368,-0.678657,-0.622642,-0.710526,-0.727273,0.0243902,0.266667,0.266667
743,0,-0.26087,-0.384615,0.0555556,-0.641921,-0.824176,-0.811321,-0.660131,0.257143,-0.833333,-0.428571,-0.673684,-0.760192,-0.383648,-0.789474,-1,-0.95122,0.0666667,0.0666667
747,3,-0.217391,-0.307692,-0.277778,-0.668122,-0.758242,-0.735849,-0.712418,0.371429,-0.833333,-0.314286,-0.652632,-0.798561,-0.308176,-0.736842,-0.454545,-0.756098,0,0.0666667
751,1,0,-0.461538,0.0555556,-0.423581,-0.758242,-0.811321,-0.189542,-0.314286,-0.333333,-0.4,-0.294737,-0.35012,-0.358491,-0.763158,-0.727273,0.414634,0,0.266667
753,2,0.173913,-0.769231,-0.0833333,-0.170306,-0.428571,-0.849057,-0.346405,-0.2,-0.5,-0.742857,-0.378947,-0.479616,-0.798742,-0.657895,-0.454545,-0.0731707,0.6,0.533333
754,1,-0.217391,-0.769231,-0.111111,-0.49345,-0.714286,-0.773585,-0.503268,0.0285714,-0.666667,-0.571429,-0.621053,-0.640288,-0.849057,-0.894737,-0.818182,0.0731707,0.333333,0.6
757,1,-0.0434783,0.538462,0.527778,-0.144105,-0.604396,-0.698113,0.0588235,-0.542857,-0.166667,0.2,-0.0526316,-0.100719,0.610063,-0.684211,-0.727273,-0.902439,-0.2,0
759,2,-0.652174,-0.0769231,-0.222222,-0.71179,-0.714286,-0.811321,-0.477124,0.0857143,-0.666667,-0.0571429,-0.610526,-0.642686,-0.119497,-0.421053,-0.727273,-0.365854,-0.8,-0.866667
760,3,-0.0869565,0.307692,0.222222,-0.703057,-0.78022,-0.698113,-0.424837,0.0285714,-0.5,0.485714,-0.568421,-0.59952,-0.0188679,-0.526316,-0.545455,-0.707317,-0.6,-0.333333
761,0,0.478261,-0.0769231,0.444444,-0.187773,-0.67033,-0.698113,-0.00653595,-0.485714,-0.166667,-0.142857,-0.242105,-0.179856,-0.371069,-0.868421,0.0909091,-0.0243902,0.266667,0.466667
762,1,0.826087,0.384615,0.666667,-0.152838,-0.714286,-0.622642,0.0980392,-0.542857,0,0.257143,-0.189474,-0.0671463,-0.0566038,-0.921053,1,-0.95122,0.466667,0.8
763,3,-0.26087,-0.153846,-0.194444,-0.580786,-0.626374,-0.811321,-0.699346,0.314286,-0.833333,-0.228571,-0.631579,-0.788969,-0.333333,-0.578947,-0.727273,-0.902439,-0.266667,-0.333333
764,0,0.26087,0.461538,0.611111,0.0567686,-0.472527,-0.698113,0.333333,-0.714286,0.166667,0.314286,0.0315789,0.194245,0.132075,-0.684211,-1,-0.219512,-0.266667,0
766,2,-0.521739,-0.230769,-0.166667,-0.834061,-0.846154,-0.773585,-0.490196,0.0857143,-0.666667,-0.2,-0.547368,-0.645084,-0.157233,-0.421053,-0.909091,-0.414634,-0.666667,-0.8
768,2,-0.347826,-0.538462,-0.166667,-0.458515,-0.582418,-0.811321,-0.529412,0.0285714,-0.666667,-0.542857,-0.610526,-0.645084,-0.572327,-0.736842,-0.545455,-0.365854,0.133333,0.333333
769,0,-0.217391,0,0.694444,-0.170306,-0.604396,-0.735849,0.0980392,-0.542857,0,-0.2,-0.0631579,-0.0647482,0.132075,-0.631579,-0.545455,-0.609756,-0.333333,-0.133333
772,0,0.0434783,0.153846,0.805556,-0.0567686,-0.626374,-0.660377,0.163399,-0.6,0,0.0571429,-0.136842,0.00239808,-0.333333,-0.868421,-0.818182,-0.658537,0.133333,0.4
