id,x0,x1,x2,x3,x4,x5,x6,x7,x8
530,-0.257143,-0.589474,-0.659472,-0.207547,-0.315789,-0.272727,-0.609756,-0.8,-0.933333
531,-0.0285714,-0.263158,-0.338129,0.119497,-0.763158,0.181818,-0.219512,0.0666667,0.2
532,0.542857,0.463158,0.726619,0.63522,-0.368421,-0.545455,0.463415,-0.8,-0.666667
533,0.114286,-0.0842105,0.0863309,-0.257862,-0.868421,-1,-0.0731707,0.133333,0.733333
534,-0.457143,-0.810526,-0.906475,-0.484277,-0.552632,0.0909091,-0.853659,-0.333333,-0.533333
535,-0.4,-0.736842,-0.815348,-0.471698,-0.315789,0.0909091,-0.609756,-0.533333,-0.933333
536,-0.114286,-0.547368,-0.561151,-0.433962,-0.815789,0.272727,-0.560976,0.2,0.4
537,0.685714,0.0105263,0.282974,0.308176,-0.684211,-0.818182,0.0243902,-0.266667,0.2
538,-0.4,-0.842105,-0.901679,-0.572327,-0.894737,-0.363636,-0.463415,0.733333,0.8
539,0.0857143,-0.105263,0,-0.18239,-0.736842,-0.636364,-0.463415,-0.133333,0
540,0.485714,0.442105,0.613909,0.672956,-0.315789,-0.272727,-0.560976,-0.466667,-0.8
541,-0.285714,-0.484211,-0.541966,-0.0691824,-0.710526,-0.272727,-0.707317,0.266667,0.333333
542,-0.657143,-0.810526,-0.858513,-0.949686,-0.894737,-0.636364,-0.512195,0.533333,0.666667
543,-0.542857,-0.410526,-0.438849,-0.748428,-0.894737,-0.454545,-0.170732,0.4,0.533333
544,-0.542857,-0.442105,-0.534772,-0.685535,-0.736842,-0.727273,-0.219512,-0.0666667,0.0666667
545,-0.285714,-0.473684,-0.621103,-0.257862,-0.552632,-0.909091,-0.560976,-0.333333,-0.466667
546,0.142857,-0.515789,-0.59952,-0.308176,-0.578947,-0.363636,-0.463415,-0.533333,-0.0666667
547,-0.371429,-0.694737,-0.776978,-0.509434,-0.315789,0.0909091,-0.0731707,-0.6,-0.866667
548,-0.285714,-0.652632,-0.695444,-0.194969,-0.763158,-0.363636,-0.609756,0.333333,0.466667
549,-0.571429,-0.526316,-0.565947,-0.54717,-0.710526,-0.636364,-0.756098,0.0666667,0.266667
550,0.257143,0.0105263,0.172662,0.358491,-0.657895,-0.818182,-0.804878,-0.2,0.133333
551,-0.685714,-0.894737,-0.942446,-0.459119,-0.5,-0.181818,-0.902439,-0.466667,-0.666667
552,-0.514286,-0.631579,-0.733813,-0.559748,-0.526316,-0.363636,0.0243902,-0.666667,-0.466667
553,-0.6,-0.263158,-0.342926,-0.433962,-0.710526,0,-0.268293,-0.133333,-0.0666667
554,-0.228571,-0.578947,-0.671463,-0.0314465,-0.289474,-1,-0.658537,-0.8,-0.933333
555,-0.0571429,-0.0947368,0.028777,-0.0691824,-0.868421,0.545455,0.414634,0.133333,0.533333
556,0,-0.294737,-0.311751,0.257862,-0.789474,0,-0.658537,0.0666667,0.2
557,0.4,0.410526,0.609113,0.496855,-0.394737,-0.181818,-0.365854,-0.333333,-0.733333
558,-0.571429,-0.663158,-0.772182,-0.471698,-0.605263,-0.454545,-0.317073,-0.333333,-0.4
559,-0.171429,-0.589474,-0.664269,-0.169811,-0.263158,-1,-0.756098,-0.8,-0.933333
560,0.514286,0.0736842,0.232614,0.345912,-0.657895,-0.818182,-0.707317,-0.266667,0.0666667
561,0.628571,0.0631579,0.268585,0.345912,-0.605263,-0.636364,-0.756098,-0.266667,-0.133333
562,-0.571429,-0.273684,-0.443645,-0.471698,-0.605263,-0.727273,0.0731707,-0.333333,-0.266667
563,0.342857,-0.0421053,0.208633,0.0943396,-0.657895,-0.454545,0.219512,-0.2,0.2
564,-0.4,-0.578947,-0.693046,-0.283019,-0.684211,0.363636,0.268293,0,0.133333
565,-0.828571,-0.431579,-0.551559,-0.899371,-0.684211,-0.727273,0.0731707,0.733333,0.6
566,0,-0.347368,-0.342926,-0.0188679,-0.921053,-0.545455,0.0731707,0.4,0.933333
567,0.257143,0.0315789,0.11271,0.647799,-0.684211,-0.181818,-1,-0.133333,0.0666667
568,-0.571429,-0.378947,-0.522782,-0.421384,-0.657895,-0.545455,-0.658537,-0.333333,-0.333333
569,-0.257143,-0.536842,-0.661871,-0.144654,-0.263158,-0.727273,-0.658537,-0.733333,-0.933333
570,-0.685714,-0.810526,-0.851319,-0.962264,-0.815789,-0.454545,-0.902439,0.266667,0.266667
571,0.428571,0.0105263,0.266187,0.157233,-0.684211,0.363636,0.707317,-0.133333,0.466667
572,-0.285714,-0.526316,-0.604317,-0.0188679,-0.789474,0.0909091,-0.463415,0.133333,0.133333
573,-0.114286,-0.610526,-0.59952,-0.18239,-0.789474,-0.181818,-0.609756,0.0666667,0.333333
574,0.285714,-0.526316,-0.556355,-0.18239,-0.526316,-0.909091,-0.658537,-0.6,-0.2
575,0.457143,-0.0421053,0.0527578,0.345912,-0.684211,-0.181818,-0.121951,-0.133333,0
576,0.4,0.0421053,0.182254,0.295597,-0.710526,-0.909091,0.121951,-0.2,0.333333
577,0.542857,0.0421053,0.254197,0.295597,-0.684211,-0.454545,-0.853659,-0.2,0.2
578,0.371429,-0.0315789,-0.00239808,0.660377,-0.710526,-0.818182,-0.658537,-0.133333,0.133333
579,-0.114286,-0.463158,-0.460432,-0.308176,-0.947368,-0.272727,-0.463415,0.6,0.8
580,-0.6,-0.852632,-0.884892,-0.622642,-0.710526,-0.636364,-0.658537,-0.4,-0.4
581,-0.228571,-0.547368,-0.661871,-0.320755,-0.315789,-0.545455,-0.804878,-0.733333,-0.933333
582,-0.657143,-0.621053,-0.743405,-0.773585,-0.631579,-0.363636,-0.95122,-0.133333,0
583,0.4,0.0105263,0.266187,0.320755,-0.657895,0.363636,-0.121951,-0.133333,0.2
584,0.542857,-0.0736842,0.16307,0.421384,-0.605263,0.272727,-0.804878,-0.266667,0
585,0.171429,-0.0631579,0.0503597,0.207547,-0.605263,-0.454545,-0.658537,0.133333,-0.2
586,-0.8,-0.915789,-0.961631,-0.823899,-0.842105,-0.909091,0.121951,0.333333,0.466667
587,0.714286,0.0631579,0.326139,0.358491,-0.631579,-0.272727,0.463415,-0.266667,0.133333
588,-0.742857,-0.684211,-0.764988,-0.773585,-0.657895,-0.181818,-0.0243902,-0.533333,-0.333333
589,-0.742857,-0.621053,-0.688249,-0.584906,-0.736842,-1,-0.560976,-0.266667,-0.133333
590,0.685714,0.126316,0.326139,0.371069,-0.578947,0.272727,-0.463415,-0.2,0
591,-0.142857,-0.589474,-0.661871,-0.157233,-0.394737,-0.909091,-0.463415,-0.8,-0.866667
592,-0.828571,-0.821053,-0.865707,-0.698113,-0.710526,-0.818182,0.0243902,-0.533333,-0.333333
593,-0.257143,-0.526316,-0.616307,-0.18239,-0.5,-1,-0.609756,-0.6,-0.533333
594,-0.2,-0.652632,-0.702638,-0.18239,-0.868421,0.181818,-0.756098,0.2,0.333333
595,-0.457143,-0.842105,-0.841727,-0.396226,-0.342105,0.0909091,-0.707317,-0.933333,-0.866667
596,0.0857143,-0.189474,-0.28777,0.27044,-0.684211,-0.909091,-0.707317,-0.133333,-0.133333
597,-0.6,-0.273684,-0.309353,-0.396226,-0.684211,-0.909091,-0.317073,-0.266667,-0.2
598,-0.257143,-0.821053,-0.896882,-0.358491,-0.815789,-0.272727,-0.804878,0.133333,0.133333
599,-0.342857,-0.105263,-0.160671,-0.333333,-0.578947,-1,-0.707317,0.266667,0
600,-0.542857,-0.8,-0.851319,-0.383648,-0.894737,-0.181818,-0.658537,0.466667,0.533333
601,-0.0857143,-0.431579,-0.429257,-0.106918,-0.736842,0.181818,-0.560976,0.6,0.466667
602,-0.371429,-0.715789,-0.745803,-0.786164,-0.868421,-0.636364,-0.658537,0.666667,0.8
603,0.285714,0.136842,0.290168,0.220126,-0.631579,0,-0.0731707,-0.133333,0.133333
604,-0.8,-0.4,-0.517986,-0.622642,-0.815789,-0.181818,0.512195,0.266667,0.466667
605,-0.428571,-0.263158,-0.333333,-0.484277,-0.815789,-1,0.414634,-0.133333,0.2
606,0.4,0.0105263,0.268585,0.169811,-0.710526,-0.727273,-0.0243902,-0.333333,0.266667
607,-0.371429,-0.726316,-0.77458,-0.849057,-0.868421,-1,0.121951,0.333333,0.6
608,-0.514286,-0.926316,-0.954436,-0.54717,-0.868421,-0.363636,-0.560976,0.533333,0.533333
609,-0.6,-0.842105,-0.815348,-0.823899,-0.842105,-0.909091,0.170732,-0.2,0.133333
610,-0.342857,-0.589474,-0.664269,-0.220126,-0.315789,-0.818182,-0.317073,-0.866667,-0.933333
611,0.571429,-0.0842105,0.11271,0.371069,-0.657895,0.181818,0.0731707,-0.2,0
612,0.4,-0.547368,-0.565947,-0.0314465,-0.578947,-0.909091,-0.463415,-0.6,-0.266667
613,-0.971429,-0.989474,-0.983213,-0.849057,-0.263158,-0.636364,-0.658537,-0.8,-0.866667
614,-0.714286,-0.473684,-0.498801,-0.672956,-0.736842,-0.909091,-0.317073,0.266667,0.4
615,-1,-0.936842,-0.978417,-0.773585,-0.368421,-0.909091,0.463415,-0.8,-0.733333
616,-0.885714,-0.705263,-0.760192,-0.861635,-0.921053,-0.181818,0.414634,0.866667,0.933333
617,-0.428571,-0.631579,-0.745803,-0.471698,-0.868421,-0.0909091,0.0243902,0.533333,0.666667
618,-0.714286,-0.852632,-0.916067,-0.534591,-0.315789,-0.272727,-0.219512,-0.733333,-0.8
619,-0.257143,-0.694737,-0.839329,-0.685535,-0.657895,-0.636364,-0.512195,-0.333333,-0.6
620,0.571429,-0.0631579,0.201439,0.371069,-0.578947,-1,-0.804878,-0.466667,-0.2
621,0.6,0.0736842,0.280576,0.320755,-0.631579,-0.272727,-0.853659,-0.266667,0.0666667
622,0.0857143,-0.547368,-0.642686,0.144654,-0.578947,-0.818182,-1,-0.4,-0.0666667
623,-0.542857,-0.210526,-0.275779,-0.358491,-0.763158,-0.545455,0.658537,0.0666667,0.4
624,0.428571,0.0421053,0.258993,0.144654,-0.631579,1,0.853659,-0.0666667,0.6
625,-0.8,-0.621053,-0.745803,-0.63522,-0.684211,-0.636364,0.756098,-0.133333,-0.0666667
626,0.371429,-0.0736842,0.151079,0.169811,-0.605263,0.181818,0.0243902,-0.2,0.133333
627,-0.285714,-0.621053,-0.707434,-0.232704,-0.736842,-0.363636,-0.707317,-0.2,-0.2
628,-0.342857,-0.610526,-0.693046,-0.207547,-0.684211,-0.636364,-0.804878,-0.2,-0.2
629,0.228571,-0.273684,-0.194245,0.119497,-0.657895,-0.181818,-0.463415,0.333333,0.2
630,-0.314286,-0.747368,-0.820144,-0.333333,-0.842105,0.363636,-0.853659,0.4,0.533333
631,-0.514286,-0.768421,-0.81295,-0.283019,-0.710526,-0.181818,-0.902439,-0.266667,-0.333333
632,0.171429,-0.115789,0.103118,-0.0691824,-0.815789,-0.909091,-0.414634,0,0.266667
633,-0.228571,-0.578947,-0.669065,-0.0440252,-0.394737,-0.0909091,-0.95122,-0.666667,-0.866667
634,0.114286,-0.115789,0.0359712,-0.0314465,-0.842105,-1,-0.0731707,0.133333,0.466667
635,-0.714286,-0.821053,-0.820144,-0.509434,-0.368421,-0.0909091,-0.707317,-0.933333,-0.8
636,-0.285714,-0.705263,-0.848921,-0.396226,-0.5,-0.545455,-0.658537,-0.466667,-0.666667
637,-0.342857,-0.663158,-0.729017,-0.245283,-0.947368,0,-0.609756,0.733333,0.866667
638,-0.0857143,-0.6,-0.647482,-0.144654,-0.368421,-0.636364,-0.365854,-0.866667,-0.866667
639,0.114286,-0.326316,-0.273381,-0.0314465,-0.657895,-1,-0.658537,0.4,0.266667
640,0.514286,0.0315789,0.258993,0.27044,-0.736842,0.272727,-0.804878,-0.0666667,0.0666667
641,0.228571,-0.0947368,-0.0935252,0.698113,-0.736842,-0.727273,-0.95122,-0.0666667,0.2
642,-0.285714,-0.473684,-0.580336,-0.194969,-0.526316,-0.545455,-0.414634,-0.4,-0.4
643,-0.142857,-0.157895,-0.139089,-0.245283,-0.763158,-1,0.365854,-0.0666667,0.266667
644,-0.4,-0.378947,-0.280576,-0.320755,-0.763158,-0.454545,-0.804878,0.333333,0.133333
645,-0.142857,-0.547368,-0.628297,-0.081761,-0.710526,0.363636,-0.463415,0.0666667,0.2
646,-0.342857,-0.536842,-0.613909,-0.345912,-0.657895,-0.181818,-1,-0.266667,-0.266667
647,-0.657143,-0.494737,-0.498801,-0.698113,-0.815789,-0.818182,-0.317073,0.466667,0.6
648,-0.628571,-0.568421,-0.678657,-0.54717,-0.578947,-0.363636,0.219512,-0.533333,-0.533333
649,0.428571,-0.0105263,0.143885,0.371069,-0.684211,-1,-0.268293,-0.333333,0.0666667
650,-0.685714,-0.536842,-0.657074,-0.446541,-0.684211,-0.454545,0.0243902,-0.2,-0.2
651,0.4,-0.0210526,0.0671463,0.396226,-0.657895,-0.545455,-0.0731707,-0.266667,0
652,-0.457143,-0.642105,-0.733813,-0.308176,-0.526316,-0.818182,0.0731707,-0.6,-0.666667
653,-0.628571,-0.452632,-0.508393,-0.899371,-0.921053,-0.818182,0.365854,0.8,1
654,-0.371429,-0.294737,-0.28777,-0.660377,-0.894737,-0.636364,-0.853659,0.4,0.533333
655,0.0571429,-0.410526,-0.386091,-0.245283,-1,0.363636,-0.121951,0.666667,0.933333
656,-0.914286,-0.905263,-0.942446,-0.647799,-0.184211,-0.454545,-0.95122,-0.733333,-0.866667
657,-0.285714,-0.484211,-0.628297,-0.396226,-0.578947,-1,-0.0243902,-0.266667,-0.2
658,0.142857,-0.505263,-0.573141,-0.194969,-0.578947,0.0909091,-0.219512,-0.533333,-0.2
659,-0.4,-0.694737,-0.748201,-0.823899,-0.921053,-0.272727,-0.170732,0.666667,0.866667
660,0.142857,-0.115789,-0.182254,0.320755,-0.789474,-0.272727,-0.707317,0.133333,0.333333
661,-0.685714,-0.821053,-0.851319,-1,-0.921053,-0.909091,-0.707317,0.733333,0.866667
662,-0.114286,-0.168421,-0.0959233,-0.358491,-0.842105,0,-0.658537,0.2,0.466667
663,-0.485714,-0.642105,-0.678657,-0.132075,-0.473684,0.727273,-0.902439,-0.666667,-0.733333
664,-0.0857143,-0.378947,-0.477218,0.0188679,-0.657895,-0.363636,-0.512195,-0.266667,-0.2
665,-0.228571,-0.705263,-0.772182,-0.27044,-0.868421,-0.636364,-0.707317,0.666667,0.866667
666,0.2,-0.505263,-0.508393,-0.0440252,-0.631579,-0.181818,-1,-0.4,-0.0666667
667,-0.314286,-0.242105,-0.211031,-0.622642,-0.842105,-0.272727,-0.414634,0.266667,0.533333
668,0.314286,-0.0210526,0.139089,0.27044,-0.789474,-0.545455,-0.219512,-0.0666667,0.466667
669,0.0571429,-0.557895,-0.582734,0.0440252,-0.736842,0.363636,0.0243902,-0.0666667,0.266667
670,-0.228571,-0.578947,-0.666667,-0.0440252,-0.342105,-0.272727,-0.95122,-0.733333,-0.866667
671,0.228571,-0.178947,-0.139089,0.584906,-0.763158,0.181818,-1,0,0.133333
672,-0.314286,-0.273684,-0.35012,-0.63522,-0.842105,-0.363636,0.463415,0.4,0.666667
673,-0.142857,-0.115789,-0.0119904,0.157233,-0.605263,-0.272727,-1,0.0666667,-0.333333
674,-0.628571,-0.589474,-0.669065,-0.823899,-0.868421,-0.909091,-0.95122,0.4,0.466667
675,-0.685714,-0.473684,-0.594724,-0.559748,-0.736842,-0.454545,-0.560976,-0.0666667,-0.0666667
676,0.828571,0.0947368,0.36211,0.232704,-0.657895,-1,-0.365854,-0.266667,0.133333
677,-0.228571,-0.463158,-0.633094,-0.194969,-0.447368,-0.818182,-0.170732,-0.533333,-0.533333
678,0.171429,-0.115789,-0.0527578,-0.00628931,-0.578947,-0.454545,-0.0243902,0.2,-0.133333
679,-0.257143,-0.578947,-0.664269,-0.0314465,-0.342105,-0.181818,-0.756098,-0.733333,-0.866667
680,-0.485714,-0.463158,-0.546763,-0.446541,-0.605263,-0.272727,-0.414634,0,-0.0666667
681,0.0571429,-0.526316,-0.527578,-0.207547,-0.605263,-0.272727,-0.804878,-0.466667,-0.2
682,-0.142857,-0.442105,-0.417266,-0.220126,-0.736842,0.545455,-0.512195,0.6,0.466667
683,0.142857,-0.578947,-0.546763,-0.0314465,-0.552632,-1,-0.560976,-0.6,-0.2
684,0.457143,0.494737,0.784173,1,-0.394737,0,-0.512195,-0.533333,-0.866667
685,-0.628571,-0.336842,-0.448441,-0.647799,-0.684211,-0.818182,0.0731707,0.6,0.4
686,-0.285714,-0.589474,-0.671463,-0.358491,-0.315789,-0.0909091,-0.658537,-0.733333,-0.933333
687,-0.542857,-0.821053,-0.83693,-0.559748,-0.868421,-0.909091,-0.95122,0.133333,0.266667
688,0.514286,0.631579,0.925659,0.899371,-0.289474,-0.181818,0.512195,-0.733333,-0.8
689,-0.8,-0.905263,-0.913669,-0.761006,-0.394737,-0.545455,-0.365854,-0.666667,-0.8
690,0.257143,-0.189474,-0.134293,0.0691824,-0.868421,0.636364,-0.804878,0.333333,0.6
691,-0.4,-0.431579,-0.410072,-0.698113,-0.947368,-0.818182,-0.560976,0.6,0.933333
692,-0.2,-0.557895,-0.671463,0.00628931,-0.684211,-0.0909091,-0.609756,-0.266667,-0.333333
693,0.171429,-0.115789,-0.059952,0.157233,-0.842105,-0.363636,-0.219512,0.2,0.6
694,0.228571,-0.547368,-0.556355,-0.220126,-0.526316,-1,-0.219512,-0.6,-0.266667
695,-0.285714,-0.263158,-0.268585,-0.446541,-0.868421,-0.454545,-0.560976,0.266667,0.6
696,-0.285714,-0.684211,-0.781775,-0.345912,-0.421053,-0.363636,-0.0731707,-0.6,-0.8
697,-0.685714,-0.484211,-0.59952,-0.647799,-0.710526,-0.909091,-0.95122,-0.266667,-0.266667
698,-0.628571,-0.431579,-0.570743,-0.773585,-0.684211,-1,-0.804878,0.466667,0.4
699,-0.314286,-0.557895,-0.647482,-0.383648,-0.605263,-0.818182,-0.902439,-0.466667,-0.4
700,-0.171429,-0.294737,-0.441247,0.157233,-0.631579,0.0909091,-0.804878,-0.266667,-0.266667
701,0.371429,0.0315789,0.220624,0.0314465,-0.684211,0,0.170732,-0.2,0.133333
702,0.0571429,0.0210526,0.0815348,0.333333,-0.657895,-0.454545,-0.219512,-0.133333,0.133333
703,-0.0285714,-0.315789,-0.390887,0.0943396,-0.789474,0.363636,-1,0.266667,0.333333
704,-0.228571,-0.726316,-0.767386,-0.371069,-0.894737,0.545455,-0.414634,0.8,0.933333
705,0.371429,-0.0631579,0.134293,0.333333,-0.631579,-0.727273,-0.902439,-0.266667,-0.133333
706,0.514286,-0.0315789,0.16307,0.408805,-0.631579,0.545455,-0.219512,-0.2,0.133333
707,-0.228571,0.0631579,-0.748201,-0.207547,0.0526316,-0.636364,-0.560976,-0.0666667,0.2
708,-0.6,-0.873684,-0.908873,-0.91195,-0.868421,-0.454545,-0.170732,0.4,0.466667
709,0.2,-0.515789,-0.561151,-0.0314465,-0.552632,-0.0909091,-0.658537,-0.533333,-0.266667
710,-0.342857,-0.273684,-0.304556,-0.496855,-0.789474,-0.909091,0.414634,0.133333,0.266667
711,0.342857,0.221053,0.395683,0.534591,-0.473684,-0.181818,-0.317073,-0.2,-0.6
712,0.314286,-0.0105263,-0.0335731,0.647799,-0.657895,-0.636364,-0.463415,-0.266667,0
713,-0.114286,-0.115789,-0.0359712,-0.0314465,-0.789474,-0.272727,-0.756098,0.0666667,0.266667
714,0.428571,0.0315789,0.247002,0.119497,-0.736842,-0.0909091,0.0243902,-0.0666667,0.466667
715,-0.257143,-0.568421,-0.57554,-0.132075,-0.789474,-0.363636,-0.902439,0.533333,0.666667
716,0.342857,0.168421,0.311751,0.232704,-0.631579,-0.363636,0.365854,-0.2,0.2
717,-0.371429,-0.347368,-0.340528,-0.522013,-0.894737,-0.909091,-0.756098,0.333333,0.6
718,-0.114286,-0.421053,-0.46283,0.0314465,-0.710526,-0.363636,-0.609756,0.333333,0.266667
719,0.371429,0.105263,0.263789,0.371069,-0.605263,-0.0909091,0.365854,-0.2,0.133333
720,0.428571,-0.0947368,0.158273,0.408805,-0.657895,0.0909091,-0.414634,-0.266667,0.133333
721,-0.542857,-0.305263,-0.446043,-0.54717,-0.684211,-1,0.365854,-0.133333,0.133333
722,0.428571,0.0105263,0.206235,0.496855,-0.763158,-0.636364,0.0731707,-0.133333,0.333333
723,0.0857143,-0.578947,-0.585132,-0.157233,-0.631579,0.545455,-0.463415,-0.266667,-0.0666667
724,-0.0857143,-0.189474,-0.105516,-0.345912,-0.842105,-0.545455,-0.560976,0.2,0.4
725,0.114286,-0.536842,-0.561151,-0.333333,-0.763158,-0.909091,-0.707317,-0.133333,0.2
726,-0.514286,-0.715789,-0.827338,-0.811321,-0.736842,-1,-0.414634,0,-0.266667
727,-0.0285714,-0.115789,-0.00239808,-0.132075,-0.868421,-1,0.219512,0.0666667,0.533333
728,-0.228571,-0.484211,-0.549161,-0.283019,-0.789474,-0.545455,-0.658537,0.733333,0.666667
729,-0.8,-0.852632,-0.882494,-0.823899,-0.710526,-0.727273,0.463415,-0.466667,-0.133333
730,0,0.0105263,0.0767386,0.106918,-0.684211,-0.818182,-0.268293,-0.2,0
731,0.714286,0.0315789,0.309353,0.194969,-0.605263,-0.272727,0.707317,-0.266667,0.333333
732,0.2,0.305263,0.515588,0.773585,-0.394737,-0.727273,0.121951,-0.533333,-0.8
733,-0.142857,-0.547368,-0.705036,-0.157233,-0.684211,-0.818182,-1,-0.0666667,0.2
734,0.457143,0.652632,0.880096,0.91195,-0.315789,-0.818182,0.0243902,-0.6,-0.8
735,-0.4,-0.873684,-0.844125,-0.383648,-0.263158,-1,-0.658537,-1,-0.866667
736,-0.742857,-0.484211,-0.597122,-0.54717,-0.684211,0.272727,-0.365854,-0.333333,-0.333333
737,0.257143,-0.0526316,0.0479616,0.081761,-0.763158,-0.727273,-0.0731707,-0.2,0.0666667
738,0.342857,0.157895,0.244604,0.245283,-0.421053,-0.181818,0.219512,-0.2,-0.533333
739,0.0857143,0.0736842,0.282974,0.308176,-0.526316,-0.272727,-0.658537,-0.133333,-0.466667
740,-0.0857143,-0.610526,-0.589928,-0.371069,-0.789474,-0.727273,-0.512195,0.0666667,0.4
741,0.257143,-0.0526316,0.215827,0.295597,-0.789474,0,-0.658537,-0.133333,0.2
742,-0.542857,-0.547368,-0.678657,-0.622642,-0.710526,-0.727273,0.0243902,0.266667,0.266667
743,-0.428571,-0.673684,-0.760192,-0.383648,-0.789474,-1,-0.95122,0.0666667,0.0666667
744,-0.0285714,-0.0947368,-0.0407674,-0.18239,-0.763158,-0.818182,-0.756098,-0.133333,0.0666667
745,-0.142857,-0.547368,-0.592326,-0.081761,-0.736842,0.272727,-0.268293,0.2,0.4
746,-0.228571,-0.494737,-0.623501,-0.119497,-0.342105,-0.909091,-0.804878,-0.666667,-0.8
747,-0.314286,-0.652632,-0.798561,-0.308176,-0.736842,-0.454545,-0.756098,0,0.0666667
748,-0.171429,-0.589474,-0.657074,-0.157233,-0.421053,-0.363636,-0.317073,-0.8,-0.8
749,-0.171429,-0.589474,-0.628297,-0.119497,-0.789474,-1,-0.804878,0.266667,0.533333
750,0.0857143,-0.147368,-0.227818,0.522013,-0.710526,-0.454545,-0.95122,-0.133333,0
751,-0.4,-0.294737,-0.35012,-0.358491,-0.763158,-0.727273,0.414634,0,0.266667
752,-0.828571,-0.905263,-0.944844,-0.773585,-0.421053,0.181818,-0.756098,-0.666667,-0.8
753,-0.742857,-0.378947,-0.479616,-0.798742,-0.657895,-0.454545,-0.0731707,0.6,0.533333
754,-0.571429,-0.621053,-0.640288,-0.849057,-0.894737,-0.818182,0.0731707,0.333333,0.6
755,-0.314286,-0.673684,-0.844125,-0.446541,-0.763158,-0.454545,-0.414634,0.2,0.333333
756,-0.542857,-0.894737,-0.952038,-0.509434,-0.736842,-0.363636,-0.707317,-0.0666667,-0.133333
757,0.2,-0.0526316,-0.100719,0.610063,-0.684211,-0.727273,-0.902439,-0.2,0
758,-0.371429,-0.6,-0.657074,-0.295597,-0.657895,0.181818,0.121951,-0.333333,-0.333333
759,-0.0571429,-0.610526,-0.642686,-0.119497,-0.421053,-0.727273,-0.365854,-0.8,-0.866667
760,0.485714,-0.568421,-0.59952,-0.0188679,-0.526316,-0.545455,-0.707317,-0.6,-0.333333
761,-0.142857,-0.242105,-0.179856,-0.371069,-0.868421,0.0909091,-0.0243902,0.266667,0.466667
762,0.257143,-0.189474,-0.0671463,-0.0566038,-0.921053,1,-0.95122,0.466667,0.8
763,-0.228571,-0.631579,-0.788969,-0.333333,-0.578947,-0.727273,-0.902439,-0.266667,-0.333333
764,0.314286,0.0315789,0.194245,0.132075,-0.684211,-1,-0.219512,-0.266667,0
765,0.428571,-0.0526316,0.141487,0.433962,-0.631579,0.454545,0.170732,-0.266667,0.0666667
766,-0.2,-0.547368,-0.645084,-0.157233,-0.421053,-0.909091,-0.414634,-0.666667,-0.8
767,-0.485714,-0.294737,-0.410072,-0.597484,-0.789474,-0.181818,-0.0243902,0.0666667,0.2
768,-0.542857,-0.610526,-0.645084,-0.572327,-0.736842,-0.545455,-0.365854,0.133333,0.333333
769,-0.2,-0.0631579,-0.0647482,0.132075,-0.631579,-0.545455,-0.609756,-0.333333,-0.133333
770,-0.714286,-0.652632,-0.726619,-0.647799,-0.894737,-1,0.512195,0.133333,0.266667
771,-0.2,-0.578947,-0.642686,0.0188679,-0.447368,-0.636364,-0.219512,-0.733333,-0.733333
772,0.0571429,-0.136842,0.00239808,-0.333333,-0.868421,-0.818182,-0.658537,0.133333,0.4
773,0.228571,-0.115789,-0.155875,0.647799,-0.657895,-0.818182,-0.756098,-0.2,-0.0666667
774,-0.314286,-0.505263,-0.657074,-0.408805,-0.5,-0.454545,-0.560976,-0.4,-0.533333
775,-0.514286,-0.673684,-0.81295,-0.761006,-0.736842,-0.818182,-0.658537,0.0666667,-0.0666667
776,-0.685714,-0.273684,-0.36211,-0.647799,-0.605263,-0.818182,-0.707317,0.4,0.2
777,-0.285714,-0.0736842,-0.117506,0.081761,-0.631579,-0.727273,-0.0731707,-0.133333,0.0666667
778,0.314286,0.4,0.568345,0.421384,-0.394737,-0.636364,-0.170732,-0.4,-0.8
779,0.0857143,-0.0210526,0.148681,-0.00628931,-0.763158,-0.181818,-0.560976,-0.0666667,0.266667
780,-0.342857,-0.684211,-0.822542,-0.622642,-0.447368,-0.363636,-0.0243902,-0.533333,-0.8
781,-0.0857143,-0.0631579,-0.0359712,0.0314465,-0.710526,-0.636364,-0.365854,-0.0666667,0.133333
782,-0.314286,-0.789474,-0.834532,-0.345912,-0.894737,-0.727273,-0.902439,0.8,0.933333
783,-0.342857,-0.115789,-0.158273,-0.132075,-0.684211,-0.818182,0.0243902,-0.266667,-0.133333
784,0.485714,-0.0421053,0.223022,0.358491,-0.684211,-0.818182,0.0243902,-0.266667,0.133333
785,-0.771429,-0.947368,-0.971223,-0.559748,-0.605263,0,0.0731707,-0.333333,-0.4
786,-0.228571,-0.621053,-0.676259,-0.220126,-0.315789,-0.454545,-0.463415,-0.8,-0.933333
787,0.542857,-0.0421053,0.258993,0.345912,-0.710526,-0.0909091,-0.658537,-0.266667,0.0666667
788,-0.457143,-0.726316,-0.870504,-0.874214,-0.684211,-0.818182,-0.365854,0,-0.4
789,0.342857,0.0421053,0.230216,0.320755,-0.657895,0.272727,-0.804878,-0.2,0.0666667
790,-0.628571,-0.378947,-0.491607,-0.383648,-0.684211,-0.363636,-0.365854,-0.333333,-0.266667
791,-0.228571,-0.6,-0.673861,-0.18239,-0.263158,-0.272727,-0.902439,-0.8,-1
792,-0.285714,-0.673684,-0.757794,-0.18239,-0.736842,-0.454545,-1,0.0666667,0.333333
793,0.314286,-0.0842105,0.0719424,0.0566038,-0.736842,-0.545455,0.0243902,-0.2,0
