id,node1,node2,value
6616,1162,1162,0.5
6617,1162,1613,0.5
6618,1163,1163,0.25
6619,1163,1497,0.25
6620,1163,1498,0.25
6621,1163,1534,0.25
6622,1164,1164,0.25
6623,1164,1570,0.25
6624,1164,1584,0.25
6625,1164,1626,0.25
6626,1165,430,0.3333333432674408
6627,1165,1165,0.3333333432674408
6628,1165,1327,0.3333333432674408
6629,1166,1160,0.5
6630,1166,1166,0.5
6631,1167,1167,0.25
6632,1167,1330,0.25
6633,1167,1331,0.25
6634,1167,1332,0.25
6635,1168,802,0.5
6636,1168,1168,0.5
6637,1169,524,0.25
6638,1169,1169,0.25
6639,1169,1284,0.25
6640,1169,1454,0.25
6641,1170,517,0.3333333432674408
6642,1170,1170,0.3333333432674408
6643,1170,1198,0.3333333432674408
6644,1171,1050,0.5
6645,1171,1171,0.5
6646,1172,623,0.1666666716337204
6647,1172,915,0.1666666716337204
6648,1172,1141,0.1666666716337204
6649,1172,1172,0.1666666716337204
6650,1172,2108,0.1666666716337204
6651,1172,2341,0.1666666716337204
6652,1173,318,0.25
6653,1173,1173,0.25
6654,1173,1328,0.25
6655,1173,2583,0.25
6656,1174,303,0.10000000149011612
6657,1174,414,0.10000000149011612
6658,1174,893,0.10000000149011612
6659,1174,902,0.10000000149011612
6660,1174,1033,0.10000000149011612
6661,1174,1074,0.10000000149011612
6662,1174,1102,0.10000000149011612
6663,1174,1135,0.10000000149011612
6664,1174,1174,0.10000000149011612
6665,1174,1297,0.10000000149011612
6666,1175,1175,0.3333333432674408
6667,1175,1325,0.3333333432674408
6668,1175,1628,0.3333333432674408
6669,1176,254,0.1428571492433548
6670,1176,1123,0.1428571492433548
6671,1176,1176,0.1428571492433548
6672,1176,1285,0.1428571492433548
6673,1176,1354,0.1428571492433548
6674,1176,1592,0.1428571492433548
6675,1176,2272,0.1428571492433548
6676,1177,1177,0.20000000298023224
6677,1177,1180,0.20000000298023224
6678,1177,1519,0.20000000298023224
6679,1177,1620,0.20000000298023224
6680,1177,1627,0.20000000298023224
6681,1178,163,0.0625
6682,1178,854,0.0625
6683,1178,956,0.0625
6684,1178,995,0.0625
6685,1178,1034,0.0625
6686,1178,1099,0.0625
6687,1178,1178,0.0625
6688,1178,1230,0.0625
6689,1178,1231,0.0625
6690,1178,1232,0.0625
6691,1178,1362,0.0625
6692,1178,1476,0.0625
6693,1178,1688,0.0625
6694,1178,1690,0.0625
6695,1178,1736,0.0625
6696,1178,1737,0.0625
6697,1179,946,0.5
6698,1179,1179,0.5
6699,1180,1177,0.3333333432674408
6700,1180,1180,0.3333333432674408
6701,1180,1620,0.3333333432674408
6702,1181,25,0.25
6703,1181,569,0.25
6704,1181,1181,0.25
6705,1181,1431,0.25
6706,1182,1010,0.1428571492433548
6707,1182,1073,0.1428571492433548
6708,1182,1182,0.1428571492433548
6709,1182,1569,0.1428571492433548
6710,1182,1578,0.1428571492433548
6711,1182,1684,0.1428571492433548
6712,1182,1726,0.1428571492433548
6713,1183,562,0.20000000298023224
6714,1183,738,0.20000000298023224
6715,1183,1183,0.20000000298023224
6716,1183,1193,0.20000000298023224
6717,1183,1202,0.20000000298023224
6718,1184,120,0.1111111119389534
6719,1184,141,0.1111111119389534
6720,1184,781,0.1111111119389534
6721,1184,844,0.1111111119389534
6722,1184,860,0.1111111119389534
6723,1184,1184,0.1111111119389534
6724,1184,1362,0.1111111119389534
6725,1184,1784,0.1111111119389534
6726,1184,2199,0.1111111119389534
6727,1185,1000,0.3333333432674408
6728,1185,1185,0.3333333432674408
6729,1185,1521,0.3333333432674408
6730,1186,492,0.20000000298023224
6731,1186,591,0.20000000298023224
6732,1186,1186,0.20000000298023224
6733,1186,1268,0.20000000298023224
6734,1186,1309,0.20000000298023224
6735,1187,426,0.3333333432674408
6736,1187,1187,0.3333333432674408
6737,1187,1234,0.3333333432674408
6738,1188,1123,0.3333333432674408
6739,1188,1188,0.3333333432674408
6740,1188,1354,0.3333333432674408
6741,1189,638,0.25
6742,1189,1189,0.25
6743,1189,1643,0.25
6744,1189,1687,0.25
6745,1190,809,0.25
6746,1190,1129,0.25
6747,1190,1190,0.25
6748,1190,1321,0.25
6749,1191,661,0.1666666716337204
6750,1191,692,0.1666666716337204
6751,1191,1053,0.1666666716337204
6752,1191,1191,0.1666666716337204
6753,1191,1290,0.1666666716337204
6754,1191,2423,0.1666666716337204
6755,1192,321,0.20000000298023224
6756,1192,875,0.20000000298023224
6757,1192,1192,0.20000000298023224
6758,1192,2150,0.20000000298023224
6759,1192,2473,0.20000000298023224
6760,1193,1183,0.5
6761,1193,1193,0.5
6762,1194,594,0.25
6763,1194,1122,0.25
6764,1194,1194,0.25
6765,1194,1621,0.25
6766,1195,1195,0.25
6767,1195,1203,0.25
6768,1195,1323,0.25
6769,1195,1630,0.25
6770,1196,840,0.3333333432674408
6771,1196,1038,0.3333333432674408
6772,1196,1196,0.3333333432674408
6773,1197,1053,0.20000000298023224
6774,1197,1197,0.20000000298023224
6775,1197,1290,0.20000000298023224
6776,1197,1484,0.20000000298023224
6777,1197,2634,0.20000000298023224
6778,1198,418,0.1428571492433548
6779,1198,517,0.1428571492433548
6780,1198,859,0.1428571492433548
6781,1198,1170,0.1428571492433548
6782,1198,1198,0.1428571492433548
6783,1198,1296,0.1428571492433548
6784,1198,1683,0.1428571492433548
6785,1199,1199,0.3333333432674408
6786,1199,1550,0.3333333432674408
6787,1199,1702,0.3333333432674408
6788,1200,570,0.25
6789,1200,576,0.25
6790,1200,1200,0.25
6791,1200,1520,0.25
6792,1201,325,0.3333333432674408
6793,1201,1201,0.3333333432674408
6794,1201,1240,0.3333333432674408
6795,1202,1183,0.5
6796,1202,1202,0.5
6797,1203,542,0.1111111119389534
6798,1203,779,0.1111111119389534
6799,1203,816,0.1111111119389534
6800,1203,881,0.1111111119389534
6801,1203,1119,0.1111111119389534
6802,1203,1195,0.1111111119389534
6803,1203,1203,0.1111111119389534
6804,1203,1411,0.1111111119389534
6805,1203,1630,0.1111111119389534
6806,1204,129,0.1666666716337204
6807,1204,537,0.1666666716337204
6808,1204,538,0.1666666716337204
6809,1204,1153,0.1666666716337204
6810,1204,1204,0.1666666716337204
6811,1204,2624,0.1666666716337204
6812,1205,163,0.20000000298023224
6813,1205,793,0.20000000298023224
6814,1205,1016,0.20000000298023224
6815,1205,1153,0.20000000298023224
6816,1205,1205,0.20000000298023224
6817,1206,163,0.25
6818,1206,789,0.25
6819,1206,1206,0.25
6820,1206,1544,0.25
6821,1207,163,0.1666666716337204
6822,1207,378,0.1666666716337204
6823,1207,430,0.1666666716337204
6824,1207,900,0.1666666716337204
6825,1207,1207,0.1666666716337204
6826,1207,1333,0.1666666716337204
6827,1208,1208,0.3333333432674408
6828,1208,1429,0.3333333432674408
6829,1208,1434,0.3333333432674408
6830,1209,539,0.3333333432674408
6831,1209,1209,0.3333333432674408
6832,1209,1215,0.3333333432674408
6833,1210,539,0.25
6834,1210,883,0.25
6835,1210,1210,0.25
6836,1210,1453,0.25
6837,1211,1058,0.25
6838,1211,1211,0.25
6839,1211,1247,0.25
6840,1211,1520,0.25
6841,1212,580,0.125
6842,1212,817,0.125
6843,1212,818,0.125
6844,1212,819,0.125
6845,1212,1126,0.125
6846,1212,1212,0.125
6847,1212,1497,0.125
6848,1212,1552,0.125
6849,1213,565,0.25
6850,1213,738,0.25
6851,1213,1213,0.25
6852,1213,1649,0.25
6853,1214,523,0.25
6854,1214,583,0.25
6855,1214,1214,0.25
6856,1214,1635,0.25
6857,1215,580,0.1111111119389534
6858,1215,818,0.1111111119389534
6859,1215,819,0.1111111119389534
6860,1215,824,0.1111111119389534
6861,1215,825,0.1111111119389534
6862,1215,1209,0.1111111119389534
6863,1215,1215,0.1111111119389534
6864,1215,1699,0.1111111119389534
6865,1215,1707,0.1111111119389534
6866,1216,1035,0.20000000298023224
6867,1216,1216,0.20000000298023224
6868,1216,1299,0.20000000298023224
6869,1216,1571,0.20000000298023224
6870,1216,1719,0.20000000298023224
6871,1217,1217,0.5
6872,1217,1349,0.5
6873,1218,145,0.0833333358168602
6874,1218,163,0.0833333358168602
6875,1218,714,0.0833333358168602
6876,1218,833,0.0833333358168602
6877,1218,1035,0.0833333358168602
6878,1218,1218,0.0833333358168602
6879,1218,1299,0.0833333358168602
6880,1218,1424,0.0833333358168602
6881,1218,1516,0.0833333358168602
6882,1218,1530,0.0833333358168602
6883,1218,1571,0.0833333358168602
6884,1218,1670,0.0833333358168602
6885,1219,163,0.3333333432674408
6886,1219,1153,0.3333333432674408
6887,1219,1219,0.3333333432674408
6888,1220,74,0.20000000298023224
6889,1220,1220,0.20000000298023224
6890,1220,1484,0.20000000298023224
6891,1220,1608,0.20000000298023224
6892,1220,1618,0.20000000298023224
6893,1221,910,0.25
6894,1221,1221,0.25
6895,1221,1797,0.25
6896,1221,2703,0.25
6897,1222,809,0.25
6898,1222,1129,0.25
6899,1222,1222,0.25
6900,1222,1321,0.25
6901,1223,848,0.20000000298023224
6902,1223,1223,0.20000000298023224
6903,1223,1335,0.20000000298023224
6904,1223,1422,0.20000000298023224
6905,1223,1607,0.20000000298023224
6906,1224,145,0.20000000298023224
6907,1224,163,0.20000000298023224
6908,1224,1224,0.20000000298023224
6909,1224,1333,0.20000000298023224
6910,1224,2673,0.20000000298023224
6911,1225,163,0.25
6912,1225,1117,0.25
6913,1225,1225,0.25
6914,1225,1333,0.25
6915,1226,1226,0.3333333432674408
6916,1226,1234,0.3333333432674408
6917,1226,1290,0.3333333432674408
6918,1227,1227,0.5
6919,1227,1236,0.5
6920,1228,1228,0.20000000298023224
6921,1228,1649,0.20000000298023224
6922,1228,1687,0.20000000298023224
6923,1228,1688,0.20000000298023224
6924,1228,1693,0.20000000298023224
6925,1229,809,0.3333333432674408
6926,1229,1229,0.3333333432674408
6927,1229,1615,0.3333333432674408
6928,1230,995,0.1666666716337204
6929,1230,1178,0.1666666716337204
6930,1230,1230,0.1666666716337204
6931,1230,1231,0.1666666716337204
6932,1230,2470,0.1666666716337204
6933,1230,2598,0.1666666716337204
6934,1231,854,0.10000000149011612
6935,1231,956,0.10000000149011612
6936,1231,995,0.10000000149011612
6937,1231,1178,0.10000000149011612
6938,1231,1230,0.10000000149011612
6939,1231,1231,0.10000000149011612
6940,1231,1232,0.10000000149011612
6941,1231,1495,0.10000000149011612
6942,1231,1985,0.10000000149011612
6943,1231,2086,0.10000000149011612
6944,1232,995,0.1666666716337204
6945,1232,1178,0.1666666716337204
6946,1232,1231,0.1666666716337204
6947,1232,1232,0.1666666716337204
6948,1232,2211,0.1666666716337204
6949,1232,2598,0.1666666716337204
6950,1233,922,0.3333333432674408
6951,1233,923,0.3333333432674408
6952,1233,1233,0.3333333432674408
6953,1234,13,0.10000000149011612
6954,1234,790,0.10000000149011612
6955,1234,937,0.10000000149011612
6956,1234,977,0.10000000149011612
6957,1234,1187,0.10000000149011612
6958,1234,1226,0.10000000149011612
6959,1234,1234,0.10000000149011612
6960,1234,1263,0.10000000149011612
6961,1234,1275,0.10000000149011612
6962,1234,1510,0.10000000149011612
6963,1235,1235,0.3333333432674408
6964,1235,1512,0.3333333432674408
6965,1235,2508,0.3333333432674408
6966,1236,296,0.1666666716337204
6967,1236,382,0.1666666716337204
6968,1236,861,0.1666666716337204
6969,1236,1227,0.1666666716337204
6970,1236,1236,0.1666666716337204
6971,1236,1669,0.1666666716337204
6972,1237,826,0.1666666716337204
6973,1237,1237,0.1666666716337204
6974,1237,1422,0.1666666716337204
6975,1237,1457,0.1666666716337204
6976,1237,1484,0.1666666716337204
6977,1237,1521,0.1666666716337204
6978,1238,378,0.1666666716337204
6979,1238,1025,0.1666666716337204
6980,1238,1238,0.1666666716337204
6981,1238,1290,0.1666666716337204
6982,1238,1500,0.1666666716337204
6983,1238,1550,0.1666666716337204
6984,1239,1239,0.5
6985,1239,1387,0.5
6986,1240,84,0.0555555559694767
6987,1240,742,0.0555555559694767
6988,1240,772,0.0555555559694767
6989,1240,841,0.0555555559694767
6990,1240,897,0.0555555559694767
6991,1240,912,0.0555555559694767
6992,1240,950,0.0555555559694767
6993,1240,987,0.0555555559694767
6994,1240,998,0.0555555559694767
6995,1240,999,0.0555555559694767
6996,1240,1086,0.0555555559694767
6997,1240,1141,0.0555555559694767
6998,1240,1147,0.0555555559694767
6999,1240,1201,0.0555555559694767
7000,1240,1240,0.0555555559694767
7001,1240,1241,0.0555555559694767
7002,1240,1347,0.0555555559694767
7003,1240,1527,0.0555555559694767
7004,1241,84,0.09090909361839294
7005,1241,772,0.09090909361839294
7006,1241,912,0.09090909361839294
7007,1241,950,0.09090909361839294
7008,1241,998,0.09090909361839294
7009,1241,1141,0.09090909361839294
7010,1241,1147,0.09090909361839294
7011,1241,1240,0.09090909361839294
7012,1241,1241,0.09090909361839294
7013,1241,1347,0.09090909361839294
7014,1241,2559,0.09090909361839294
7015,1242,939,0.5
7016,1242,1242,0.5
7017,1243,570,0.25
7018,1243,1243,0.25
7019,1243,1245,0.25
7020,1243,1524,0.25
7021,1244,314,0.1666666716337204
7022,1244,344,0.1666666716337204
7023,1244,348,0.1666666716337204
7024,1244,1061,0.1666666716337204
7025,1244,1244,0.1666666716337204
7026,1244,1596,0.1666666716337204
7027,1245,570,0.1666666716337204
7028,1245,576,0.1666666716337204
7029,1245,1243,0.1666666716337204
7030,1245,1245,0.1666666716337204
7031,1245,1520,0.1666666716337204
7032,1245,1524,0.1666666716337204
7033,1246,570,0.3333333432674408
7034,1246,1246,0.3333333432674408
7035,1246,1520,0.3333333432674408
7036,1247,1211,0.5
7037,1247,1247,0.5
7038,1248,66,0.25
7039,1248,688,0.25
7040,1248,835,0.25
7041,1248,1248,0.25
7042,1249,793,0.125
7043,1249,1054,0.125
7044,1249,1249,0.125
7045,1249,1408,0.125
7046,1249,1473,0.125
7047,1249,1474,0.125
7048,1249,1728,0.125
7049,1249,1734,0.125
7050,1250,399,0.3333333432674408
7051,1250,1250,0.3333333432674408
7052,1250,1251,0.3333333432674408
7053,1251,399,0.3333333432674408
7054,1251,1250,0.3333333432674408
7055,1251,1251,0.3333333432674408
7056,1252,820,0.10000000149011612
7057,1252,829,0.10000000149011612
7058,1252,830,0.10000000149011612
7059,1252,907,0.10000000149011612
7060,1252,918,0.10000000149011612
7061,1252,1115,0.10000000149011612
7062,1252,1252,0.10000000149011612
7063,1252,1477,0.10000000149011612
7064,1252,1485,0.10000000149011612
7065,1252,1634,0.10000000149011612
7066,1253,163,0.1428571492433548
7067,1253,811,0.1428571492433548
7068,1253,910,0.1428571492433548
7069,1253,965,0.1428571492433548
7070,1253,1131,0.1428571492433548
7071,1253,1253,0.1428571492433548
7072,1253,1311,0.1428571492433548
7073,1254,930,0.25
7074,1254,1062,0.25
7075,1254,1254,0.25
7076,1254,1464,0.25
7077,1255,95,0.20000000298023224
7078,1255,99,0.20000000298023224
7079,1255,358,0.20000000298023224
7080,1255,894,0.20000000298023224
7081,1255,1255,0.20000000298023224
7082,1256,881,0.20000000298023224
7083,1256,1019,0.20000000298023224
7084,1256,1256,0.20000000298023224
7085,1256,1644,0.20000000298023224
7086,1256,2675,0.20000000298023224
7087,1257,163,0.1111111119389534
7088,1257,380,0.1111111119389534
7089,1257,1153,0.1111111119389534
7090,1257,1257,0.1111111119389534
7091,1257,1719,0.1111111119389534
7092,1257,1872,0.1111111119389534
7093,1257,2087,0.1111111119389534
7094,1257,2175,0.1111111119389534
7095,1257,2259,0.1111111119389534
7096,1258,570,0.25
7097,1258,576,0.25
7098,1258,1258,0.25
7099,1258,1520,0.25
7100,1259,92,0.10000000149011612
7101,1259,136,0.10000000149011612
7102,1259,521,0.10000000149011612
7103,1259,893,0.10000000149011612
7104,1259,1081,0.10000000149011612
7105,1259,1082,0.10000000149011612
7106,1259,1259,0.10000000149011612
7107,1259,1944,0.10000000149011612
7108,1259,2213,0.10000000149011612
7109,1259,2312,0.10000000149011612
7110,1260,344,0.1428571492433548
7111,1260,654,0.1428571492433548
7112,1260,1104,0.1428571492433548
7113,1260,1260,0.1428571492433548
7114,1260,1269,0.1428571492433548
7115,1260,1312,0.1428571492433548
7116,1260,2090,0.1428571492433548
7117,1261,247,0.20000000298023224
7118,1261,1114,0.20000000298023224
7119,1261,1117,0.20000000298023224
7120,1261,1261,0.20000000298023224
7121,1261,2089,0.20000000298023224
7122,1262,1104,0.5
7123,1262,1262,0.5
7124,1263,1234,0.3333333432674408
7125,1263,1263,0.3333333432674408
7126,1263,2585,0.3333333432674408
7127,1264,1134,0.3333333432674408
7128,1264,1264,0.3333333432674408
7129,1264,1738,0.3333333432674408
7130,1265,611,0.25
7131,1265,921,0.25
7132,1265,1265,0.25
7133,1265,1725,0.25
7134,1266,836,0.20000000298023224
7135,1266,1266,0.20000000298023224
7136,1266,1301,0.20000000298023224
7137,1266,1576,0.20000000298023224
7138,1266,1663,0.20000000298023224
7139,1267,344,0.20000000298023224
7140,1267,1267,0.20000000298023224
7141,1267,1335,0.20000000298023224
7142,1267,1500,0.20000000298023224
7143,1267,1512,0.20000000298023224
7144,1268,788,0.09090909361839294
7145,1268,976,0.09090909361839294
7146,1268,1186,0.09090909361839294
7147,1268,1268,0.09090909361839294
7148,1268,1414,0.09090909361839294
7149,1268,1757,0.09090909361839294
7150,1268,1842,0.09090909361839294
7151,1268,1898,0.09090909361839294
7152,1268,2140,0.09090909361839294
7153,1268,2323,0.09090909361839294
7154,1268,2419,0.09090909361839294
7155,1269,418,0.125
7156,1269,453,0.125
7157,1269,569,0.125
7158,1269,876,0.125
7159,1269,1260,0.125
7160,1269,1269,0.125
7161,1269,1312,0.125
7162,1269,2618,0.125
7163,1270,208,0.1428571492433548
7164,1270,236,0.1428571492433548
7165,1270,430,0.1428571492433548
7166,1270,627,0.1428571492433548
7167,1270,1270,0.1428571492433548
7168,1270,1335,0.1428571492433548
7169,1270,2342,0.1428571492433548
7170,1271,236,0.3333333432674408
7171,1271,997,0.3333333432674408
7172,1271,1271,0.3333333432674408
7173,1272,1272,0.1666666716337204
7174,1272,1281,0.1666666716337204
7175,1272,1282,0.1666666716337204
7176,1272,1346,0.1666666716337204
7177,1272,1451,0.1666666716337204
7178,1272,1604,0.1666666716337204
7179,1273,319,0.1666666716337204
7180,1273,569,0.1666666716337204
7181,1273,686,0.1666666716337204
7182,1273,826,0.1666666716337204
7183,1273,1273,0.1666666716337204
7184,1273,1422,0.1666666716337204
7185,1274,163,0.1666666716337204
7186,1274,343,0.1666666716337204
7187,1274,427,0.1666666716337204
7188,1274,1274,0.1666666716337204
7189,1274,1303,0.1666666716337204
7190,1274,1305,0.1666666716337204
7191,1275,344,0.1111111119389534
7192,1275,378,0.1111111119389534
7193,1275,426,0.1111111119389534
7194,1275,585,0.1111111119389534
7195,1275,1234,0.1111111119389534
7196,1275,1275,0.1111111119389534
7197,1275,2290,0.1111111119389534
7198,1275,2291,0.1111111119389534
7199,1275,2617,0.1111111119389534
7200,1276,1276,0.20000000298023224
7201,1276,1503,0.20000000298023224
7202,1276,1504,0.20000000298023224
7203,1276,1506,0.20000000298023224
7204,1276,1525,0.20000000298023224
7205,1277,163,0.1428571492433548
7206,1277,1277,0.1428571492433548
7207,1277,1476,0.1428571492433548
7208,1277,1533,0.1428571492433548
7209,1277,2152,0.1428571492433548
7210,1277,2277,0.1428571492433548
7211,1277,2470,0.1428571492433548
7212,1278,289,0.20000000298023224
7213,1278,486,0.20000000298023224
7214,1278,583,0.20000000298023224
7215,1278,1278,0.20000000298023224
7216,1278,1534,0.20000000298023224
7217,1279,1065,0.5
7218,1279,1279,0.5
7219,1280,955,0.5
7220,1280,1280,0.5
7221,1281,948,0.125
7222,1281,1272,0.125
7223,1281,1281,0.125
7224,1281,1282,0.125
7225,1281,1346,0.125
7226,1281,1451,0.125
7227,1281,1471,0.125
7228,1281,1604,0.125
7229,1282,948,0.125
7230,1282,1022,0.125
7231,1282,1272,0.125
7232,1282,1281,0.125
7233,1282,1282,0.125
7234,1282,1446,0.125
7235,1282,1471,0.125
7236,1282,1494,0.125
7237,1283,142,0.1111111119389534
7238,1283,230,0.1111111119389534
7239,1283,391,0.1111111119389534
7240,1283,427,0.1111111119389534
7241,1283,823,0.1111111119389534
7242,1283,1283,0.1111111119389534
7243,1283,1284,0.1111111119389534
7244,1283,1318,0.1111111119389534
7245,1283,1547,0.1111111119389534
7246,1284,230,0.1428571492433548
7247,1284,427,0.1428571492433548
7248,1284,430,0.1428571492433548
7249,1284,1055,0.1428571492433548
7250,1284,1169,0.1428571492433548
7251,1284,1283,0.1428571492433548
7252,1284,1284,0.1428571492433548
7253,1285,405,0.1428571492433548
7254,1285,770,0.1428571492433548
7255,1285,968,0.1428571492433548
7256,1285,1176,0.1428571492433548
7257,1285,1285,0.1428571492433548
7258,1285,1298,0.1428571492433548
7259,1285,1382,0.1428571492433548
7260,1286,163,0.3333333432674408
7261,1286,1136,0.3333333432674408
7262,1286,1286,0.3333333432674408
7263,1287,499,0.10000000149011612
7264,1287,787,0.10000000149011612
7265,1287,810,0.10000000149011612
7266,1287,905,0.10000000149011612
7267,1287,945,0.10000000149011612
7268,1287,976,0.10000000149011612
7269,1287,1287,0.10000000149011612
7270,1287,1397,0.10000000149011612
7271,1287,1414,0.10000000149011612
7272,1287,1437,0.10000000149011612
7273,1288,107,0.09090909361839294
7274,1288,108,0.09090909361839294
7275,1288,499,0.09090909361839294
7276,1288,787,0.09090909361839294
7277,1288,1091,0.09090909361839294
7278,1288,1128,0.09090909361839294
7279,1288,1288,0.09090909361839294
7280,1288,1414,0.09090909361839294
7281,1288,1461,0.09090909361839294
7282,1288,1502,0.09090909361839294
7283,1288,1593,0.09090909361839294
7284,1289,157,0.3333333432674408
7285,1289,1289,0.3333333432674408
7286,1289,1452,0.3333333432674408
7287,1290,218,0.0555555559694767
7288,1290,378,0.0555555559694767
7289,1290,423,0.0555555559694767
7290,1290,429,0.0555555559694767
7291,1290,893,0.0555555559694767
7292,1290,1019,0.0555555559694767
7293,1290,1025,0.0555555559694767
7294,1290,1191,0.0555555559694767
7295,1290,1197,0.0555555559694767
7296,1290,1226,0.0555555559694767
7297,1290,1238,0.0555555559694767
7298,1290,1290,0.0555555559694767
7299,1290,1644,0.0555555559694767
7300,1290,1712,0.0555555559694767
7301,1290,1918,0.0555555559694767
7302,1290,2080,0.0555555559694767
7303,1290,2169,0.0555555559694767
7304,1290,2329,0.0555555559694767
7305,1291,1291,0.5
7306,1291,1548,0.5
7307,1292,960,0.20000000298023224
7308,1292,1049,0.20000000298023224
7309,1292,1071,0.20000000298023224
7310,1292,1085,0.20000000298023224
7311,1292,1292,0.20000000298023224
7312,1293,672,0.1666666716337204
7313,1293,1293,0.1666666716337204
7314,1293,1592,0.1666666716337204
7315,1293,1600,0.1666666716337204
7316,1293,1606,0.1666666716337204
7317,1293,2284,0.1666666716337204
7318,1294,915,0.5
7319,1294,1294,0.5
7320,1295,886,0.5
7321,1295,1295,0.5
7322,1296,109,0.25
7323,1296,456,0.25
7324,1296,1198,0.25
7325,1296,1296,0.25
7326,1297,1174,0.5
7327,1297,1297,0.5
7328,1298,407,0.20000000298023224
7329,1298,409,0.20000000298023224
7330,1298,1285,0.20000000298023224
7331,1298,1298,0.20000000298023224
7332,1298,1592,0.20000000298023224
7333,1299,714,0.20000000298023224
7334,1299,1216,0.20000000298023224
7335,1299,1218,0.20000000298023224
7336,1299,1299,0.20000000298023224
7337,1299,1392,0.20000000298023224
7338,1300,1300,0.3333333432674408
7339,1300,1320,0.3333333432674408
7340,1300,1342,0.3333333432674408
7341,1301,960,0.20000000298023224
7342,1301,1266,0.20000000298023224
7343,1301,1301,0.20000000298023224
7344,1301,1595,0.20000000298023224
7345,1301,2346,0.20000000298023224
7346,1302,983,0.5
7347,1302,1302,0.5
7348,1303,163,0.1666666716337204
7349,1303,343,0.1666666716337204
7350,1303,1274,0.1666666716337204
7351,1303,1303,0.1666666716337204
7352,1303,2202,0.1666666716337204
7353,1303,2347,0.1666666716337204
7354,1304,1304,0.5
7355,1304,1354,0.5
7356,1305,163,0.10000000149011612
7357,1305,728,0.10000000149011612
7358,1305,1016,0.10000000149011612
7359,1305,1065,0.10000000149011612
7360,1305,1098,0.10000000149011612
7361,1305,1106,0.10000000149011612
7362,1305,1274,0.10000000149011612
7363,1305,1305,0.10000000149011612
7364,1305,1575,0.10000000149011612
7365,1305,1740,0.10000000149011612
7366,1306,607,0.20000000298023224
7367,1306,1050,0.20000000298023224
7368,1306,1306,0.20000000298023224
7369,1306,1310,0.20000000298023224
7370,1306,1499,0.20000000298023224
7371,1307,1057,0.3333333432674408
7372,1307,1307,0.3333333432674408
7373,1307,1657,0.3333333432674408
7374,1308,1308,0.20000000298023224
7375,1308,1503,0.20000000298023224
7376,1308,1504,0.20000000298023224
7377,1308,1506,0.20000000298023224
7378,1308,1507,0.20000000298023224
7379,1309,924,0.25
7380,1309,1132,0.25
7381,1309,1186,0.25
7382,1309,1309,0.25
7383,1310,1306,0.3333333432674408
7384,1310,1310,0.3333333432674408
7385,1310,1499,0.3333333432674408
7386,1311,764,0.20000000298023224
7387,1311,910,0.20000000298023224
7388,1311,1140,0.20000000298023224
7389,1311,1253,0.20000000298023224
7390,1311,1311,0.20000000298023224
7391,1312,344,0.125
7392,1312,418,0.125
7393,1312,638,0.125
7394,1312,1260,0.125
7395,1312,1269,0.125
7396,1312,1312,0.125
7397,1312,1428,0.125
7398,1312,1622,0.125
7399,1313,1005,0.20000000298023224
7400,1313,1313,0.20000000298023224
7401,1313,1382,0.20000000298023224
7402,1313,1623,0.20000000298023224
7403,1313,1655,0.20000000298023224
7404,1314,1314,0.5
7405,1314,1529,0.5
7406,1315,611,0.1666666716337204
7407,1315,668,0.1666666716337204
7408,1315,1079,0.1666666716337204
7409,1315,1315,0.1666666716337204
7410,1315,2452,0.1666666716337204
7411,1315,2595,0.1666666716337204
7412,1316,295,0.25
7413,1316,565,0.25
7414,1316,882,0.25
7415,1316,1316,0.25
7416,1317,1317,0.5
7417,1317,1354,0.5
7418,1318,142,0.20000000298023224
7419,1318,227,0.20000000298023224
7420,1318,427,0.20000000298023224
7421,1318,1283,0.20000000298023224
7422,1318,1318,0.20000000298023224
7423,1319,1319,0.5
7424,1319,1391,0.5
7425,1320,359,0.25
7426,1320,808,0.25
7427,1320,1300,0.25
7428,1320,1320,0.25
7429,1321,297,0.1428571492433548
7430,1321,814,0.1428571492433548
7431,1321,1041,0.1428571492433548
7432,1321,1080,0.1428571492433548
7433,1321,1190,0.1428571492433548
7434,1321,1222,0.1428571492433548
7435,1321,1321,0.1428571492433548
7436,1322,323,0.1666666716337204
7437,1322,1020,0.1666666716337204
7438,1322,1027,0.1666666716337204
7439,1322,1322,0.1666666716337204
7440,1322,1622,0.1666666716337204
7441,1322,2539,0.1666666716337204
7442,1323,1062,0.1666666716337204
7443,1323,1145,0.1666666716337204
7444,1323,1149,0.1666666716337204
7445,1323,1150,0.1666666716337204
7446,1323,1195,0.1666666716337204
7447,1323,1323,0.1666666716337204
7448,1324,260,0.20000000298023224
7449,1324,1324,0.20000000298023224
7450,1324,1543,0.20000000298023224
7451,1324,1747,0.20000000298023224
7452,1324,2076,0.20000000298023224
7453,1325,219,0.20000000298023224
7454,1325,1175,0.20000000298023224
7455,1325,1325,0.20000000298023224
7456,1325,2170,0.20000000298023224
7457,1325,2309,0.20000000298023224
7458,1326,105,0.09090909361839294
7459,1326,248,0.09090909361839294
7460,1326,419,0.09090909361839294
7461,1326,776,0.09090909361839294
7462,1326,971,0.09090909361839294
7463,1326,1326,0.09090909361839294
7464,1326,1602,0.09090909361839294
7465,1326,1747,0.09090909361839294
7466,1326,2144,0.09090909361839294
7467,1326,2161,0.09090909361839294
7468,1326,2434,0.09090909361839294
